Zipcode,State,Land Area (sq mi),Center Point Lat,Center Point Lng
45898,OH,33.873000000000005,40.743474,-84.769651
45899,OH,0.31,40.800453000000005,-84.773821
46001,IN,73.833,40.251414000000004,-85.658072
46011,IN,74.747,40.129994,-85.760692
46012,IN,32.431999999999995,40.15467,-85.619672
46013,IN,21.616,40.047934000000005,-85.681768
46016,IN,6.3660000000000005,40.097817,-85.681513
46017,IN,17.296,40.069277,-85.60716
46030,IN,37.351,40.159492,-86.00948100000001
46031,IN,47.126000000000005,40.210969,-86.018095
46032,IN,25.825,39.962604,-86.174761
46033,IN,17.14,39.979283,-86.085557
46034,IN,28.815,40.127928000000004,-86.046777
46035,IN,24.029,40.190015,-86.677981
46036,IN,78.63,40.295165999999995,-85.831108
46037,IN,18.935,39.960563,-85.947162
46038,IN,15.796,39.966704,-86.017173
46039,IN,27.070999999999998,40.369458,-86.312273
46040,IN,33.275999999999996,39.927284,-85.834273
46041,IN,251.43200000000002,40.295035,-86.493864
46044,IN,21.878,40.211777000000005,-85.792705
46045,IN,0.034,40.288764,-86.14986
46047,IN,0.013000000000000001,40.28414,-85.947357
46048,IN,1.3519999999999999,39.955501,-85.801742
46049,IN,26.909000000000002,40.294988000000004,-86.221816
46050,IN,45.768,40.204434,-86.348899
46051,IN,15.825,40.057932,-85.837287
46052,IN,177.963,40.042907,-86.456535
46055,IN,25.967,39.888415,-85.90221
46056,IN,23.18,39.97585,-85.611772
46057,IN,24.92,40.336265000000004,-86.377328
46058,IN,26.741,40.361165,-86.647378
46060,IN,79.88600000000001,40.064624,-85.915911
46062,IN,34.068000000000005,40.061265999999996,-86.056039
46063,IN,0.46,40.270447999999995,-85.723973
46064,IN,65.006,39.981812,-85.73875
46065,IN,38.105,40.427347999999995,-86.610394
46068,IN,45.271,40.376963,-86.115827
46069,IN,90.885,40.138653000000005,-86.23019000000001
46070,IN,45.393,40.335565,-85.662341
46071,IN,69.359,40.119997,-86.60879
46072,IN,112.694,40.286103999999995,-86.067353
46074,IN,36.097,40.036496,-86.176594
46075,IN,30.869,40.020795,-86.330724
46076,IN,44.393,40.356035,-85.928005
46077,IN,43.598,39.984562,-86.282625
46103,IN,0.037000000000000005,39.688623,-86.613632
46104,IN,28.006,39.65847,-85.60183
46105,IN,42.17,39.764072,-86.810568
46106,IN,27.215,39.513172999999995,-86.205119
46107,IN,3.2510000000000003,39.716390999999994,-86.091448
46110,IN,14.544,39.551781,-85.92648
46111,IN,0.106,39.538824,-86.369536
46112,IN,40.041,39.86391,-86.382425
46113,IN,16.398,39.636299,-86.302553
46115,IN,36.967,39.738754,-85.566649
46117,IN,11.79,39.814706,-85.615963
46118,IN,54.549,39.662375,-86.518005
46120,IN,91.814,39.511432,-86.78909399999999
46121,IN,54.426,39.679041999999995,-86.678783
46122,IN,88.137,39.773312,-86.55113399999999
46123,IN,30.655,39.764437,-86.403388
46124,IN,61.617,39.370017,-85.92791
46125,IN,0.034,39.521518,-86.641603
46126,IN,32.701,39.618024,-85.88034
46127,IN,23.642,39.711952000000004,-85.312209
46128,IN,35.02,39.658583,-86.742562
46130,IN,29.775,39.672748,-85.835022
46131,IN,125.13,39.473489,-86.043592
46133,IN,24.561,39.595055,-85.31083199999999
46135,IN,166.543,39.654571000000004,-86.893996
46140,IN,169.47799999999998,39.801973,-85.772071
46142,IN,14.964,39.621809999999996,-86.17531899999999
46143,IN,48.813,39.595859999999995,-86.11631899999999
46144,IN,0.519,39.655159000000005,-85.647354
46146,IN,0.778,39.585665999999996,-85.568334
46147,IN,58.948,39.971149,-86.622827
46148,IN,51.06399999999999,39.8114,-85.512466
46149,IN,26.241999999999997,39.883167,-86.55358299999999
46150,IN,24.666999999999998,39.545464,-85.602908
46151,IN,204.878,39.457212,-86.43328000000001
46155,IN,0.023,39.743501,-85.429741
46156,IN,40.848,39.489360999999995,-85.49445
46157,IN,31.881999999999998,39.55363,-86.52873100000001
46158,IN,75.303,39.579356,-86.373602
46160,IN,92.419,39.351134,-86.268692
46161,IN,36.375,39.66988,-85.69628399999999
46162,IN,11.232999999999999,39.555779,-85.953942
46163,IN,29.503,39.730807,-85.900593
46164,IN,23.489,39.32783,-86.126245
46165,IN,40.09,39.849828,-86.640151
46166,IN,34.904,39.432913,-86.587296
46167,IN,30.013,39.876973,-86.467801
46168,IN,32.26,39.685167,-86.392926
46171,IN,36.343,39.525101,-86.960902
46172,IN,67.515,39.827835,-86.818464
46173,IN,225.778,39.60088,-85.430616
46175,IN,22.275,39.815723999999996,-86.966359
46176,IN,172.138,39.527281,-85.774394
46180,IN,25.628,39.592189000000005,-86.618525
46181,IN,44.873000000000005,39.372155,-86.171601
46182,IN,35.278,39.458501,-85.669492
46183,IN,0.031,39.652679,-86.281653
46184,IN,20.473,39.561935999999996,-86.072222
46186,IN,28.316999999999997,39.894213,-85.64478199999999
46201,IN,5.586,39.774142,-86.1092
46202,IN,5.59,39.784102000000004,-86.163477
46203,IN,13.874,39.737598,-86.096937
46204,IN,1.124,39.771994,-86.156997
46205,IN,6.263,39.829418,-86.134367
46208,IN,6.7170000000000005,39.819071,-86.171083
46214,IN,7.122999999999999,39.792817,-86.291528
46216,IN,3.486,39.871602,-86.011557
46217,IN,21.47,39.674631,-86.191451
46218,IN,9.437000000000001,39.807266,-86.09975
46219,IN,12.899000000000001,39.782412,-86.042939
46220,IN,12.039000000000001,39.867114,-86.108848
46221,IN,19.827,39.691852000000004,-86.238222
46222,IN,11.165999999999999,39.790968,-86.21526
46224,IN,7.178,39.795413,-86.25689
46225,IN,4.037,39.740314,-86.163255
46226,IN,14.417,39.838896000000005,-86.052485
46227,IN,16.753,39.674763,-86.132676
46228,IN,7.994,39.848228000000006,-86.200725
46229,IN,10.869000000000002,39.788471,-85.977062
46231,IN,12.386,39.715601,-86.32058599999999
46234,IN,12.724,39.813309000000004,-86.326363
46235,IN,9.63,39.836957,-85.974537
46236,IN,10.534,39.895722,-85.967501
46237,IN,14.872,39.671143,-86.07211
46239,IN,29.048000000000002,39.721517,-85.999033
46240,IN,9.78,39.906045,-86.124635
46241,IN,22.337,39.729848,-86.285836
46250,IN,7.612,39.898839,-86.05872
46254,IN,13.642999999999999,39.849717,-86.271637
46256,IN,11.193,39.908383,-86.013138
46259,IN,21.451,39.650921000000004,-85.981462
46260,IN,10.174,39.898143,-86.177595
46268,IN,13.273,39.898613,-86.23334100000001
46278,IN,13.071,39.892946,-86.29805
46280,IN,4.268,39.932373,-86.13128
46290,IN,0.542,39.938421000000005,-86.163234
46301,IN,3.3680000000000003,41.691148,-86.978774
46303,IN,27.564,41.373643,-87.479214
46304,IN,53.657,41.613633,-87.04620600000001
46307,IN,87.646,41.403766,-87.326116
46310,IN,66.90100000000001,41.179926,-87.2308
46311,IN,13.613,41.465265,-87.508989
46312,IN,14.01,41.646953,-87.453983
46319,IN,9.274,41.525472,-87.422201
46320,IN,6.68,41.691764,-87.510917
46321,IN,7.56,41.547509999999996,-87.503268
46322,IN,6.915,41.546622,-87.457616
46323,IN,6.193,41.589434000000004,-87.45372900000001
46324,IN,4.4110000000000005,41.583084,-87.501583
46327,IN,4.147,41.62787,-87.498701
46340,IN,32.912,41.382571,-86.770664
46341,IN,90.29899999999999,41.309672,-87.214561
46342,IN,35.227,41.518184999999995,-87.244908
46345,IN,0.375,41.52732,-86.698715
46346,IN,1.766,41.472,-86.692637
46347,IN,71.64699999999999,41.304956,-87.007329
46348,IN,51.306000000000004,41.310322,-86.86189399999999
46349,IN,84.111,41.097944,-87.412468
46350,IN,194.248,41.607057,-86.721724
46356,IN,118.044,41.256617999999996,-87.422184
46360,IN,77.333,41.68934,-86.869265
46365,IN,23.266,41.611548,-86.54546500000001
46366,IN,79.52600000000001,41.215648,-86.768059
46368,IN,26.21,41.59082,-87.180707
46371,IN,37.868,41.688094,-86.595221
46373,IN,10.117,41.448355,-87.467901
46374,IN,36.275999999999996,41.204502000000005,-86.89733199999999
46375,IN,13.549000000000001,41.491818,-87.448746
46376,IN,9.004,41.184664,-87.475764
46377,IN,0.601,41.194734000000004,-87.338678
46379,IN,0.46299999999999997,41.167885999999996,-87.439972
46381,IN,0.915,41.168551,-87.324634
46382,IN,48.75899999999999,41.461306,-86.761986
46383,IN,87.21799999999999,41.463196999999994,-87.007503
46385,IN,81.305,41.460462,-87.129717
46390,IN,49.14,41.419466,-86.881518
46391,IN,40.262,41.554106,-86.91898499999999
46392,IN,109.48,41.178401,-87.048317
46393,IN,1.496,41.508210999999996,-87.17761999999999
46394,IN,3.259,41.677695,-87.48949300000001
46402,IN,3.807,41.599334000000006,-87.330662
46403,IN,8.277000000000001,41.608093,-87.262233
46404,IN,5.718,41.584047,-87.37403
46405,IN,8.686,41.575007,-87.262305
46406,IN,13.040999999999999,41.602996999999995,-87.408048
46407,IN,4.232,41.57846,-87.330184
46408,IN,9.753,41.545938,-87.368484
46409,IN,3.565,41.548359999999995,-87.324235
46410,IN,29.518,41.480207,-87.333065
46501,IN,70.012,41.223031,-86.246291
46502,IN,0.055999999999999994,41.259415000000004,-85.976238
46504,IN,65.541,41.301061,-86.111272
46506,IN,99.56,41.462621999999996,-86.1724
46507,IN,40.082,41.720973,-85.818067
46508,IN,0.934,41.150407,-85.976783
46510,IN,67.03399999999999,41.121660999999996,-85.870707
46511,IN,66.863,41.21942,-86.42697700000001
46514,IN,38.553000000000004,41.722640999999996,-85.976908
46516,IN,17.776,41.676594,-85.94412700000001
46517,IN,36.799,41.62729,-85.997855
46524,IN,34.096,41.305640999999994,-86.014116
46526,IN,67.069,41.558788,-85.876651
46528,IN,70.94,41.600525,-85.784864
46530,IN,24.883000000000003,41.740930999999996,-86.126918
46531,IN,21.421,41.356984999999995,-86.519382
46532,IN,52.793,41.411435,-86.611346
46534,IN,121.65700000000001,41.285345,-86.617818
46536,IN,29.021,41.514551000000004,-86.298011
46537,IN,0.493,41.459879,-86.310197
46538,IN,30.749000000000002,41.330237,-85.823415
46539,IN,31.951,41.163149,-86.026511
46540,IN,61.118,41.680015000000004,-85.698192
46542,IN,51.736000000000004,41.396628,-85.869691
46543,IN,30.173000000000002,41.535194,-85.67212099999999
46544,IN,40.066,41.615082,-86.14782
46545,IN,17.842,41.693766,-86.146824
46550,IN,74.645,41.445994,-86.000647
46552,IN,62.448,41.706315000000004,-86.481879
46553,IN,31.365,41.479524,-85.84921899999999
46554,IN,70.516,41.557413000000004,-86.41699200000001
46555,IN,9.267000000000001,41.326506,-85.680481
46556,IN,2.016,41.707119,-86.251338
46561,IN,14.509,41.663978,-86.075352
46562,IN,60.655,41.208342,-85.684898
46563,IN,152.237,41.356728000000004,-86.327261
46565,IN,63.728,41.69485,-85.577499
46567,IN,55.623000000000005,41.416491,-85.725422
46570,IN,20.438,41.197926,-86.121792
46571,IN,43.128,41.575590000000005,-85.54719899999999
46573,IN,34.156,41.544364,-86.06966800000001
46574,IN,94.113,41.481951,-86.48662900000001
46580,IN,72.91,41.213832000000004,-85.869547
46582,IN,56.773999999999994,41.280602,-85.854448
46590,IN,2.8339999999999996,41.217143,-85.813135
46595,IN,0.228,41.526336,-86.166605
46601,IN,2.165,41.670274,-86.252661
46613,IN,2.8560000000000003,41.655494,-86.258431
46614,IN,52.911,41.603188,-86.27920999999999
46615,IN,3.267,41.673953000000004,-86.21171
46616,IN,1.4680000000000002,41.697826,-86.266028
46617,IN,2.595,41.684553,-86.234758
46619,IN,22.807,41.660940999999994,-86.35375
46628,IN,35.012,41.720236,-86.32023000000001
46635,IN,3.1310000000000002,41.714357,-86.20174300000001
46637,IN,9.648,41.733701,-86.24146999999999
46701,IN,96.43799999999999,41.360791,-85.43123800000001
46702,IN,45.475,40.831378,-85.628114
46703,IN,117.35799999999999,41.649589,-85.00655
46704,IN,0.02,41.103975,-85.29257700000001
46705,IN,19.889,41.518869,-85.059669
46706,IN,86.279,41.341594,-85.032655
46710,IN,43.821000000000005,41.342351,-85.242144
46711,IN,59.721000000000004,40.661951,-84.926879
46714,IN,128.835,40.722652000000004,-85.176526
46721,IN,80.402,41.423132,-84.87665600000001
46723,IN,62.42,41.24553,-85.326545
46725,IN,205.23,41.148544,-85.475768
46730,IN,28.034000000000002,41.458442,-85.151597
46731,IN,15.909,40.793538,-85.099634
46732,IN,22.694000000000003,41.379566,-85.622389
46733,IN,172.498,40.828228,-84.940039
46737,IN,65.107,41.719282,-84.92983000000001
46738,IN,26.115,41.318908,-85.148865
46740,IN,61.591,40.604279999999996,-84.964762
46741,IN,25.991999999999997,41.216995000000004,-84.951172
46742,IN,50.821000000000005,41.548594,-84.879092
46743,IN,22.406,41.215359,-84.851125
46745,IN,19.662,40.951657,-85.009422
46746,IN,73.557,41.725353999999996,-85.344932
46747,IN,36.66,41.565687,-85.157978
46748,IN,18.348,41.248585,-85.161149
46750,IN,199.19,40.87846,-85.496399
46755,IN,75.435,41.449220000000004,-85.275147
46759,IN,29.605,40.603927,-85.178498
46760,IN,25.136999999999997,41.345490999999996,-85.55269200000001
46761,IN,123.43,41.63445,-85.377399
46763,IN,22.430999999999997,41.301427000000004,-85.23268900000001
46764,IN,34.169000000000004,41.224389,-85.620412
46765,IN,12.984000000000002,41.232447,-85.048745
46766,IN,20.262,40.708822999999995,-85.288636
46767,IN,69.764,41.470883,-85.570523
46770,IN,52.81100000000001,40.837684,-85.324251
46771,IN,1.18,41.694296,-85.296149
46772,IN,35.451,40.721508,-84.91371600000001
46773,IN,78.773,40.982149,-84.87560500000001
46774,IN,51.086000000000006,41.089207,-84.972367
46776,IN,23.384,41.721181,-85.165915
46777,IN,55.343999999999994,40.869136,-85.147577
46779,IN,35.416,41.577275,-85.039486
46781,IN,25.628,40.63238,-85.26889
46783,IN,60.21,40.969260999999996,-85.357314
46784,IN,13.312999999999999,41.500444,-85.38831
46785,IN,24.388,41.323197,-84.877756
46786,IN,0.036000000000000004,41.532044,-85.272374
46787,IN,64.29,41.066251,-85.619724
46788,IN,35.527,41.272928,-84.908026
46791,IN,15.203,40.837816,-85.232101
46792,IN,100.684,40.684315999999995,-85.44333
46793,IN,55.687,41.452403000000004,-85.015268
46794,IN,25.732,41.46219,-85.452201
46795,IN,55.466,41.554014,-85.33080600000001
46797,IN,51.507,41.128395000000005,-84.85898
46798,IN,20.604,40.938582000000004,-85.214712
46799,IN,0.248,40.911504,-85.28575500000001
46802,IN,4.235,41.069303999999995,-85.16516
46803,IN,6.602,41.069874,-85.088544
46804,IN,19.367,41.052918,-85.24165
46805,IN,6.447,41.10011,-85.117711
46806,IN,9.193,41.046822999999996,-85.08836099999999
46807,IN,3.208,41.044893,-85.147602
46808,IN,10.709000000000001,41.097775,-85.177021
46809,IN,22.783,40.998405,-85.205235
46814,IN,17.031,41.050882,-85.299234
46815,IN,10.41,41.102734999999996,-85.05862900000001
46816,IN,36.533,41.000785,-85.036179
46818,IN,66.119,41.155856,-85.25301400000001
46819,IN,25.612,40.974587,-85.133593
46825,IN,15.335,41.152413,-85.12709100000001
46835,IN,21.176,41.15298,-85.0408
46845,IN,22.739,41.211999999999996,-85.108807
46901,IN,138.642,40.531265999999995,-86.169537
46902,IN,53.331,40.437275,-86.094553
46910,IN,61.912,41.043832,-86.03630799999999
46911,IN,39.665,40.637417,-85.945821
46913,IN,32.900999999999996,40.503001,-86.503452
46914,IN,28.796,40.628598,-86.094769
46915,IN,2.375,40.477734000000005,-86.38659
46917,IN,53.853,40.626869,-86.475047
46919,IN,42.172,40.594183,-85.869644
46920,IN,31.474,40.464409,-86.494811
46922,IN,0.126,41.13813,-86.41362600000001
46923,IN,134.72799999999998,40.610524,-86.637989
46926,IN,35.159,40.887938,-86.049986
46928,IN,72.414,40.405898,-85.682305
46929,IN,51.284,40.554751,-86.476386
46930,IN,0.14,40.407334999999996,-85.571487
46931,IN,0.069,40.947539,-86.26427
46932,IN,55.278,40.597241,-86.250469
46933,IN,11.409,40.479845000000005,-85.582288
46936,IN,65.41,40.484302,-85.927782
46938,IN,30.954,40.459646,-85.626941
46939,IN,94.48299999999999,40.992876,-86.400545
46940,IN,56.81,40.690906,-85.689231
46941,IN,26.307,40.823115,-85.688947
46943,IN,0.33299999999999996,40.975386,-85.84293000000001
46946,IN,0.325,41.04043,-85.728422
46947,IN,185.31900000000002,40.759919000000004,-86.376113
46950,IN,28.105,40.888203999999995,-86.364948
46951,IN,63.47,40.947573,-86.10539200000001
46952,IN,106.09100000000001,40.599427,-85.629225
46953,IN,84.82,40.519395,-85.645026
46957,IN,0.47600000000000003,40.388298,-85.495962
46958,IN,0.42100000000000004,40.821933,-86.117007
46959,IN,1.1,40.620859,-86.107153
46960,IN,41.601000000000006,41.161352,-86.535546
46961,IN,0.484,40.76651,-86.191686
46962,IN,109.427,40.988512,-85.76836899999999
46967,IN,0.09300000000000001,40.694682,-86.19510600000001
46968,IN,0.365,41.175340999999996,-86.546361
46970,IN,184.97299999999998,40.760125,-86.061471
46974,IN,41.733999999999995,40.951906,-85.933516
46975,IN,216.195,41.075438,-86.250139
46978,IN,63.49,40.856627,-86.512501
46979,IN,42.178999999999995,40.429421000000005,-86.275733
46982,IN,41.589,41.063297999999996,-85.882914
46984,IN,0.233,40.667769,-85.830127
46985,IN,70.317,40.950787,-86.573883
46986,IN,34.783,40.497945,-85.81927900000001
46987,IN,0.547,40.568813,-85.76535799999999
46988,IN,26.403000000000002,40.877117,-86.23474300000001
46989,IN,33.593,40.448634999999996,-85.48136600000001
46990,IN,30.118000000000002,40.897335999999996,-85.731383
46991,IN,30.615,40.628038000000004,-85.51420999999999
46992,IN,161.971,40.787304999999996,-85.82643399999999
46994,IN,57.61,40.667327,-86.25455
46996,IN,187.202,41.062011,-86.657974
46998,IN,0.08199999999999999,40.567605,-86.349666
47001,IN,72.845,39.072665,-84.965538
47003,IN,12.593,39.559684999999995,-84.834261
47006,IN,103.569,39.291996000000005,-85.215884
47010,IN,10.763,39.501581,-84.84871700000001
47011,IN,35.717,38.88162,-85.076128
47012,IN,165.514,39.427315,-84.983461
47016,IN,19.569000000000003,39.372219,-84.89026199999999
47017,IN,15.41,38.935533,-85.18594499999999
47018,IN,71.267,38.996765,-85.086623
47020,IN,21.605,38.819261,-84.923974
47022,IN,34.003,39.2049,-84.951741
47023,IN,47.031000000000006,39.080546000000005,-85.381852
47024,IN,65.275,39.476872,-85.199038
47025,IN,55.342,39.165524,-84.86631700000001
47030,IN,33.571999999999996,39.424202,-85.132571
47031,IN,61.643,39.124244,-85.156451
47032,IN,34.979,39.086912,-85.043662
47034,IN,0.115,39.203982,-85.327471
47035,IN,0.306,39.309224,-84.90554200000001
47036,IN,16.095,39.3912,-85.245798
47037,IN,80.21600000000001,39.169482,-85.32565600000001
47038,IN,31.070999999999998,38.850304,-84.84995
47040,IN,67.113,38.922057,-84.94103299999999
47041,IN,82.759,39.234052,-85.083768
47042,IN,76.92399999999999,39.01944,-85.255113
47043,IN,103.135,38.790365,-85.09099300000001
47060,IN,57.284,39.301338,-84.885706
47102,IN,40.025999999999996,38.765011,-85.792736
47104,IN,0.19,38.540304,-85.421392
47106,IN,69.453,38.4643,-85.89985
47108,IN,88.735,38.640027,-86.248533
47110,IN,5.7989999999999995,38.098852,-86.18504399999999
47111,IN,79.89399999999999,38.466319,-85.63249499999999
47112,IN,161.631,38.195516999999995,-86.162499
47114,IN,0.98,38.285817,-86.084556
47115,IN,56.975,38.348952000000004,-86.209964
47116,IN,30.021,38.324227,-86.62201
47117,IN,83.44,38.106615999999995,-85.967376
47118,IN,142.02700000000002,38.310091,-86.49743000000001
47119,IN,43.093,38.371949,-85.881518
47120,IN,18.586,38.460364,-86.18871999999999
47122,IN,35.551,38.30596,-85.984844
47123,IN,7.4,38.267133,-86.479372
47124,IN,24.502,38.371491999999996,-86.010607
47125,IN,41.461000000000006,38.4636,-86.313139
47126,IN,34.974000000000004,38.547252,-85.776209
47129,IN,9.433,38.31313,-85.7686
47130,IN,34.069,38.332622,-85.69641899999999
47135,IN,51.0,38.048815999999995,-86.07435100000001
47136,IN,27.714000000000002,38.235079,-85.966763
47137,IN,60.768,38.168121,-86.390479
47138,IN,73.71,38.682475,-85.584686
47140,IN,41.441,38.384301,-86.370701
47141,IN,34.121,38.547956,-85.612115
47142,IN,36.997,38.084881,-86.213131
47143,IN,22.576,38.468623,-85.76815400000001
47145,IN,42.919,38.329877,-86.30658199999999
47147,IN,27.807,38.592228000000006,-85.543926
47150,IN,43.888000000000005,38.283506,-85.847601
47160,IN,0.040999999999999995,38.164455,-86.050997
47161,IN,22.09,38.321795,-86.103592
47162,IN,22.78,38.545859,-85.460041
47163,IN,20.826,38.533074,-85.669844
47164,IN,35.056999999999995,38.413092,-86.095786
47165,IN,82.396,38.503446000000004,-86.007002
47166,IN,12.842,38.306882,-86.167419
47167,IN,213.36599999999999,38.61146,-86.095905
47170,IN,159.211,38.685201,-85.84405600000001
47172,IN,24.793000000000003,38.399506,-85.774251
47175,IN,22.449,38.376591999999995,-86.56801800000001
47177,IN,16.667,38.589698,-85.791877
47201,IN,204.408,39.158873,-85.993199
47203,IN,77.472,39.230403,-85.83216
47220,IN,82.895,38.876281,-86.04905699999999
47223,IN,57.808,39.050074,-85.472026
47224,IN,22.491999999999997,38.888028000000006,-85.21509300000001
47226,IN,0.10400000000000001,39.282458,-85.869112
47227,IN,49.146,38.867579,-85.654136
47229,IN,50.023,38.807113,-85.86484
47230,IN,50.126000000000005,38.79238,-85.625116
47231,IN,28.279,38.900912,-85.494614
47232,IN,31.791,39.112058000000005,-85.78925600000001
47234,IN,33.039,39.377362,-85.7679
47235,IN,40.239000000000004,38.991746,-86.13609699999999
47240,IN,298.705,39.305991,-85.47841700000001
47243,IN,34.946,38.668701,-85.482235
47244,IN,17.598,39.219042,-85.70154000000001
47246,IN,58.81,39.299251,-85.76700500000001
47247,IN,0.11800000000000001,39.059532,-85.888138
47250,IN,207.18900000000002,38.815317,-85.351135
47260,IN,55.67100000000001,38.836742,-86.197754
47263,IN,0.125,39.30944,-85.330177
47264,IN,98.85799999999999,38.979034000000006,-86.250743
47265,IN,191.176,39.014661,-85.629937
47270,IN,18.579,38.839337,-85.722862
47272,IN,32.510999999999996,39.411013,-85.62140699999999
47273,IN,30.936999999999998,39.075790000000005,-85.736847
47274,IN,211.378,38.966511,-85.937722
47280,IN,1.0490000000000002,39.296587,-85.95052199999999
47281,IN,55.68,38.788527,-86.106342
47282,IN,0.322,38.982353,-85.610731
47283,IN,59.965,39.173689,-85.588747
47302,IN,66.39399999999999,40.126915999999994,-85.382481
47303,IN,58.076,40.271643,-85.377772
47304,IN,35.022,40.236332,-85.459814
47305,IN,1.335,40.194099,-85.38593900000001
47306,IN,0.223,40.202546999999996,-85.405132
47320,IN,33.489000000000004,40.271703,-85.27279899999999
47324,IN,0.22,39.741172999999996,-84.85173499999999
47325,IN,20.347,39.691146,-85.020236
47326,IN,66.855,40.54868,-84.96726600000001
47327,IN,54.589,39.827428000000005,-85.175101
47330,IN,59.45399999999999,39.786249,-85.022256
47331,IN,190.38299999999998,39.624084,-85.157338
47334,IN,26.592,40.118682,-85.524594
47335,IN,0.48200000000000004,39.812537,-85.205175
47336,IN,46.972,40.386666,-85.21036
47337,IN,0.184,39.802476,-85.437276
47338,IN,27.999000000000002,40.342384,-85.337455
47339,IN,13.261,39.938777,-85.07912900000001
47340,IN,53.538999999999994,40.180757,-85.133663
47341,IN,36.543,39.97232,-84.891734
47342,IN,50.013000000000005,40.32858,-85.507983
47344,IN,0.142,39.878307,-85.465383
47345,IN,29.718000000000004,39.893863,-85.06018
47346,IN,45.035,39.931638,-85.168192
47348,IN,116.51899999999999,40.466214,-85.340374
47351,IN,0.423,39.906726,-85.524555
47352,IN,30.058000000000003,39.79572,-85.36706600000001
47353,IN,124.49700000000001,39.623111,-84.925152
47354,IN,29.647,40.040842,-85.192539
47355,IN,63.556999999999995,40.044174,-84.927052
47356,IN,53.872,40.031458,-85.507425
47357,IN,34.832,39.751359,-85.146917
47358,IN,37.796,40.057341,-85.11295600000001
47359,IN,60.283,40.551281,-85.28366700000001
47360,IN,34.398,40.011265,-85.25820300000001
47361,IN,0.046,40.00419,-85.385059
47362,IN,146.547,39.930459,-85.36958
47367,IN,0.72,40.082648,-85.38721899999999
47368,IN,34.971,40.182196000000005,-85.194189
47369,IN,34.298,40.507343,-85.142062
47371,IN,218.33599999999998,40.418997,-84.962799
47373,IN,30.163,40.337508,-85.160845
47374,IN,117.406,39.832079,-84.889699
47380,IN,60.92,40.286745,-85.030029
47381,IN,0.3,40.381786,-84.866884
47382,IN,0.155,40.236391,-84.917484
47383,IN,32.733000000000004,40.141861,-85.266121
47384,IN,32.782,39.909240999999994,-85.550892
47385,IN,14.873,39.832905,-85.44600799999999
47386,IN,17.774,40.055073,-85.385654
47387,IN,16.382,39.838465,-85.298534
47388,IN,0.289,40.004482,-85.443439
47390,IN,78.421,40.205668,-84.846428
47393,IN,37.21,39.962996000000004,-85.003691
47394,IN,120.88600000000001,40.167974,-84.987308
47396,IN,31.886,40.189183,-85.517178
47401,IN,82.93,39.102306,-86.442835
47403,IN,86.462,39.085219,-86.61234
47404,IN,51.287,39.219530999999996,-86.591196
47405,IN,0.47,39.168209000000004,-86.518614
47406,IN,0.222,39.177797,-86.51544799999999
47408,IN,66.418,39.229815,-86.467254
47420,IN,0.22399999999999998,38.913158,-86.548919
47421,IN,182.726,38.863494,-86.45223
47424,IN,184.29,39.020047999999996,-86.882428
47427,IN,53.263999999999996,39.232828999999995,-87.01613499999999
47429,IN,24.651,39.273303000000006,-86.615937
47431,IN,36.967,39.236601,-86.902939
47432,IN,82.671,38.485527000000005,-86.641906
47433,IN,80.911,39.355787,-86.641547
47434,IN,0.049,39.011912,-86.547286
47436,IN,45.799,38.954149,-86.385977
47437,IN,0.858,38.714743,-86.676968
47438,IN,59.372,39.158915,-87.187359
47441,IN,67.063,39.044695000000004,-87.165501
47443,IN,44.426,38.958302,-87.100061
47446,IN,120.625,38.747201000000004,-86.518136
47448,IN,196.959,39.17953,-86.235511
47449,IN,19.539,38.92713,-87.003467
47451,IN,1.857,38.892959000000005,-86.52355
47452,IN,102.02,38.647143,-86.43343
47453,IN,12.475,38.941629999999996,-86.77570899999999
47454,IN,126.488,38.510025,-86.451821
47455,IN,0.561,39.316501,-86.95615500000001
47456,IN,26.271,39.465239000000004,-86.691333
47457,IN,0.5760000000000001,38.909139,-86.90475
47458,IN,0.015,39.070329,-86.507227
47459,IN,58.367,39.112792999999996,-86.749576
47460,IN,150.417,39.285969,-86.792025
47462,IN,75.874,38.958323,-86.64756700000001
47464,IN,0.10800000000000001,39.299803000000004,-86.64999499999999
47465,IN,23.859,39.047971999999994,-87.034871
47467,IN,0.055,38.767864,-86.34436099999999
47468,IN,26.325,39.270849,-86.39250600000001
47469,IN,62.458,38.6376,-86.599153
47470,IN,46.203,38.818253999999996,-86.63713800000001
47471,IN,68.619,39.143294,-87.005186
47501,IN,146.21200000000002,38.66206,-87.173647
47512,IN,49.853,38.783522,-87.320652
47513,IN,59.31100000000001,38.304258000000004,-86.714111
47514,IN,4.398,38.1562,-86.586209
47515,IN,55.762,38.183913000000004,-86.703982
47516,IN,29.728,38.771006,-87.419265
47519,IN,19.491,38.602659,-86.992661
47520,IN,81.513,37.944942,-86.668258
47521,IN,18.851,38.408491,-86.721023
47522,IN,8.455,38.89232,-86.816735
47523,IN,65.73899999999999,38.178794,-87.025759
47524,IN,50.928000000000004,38.49477,-87.610887
47525,IN,28.884,38.032359,-86.559701
47527,IN,53.637,38.468858000000004,-86.785924
47528,IN,18.74,38.833175,-87.253351
47529,IN,31.622,38.854966999999995,-87.080001
47531,IN,36.936,38.03971,-86.851428
47532,IN,69.77600000000001,38.221348,-86.860563
47535,IN,3.4989999999999997,38.872347999999995,-87.30767
