Zipcode,Total Discharges,Average Charge,National Average Charge,Difference
53913,22.84,8317.4196,9012.3496,-694.93
53916,22.0,7031.621999999999,8934.197333333335,-1902.5753333333332
53948,17.428571428571427,7282.721428571428,8184.561428571428,-901.8399999999999
54143,26.352941176470587,8508.147647058824,10127.071764705881,-1618.924117647059
54221,33.46153846153846,7448.132307692308,10025.891538461537,-2577.7592307692303
54241,24.583333333333332,8937.6875,10194.107499999998,-1256.4200000000003
54301,25.93877551020408,10600.530612244898,12118.232653061223,-1517.7020408163264
54303,26.105263157894736,7973.525263157894,10253.13,-2279.6047368421055
54305,30.555555555555557,9943.586222222224,12739.762888888885,-2796.176666666667
54311,28.80952380952381,11189.427380952382,11677.037380952379,-487.61000000000007
54401,35.166666666666664,10742.378846153848,12436.440897435894,-1694.0620512820508
54449,32.11538461538461,11188.177820512816,10971.279871794874,216.89794871794874
54476,27.770833333333332,10203.880625,12736.328333333333,-2532.4477083333336
54481,32.2,7384.348,10142.226333333332,-2757.8783333333326
54495,26.57894736842105,6924.718947368418,9467.685789473684,-2542.966842105264
54501,29.80952380952381,10251.996666666666,10977.40619047619,-725.4095238095235
54568,24.272727272727273,10467.662727272726,10598.996363636363,-131.33363636363654
54601,33.63846153846154,11356.263461538461,12073.658230769226,-717.3947692307693
54701,34.03125,11580.16484375,11998.824375000002,-418.65953125000004
54703,39.707317073170735,10948.424634146342,11473.987195121948,-525.5625609756096
54720,97.0,13060.900000000001,16851.795,-3790.8949999999977
54729,25.25,7773.610625,9824.983124999999,-2051.3725000000004
54868,27.0,7828.436499999999,9769.519,-1941.0825
54904,25.925,8051.703250000001,10238.701,-2186.9977499999995
54911,26.82,10772.787200000002,12873.462,-2100.6748
54915,26.4,12137.6136,12836.652000000002,-699.0383999999999
54935,27.925,8701.29075,10080.626249999998,-1379.3355
54956,25.551724137931036,8728.222413793103,10950.894137931034,-2222.671724137931
55008,31.0,8382.94642857143,9522.473571428573,-1139.5271428571427
55021,20.833333333333332,9051.044444444444,9975.952777777778,-924.9083333333334
55033,31.0,8529.823333333334,10838.144444444442,-2308.321111111111
55057,26.4,7488.9220000000005,9380.217999999997,-1891.2959999999998
55060,22.705882352941178,8314.56705882353,9197.929411764708,-883.3623529411765
55066,24.266666666666666,8666.449333333334,9938.163999999999,-1271.7146666666667
55082,39.6,8341.445999999998,10924.019199999999,-2582.5732000000003
55092,38.357142857142854,8400.565,9858.859285714283,-1458.2942857142857
55101,55.09615384615385,14804.200096153845,12229.298653846143,2574.901442307691
55102,44.03448275862069,12147.080229885054,11988.05022988506,159.03000000000014
55109,34.166666666666664,10669.200972222221,10549.020972222223,120.17999999999991
55125,43.47222222222222,8345.158333333333,10034.501111111107,-1689.3427777777786
55313,24.6875,8518.495625,9210.848125,-692.3525000000001
55337,40.225806451612904,10852.975645161288,11014.168387096775,-161.19274193548398
55350,22.933333333333334,10444.05,10101.715333333332,342.33466666666675
55369,38.041666666666664,11307.80625,11703.750833333332,-395.9445833333331
55371,28.11111111111111,11286.80111111111,11499.359999999999,-212.55888888888907
55379,27.35135135135135,8319.93027027027,9707.70162162162,-1387.7713513513515
55387,33.02325581395349,6861.384186046512,9619.58046511628,-2758.1962790697676
55407,74.34545454545454,12659.653999999997,12220.160818181812,439.4931818181822
55415,33.936708860759495,18815.847721518992,10746.969746835444,8068.877974683544
55422,41.55789473684211,12170.201473684214,11919.111578947366,251.08989473684227
55426,61.09615384615385,11190.387596153845,11510.754903846155,-320.36730769230775
55432,35.405797101449274,8904.806811594206,10411.090434782609,-1506.2836231884062
55433,48.525252525252526,10977.042727272732,11930.76383838384,-953.7211111111117
55435,47.104166666666664,11947.6384375,12385.313749999994,-437.6753125000001
55454,42.75555555555555,19541.367000000006,11748.343555555555,7793.023444444444
55744,21.866666666666667,7087.276666666668,9417.568,-2330.2913333333336
55746,25.95,7361.935499999998,8999.834499999999,-1637.8990000000001
55792,18.61111111111111,8297.628333333334,10077.69611111111,-1780.0677777777776
55805,47.35227272727273,11512.43045454546,12200.048465909093,-687.6180113636364
55902,93.65517241379311,18655.383965517238,11974.65629310344,6680.72767241379
55904,33.25,8631.327500000001,9762.074999999999,-1130.7474999999995
55987,22.65,8404.2385,9281.181999999999,-876.9434999999997
56001,35.4054054054054,11114.029054054055,11067.246216216214,46.78283783783788
56007,45.81481481481482,8631.48333333333,9052.548888888887,-421.0655555555557
56031,21.818181818181817,9218.211363636363,9142.040909090907,76.17045454545442
56187,19.75,9235.73125,11183.402499999998,-1947.67125
56201,24.166666666666668,9927.143666666665,9614.382666666666,312.7609999999999
56303,67.32407407407408,13781.656666666668,12140.032592592586,1641.6240740740739
56308,38.38461538461539,9689.54653846154,11590.44423076923,-1900.8976923076925
56401,34.725,8188.955249999997,9740.771,-1551.8157499999998
56501,22.61111111111111,10114.966666666667,10172.965,-57.99833333333325
56537,29.6875,7413.666249999999,9706.035625000002,-2292.369375
56601,32.390243902439025,10085.54829268293,11494.58975609756,-1409.041463414634
57006,18.785714285714285,5562.019285714285,8963.48142857143,-3401.462142857142
57049,108.5,16111.585,20537.707499999997,-4426.1224999999995
57078,26.11111111111111,9357.755555555555,10775.50361111111,-1417.7480555555553
57105,202.66666666666666,17040.103333333333,21164.596666666665,-4124.493333333333
57108,34.08,14542.955600000003,14555.880800000006,-12.925200000000405
57117,54.77900552486188,11567.287403314915,11330.13491712707,237.15248618784554
57201,28.689655172413794,8280.895862068968,10842.77172413793,-2561.875862068965
57301,31.7,7848.531999999999,10088.514500000001,-2239.9824999999996
57401,33.578947368421055,10394.947894736844,12331.415526315792,-1936.4676315789468
57402,22.333333333333332,7302.676666666665,9442.053333333335,-2139.376666666666
57501,24.545454545454547,9440.660909090908,10785.33,-1344.6690909090912
57570,13.0,9618.425,7774.21,1844.2150000000001
57701,44.313131313131315,13659.569191919196,12069.051616161607,1590.517575757576
57703,147.5,16196.59,20537.707499999997,-4341.117499999999
57770,16.333333333333332,11317.303333333335,7730.596666666667,3586.7066666666665
57783,34.75,13375.991250000001,13932.71625,-556.7249999999996
58104,34.140625,9947.687031249998,11713.967187500002,-1766.2801562500003
58122,58.28712871287129,12076.198217821784,12423.537425742565,-347.3392079207921
58201,42.19277108433735,11508.560120481929,11738.236506024097,-229.6763855421687
58316,13.0,9147.869999999999,7774.21,1373.6599999999999
58501,40.56923076923077,11383.156153846156,12939.050769230767,-1555.894615384616
58506,33.289855072463766,11523.08956521739,11893.53347826087,-370.4439130434781
58701,32.57142857142857,9463.256507936507,11204.51380952381,-1741.257301587302
59101,39.73125,10919.531000000004,12111.566312499996,-1192.0353125000001
59405,34.45882352941177,11104.646470588235,12034.804235294117,-930.1577647058824
59417,11.0,9459.23,7443.74,2015.4899999999993
59501,18.0,8276.583333333334,9174.786666666667,-898.2033333333329
59601,32.473684210526315,8026.5368421052635,9849.621842105262,-1823.0850000000003
59701,26.0,12185.110666666667,11706.241999999998,478.86866666666657
59715,30.705882352941178,8543.48088235294,10804.907647058822,-2261.4267647058828
59804,26.82608695652174,10269.17695652174,11349.60347826087,-1080.4265217391303
59806,35.273972602739725,10146.025205479456,12150.580547945203,-2004.5553424657535
59901,29.62962962962963,10403.265370370367,12093.716296296298,-1690.4509259259255
60005,57.535353535353536,9428.520909090907,11544.96404040404,-2116.443131313131
60007,50.340425531914896,10826.62531914894,11935.863829787233,-1109.2385106382978
60010,37.835443037974684,10402.874683544307,11413.206708860758,-1010.332025316456
60045,28.625,8878.45833333333,10707.445208333333,-1828.9868750000003
60048,51.45918367346939,11596.303469387753,11312.489693877551,283.8137755102041
60050,38.973684210526315,9195.754078947366,11099.22157894737,-1903.4675
60068,64.58947368421053,13799.406315789465,11565.349157894736,2234.0571578947374
60085,33.0945945945946,10040.026081081085,10479.663108108105,-439.63702702702705
60098,26.21153846153846,8511.592692307695,9909.105576923075,-1397.5128846153852
60115,30.675,7293.603499999999,9569.99425,-2276.39075
60123,38.03378378378378,10645.813716216215,11495.291756756751,-849.4780405405411
60126,49.956989247311824,11244.158279569894,11612.525913978494,-368.36763440860227
60134,34.34920634920635,8671.28142857143,10493.719841269842,-1822.4384126984125
60139,42.3,10845.3615,10913.723999999998,-68.36250000000014
60153,40.2,17334.688,12111.856899999992,5222.831099999999
60160,26.488372093023255,9367.522790697676,10335.312209302328,-967.789418604651
60190,51.3448275862069,11306.41367816092,11347.194827586207,-40.78114942528724
60194,44.65060240963855,10155.093253012046,10955.766144578312,-800.6728915662651
60201,99.59482758620689,11775.611982758619,11869.881637931026,-94.26965517241399
60202,29.955223880597014,12308.602388059704,10330.888059701492,1977.714328358208
60302,26.822222222222223,12191.240000000002,10479.818666666662,1711.4213333333332
60304,24.64,8038.083199999999,9832.601999999997,-1794.5188000000007
60402,32.68493150684932,12426.93095890411,10973.497397260273,1453.4335616438354
60406,30.22222222222222,9597.11507936508,10164.258095238096,-567.1430158730159
60426,42.98684210526316,9430.348815789474,10500.017368421053,-1069.6685526315785
60429,34.54794520547945,10700.740547945205,11079.349452054796,-378.60890410958893
60435,66.60576923076923,10263.527115384615,11754.38192307692,-1490.8548076923073
60440,27.342105263157894,8770.827105263163,9500.978684210524,-730.1515789473684
60450,30.97826086956522,9113.713478260872,10340.847608695653,-1227.1341304347825
60451,54.16,9728.725400000001,11052.870199999998,-1324.1448
60453,65.64864864864865,15535.853693693689,11760.17927927927,3775.674414414413
60461,49.925925925925924,11436.48308641976,10727.864567901232,708.6185185185185
60463,76.4795918367347,9654.331224489797,11495.176836734692,-1840.8456122448981
60504,32.35616438356164,12446.244246575345,11536.26328767123,909.9809589041096
60506,28.3,9782.735,10343.252999999999,-560.5180000000001
60515,44.505376344086024,11015.842043010758,11765.823655913977,-749.9816129032259
60521,36.74603174603175,9780.218253968254,10887.215238095238,-1106.996984126984
60525,40.088235294117645,10210.57911764706,11205.01411764706,-994.4350000000001
60540,53.61224489795919,10543.818979591835,11710.24714285714,-1166.428163265306
60608,22.818181818181817,14627.55022727273,9977.335909090907,4650.214318181818
60611,61.74766355140187,14861.10672897196,11900.92168224298,2960.185046728972
60612,43.68877551020408,18140.92112244898,11134.078214285712,7006.842908163265
60613,40.0,8200.634736842105,8899.434736842102,-698.7999999999998
60615,21.5,6479.21,6083.915000000001,395.2949999999996
60616,36.690140845070424,13637.50985915493,10977.783521126761,2659.7263380281697
60617,30.674157303370787,9649.806629213484,9992.15921348315,-342.35258426966305
60621,27.392857142857142,9663.305000000002,8835.394285714287,827.9107142857138
60622,48.23529411764706,12104.261764705883,10066.626941176472,2037.6348235294126
60623,20.647058823529413,10149.027647058821,9334.04294117647,814.9847058823528
60625,36.986666666666665,12607.623999999996,11182.086400000002,1425.5375999999997
60628,24.65,8789.317500000001,7768.896500000001,1020.421
60629,33.61290322580645,8953.088064516127,9536.585322580646,-583.4972580645162
60631,50.595238095238095,12801.316785714287,12080.018571428567,721.2982142857135
60634,33.65573770491803,9758.886393442626,10357.163934426226,-598.2775409836066
60637,42.1,20227.445222222217,11645.974666666667,8581.470555555556
60640,34.08620689655172,11019.643103448274,9824.531896551725,1195.1112068965508
60644,45.333333333333336,7789.204999999999,7881.959999999998,-92.75500000000004
60649,40.11538461538461,8480.715769230768,7766.166923076924,714.5488461538457
60657,31.643478260869564,12531.180608695644,10000.331043478252,2530.8495652173924
60805,41.6625,9952.8085,11030.111249999998,-1077.3027499999996
60901,35.725,10971.878916666668,11565.937416666664,-594.0585
60970,20.0,10048.238999999998,11434.069999999998,-1385.831
61021,25.692307692307693,7120.671923076925,8900.847692307692,-1780.175769230769
61032,29.275,7089.285000000002,9257.887499999999,-2168.602500000001
61081,32.95744680851064,10547.75893617021,10975.16,-427.40106382978746
61103,37.33734939759036,11314.24795180723,11633.034337349398,-318.78638554216866
61104,40.86585365853659,11232.59121951219,11216.558414634146,16.03280487804872
61108,40.91208791208791,9793.027472527472,12102.783956043955,-2309.756483516484
61201,46.2967032967033,9864.949340659343,11818.522527472527,-1953.5731868131872
61282,29.85,7613.242000000001,9667.652749999997,-2054.41075
61350,25.5,8280.875714285712,10103.652142857141,-1822.7764285714288
61354,27.6,7287.815,8847.562999999998,-1559.7479999999998
61362,26.304347826086957,7311.082173913045,9707.33695652174,-2396.254782608695
61364,24.8,9022.897500000001,9495.480500000001,-472.5830000000001
61401,25.442307692307693,8052.586346153846,9083.608846153847,-1031.0224999999996
61455,22.11764705882353,8249.09823529412,9439.754705882355,-1190.6564705882352
61520,21.4,9149.532000000001,10220.478799999999,-1070.9468
61554,28.9375,6148.031250000001,9208.242812499999,-3060.211562499999
61614,33.94871794871795,6908.881025641027,9715.571538461538,-2806.6905128205117
61636,34.625,10638.586125000003,11466.547749999998,-827.9616250000001
61637,63.70873786407767,12256.21398058253,12155.202621359218,101.01135922330103
61701,31.0188679245283,8537.746226415094,11203.10509433962,-2665.3588679245286
61761,31.352941176470587,9345.327254901964,10494.15156862745,-1148.8243137254901
61764,28.083333333333332,10128.178333333333,9937.179166666667,190.9991666666665
61801,34.774647887323944,10853.404718309863,11956.20309859155,-1102.7983802816893
61832,37.46511627906977,8110.80976744186,9729.287441860462,-1618.477674418605
61938,38.392857142857146,7783.672857142857,9727.940357142857,-1944.2675
62002,31.931818181818183,7369.571363636368,9746.634886363636,-2377.063522727273
62040,27.88888888888889,8343.028055555558,8856.806944444445,-513.7788888888888
62052,24.0625,6933.645625000001,8613.050625000002,-1679.4049999999995
62062,31.41176470588235,7851.804705882354,10310.280196078429,-2458.4754901960778
62207,32.714285714285715,7668.585714285715,7631.988571428571,36.5971428571429
62220,34.74242424242424,9010.217424242424,11152.430454545452,-2142.21303030303
62226,56.73863636363637,9315.166818181817,11244.186022727274,-1929.0192045454546
62230,30.857142857142858,7690.801428571429,10419.368571428571,-2728.5671428571427
62246,17.714285714285715,7352.891428571428,7583.414285714286,-230.522857142857
62301,47.16279069767442,10912.190465116279,11485.716860465116,-573.5263953488372
62401,39.509803921568626,7402.0698039215695,9413.102941176468,-2011.0331372549015
62450,21.65,7048.0025,9444.7725,-2396.77
62521,36.40677966101695,8530.357796610167,10412.33220338983,-1881.9744067796605
62526,38.67901234567901,9145.963827160496,11155.781234567901,-2009.817407407407
62565,21.75,6339.3099999999995,7582.9425,-1243.6324999999997
62650,30.65625,7359.031874999998,9513.213124999998,-2154.1812500000005
62769,42.842696629213485,11765.130786516853,12446.291573033708,-681.1607865168538
62781,60.26923076923077,11736.257884615383,12143.039615384607,-406.7817307692309
62801,36.66,6791.934800000002,8625.256399999997,-1833.3215999999998
62864,34.89772727272727,8856.258977272728,10660.160227272727,-1803.90125
62902,35.16470588235294,9891.37282352941,12169.813058823527,-2278.4402352941174
62946,30.857142857142858,6829.007619047619,8715.80380952381,-1886.796190476191
62948,41.39344262295082,7886.380491803277,10186.472786885246,-2300.092295081967
62959,25.96969696969697,8138.843939393939,10438.661515151516,-2299.8175757575746
63017,50.0,9688.425729166667,11816.023125,-2127.5973958333334
63019,38.225352112676056,8899.881971830988,11051.885352112673,-2152.0033802816906
63026,37.09090909090909,7994.6206060606055,10698.737575757577,-2704.11696969697
63044,50.13265306122449,10287.283265306125,11667.880510204079,-1380.5972448979594
63090,29.363636363636363,8636.62727272727,11178.927727272727,-2542.3004545454537
63110,67.00515463917526,15618.79206185567,11531.383969072163,4087.408092783507
63117,36.48101265822785,14157.986582278474,11072.025189873417,3085.961392405063
63118,63.4,8356.294,7755.835999999998,600.4579999999999
63122,28.512820512820515,9325.29358974359,11542.320256410254,-2217.026666666667
63128,57.5,8529.961730769233,11642.790961538452,-3112.8292307692313
63131,58.38235294117647,9201.788529411762,12040.499999999993,-2838.711470588235
63136,43.13953488372093,9898.000116279069,11347.214999999997,-1449.21488372093
63141,53.91304347826087,11240.818956521742,12342.942260869559,-1102.1233043478262
63301,34.973684210526315,9797.853026315786,11577.016447368418,-1779.1634210526313
63367,34.40909090909091,8228.933484848485,10706.57818181818,-2477.6446969696963
63368,30.714285714285715,6974.9121428571425,9765.496428571427,-2790.5842857142857
63376,31.458333333333332,7455.087708333335,10125.800624999998,-2670.7129166666664
63401,32.94,10595.386,11462.2994,-866.9133999999998
63501,30.583333333333332,13444.632083333336,12045.801250000002,1398.8308333333332
63640,32.46666666666667,6523.818222222222,9513.42911111111,-2989.6108888888893
63701,36.626666666666665,10057.504533333336,12353.435466666668,-2295.9309333333335
63703,45.593023255813954,9952.692674418604,12272.776744186047,-2320.0840697674416
63801,30.25,10444.901944444444,10969.134444444442,-524.2324999999998
63841,28.727272727272727,5803.703636363637,7440.785454545456,-1637.0818181818183
63851,30.77777777777778,6674.405555555556,8493.128888888888,-1818.723333333334
63857,25.11111111111111,7778.381111111112,9532.650555555556,-1754.2694444444442
63901,41.717948717948715,9201.859230769234,11153.715256410258,-1951.8560256410258
63935,20.75,7165.2325,7275.067499999999,-109.83500000000004
64012,24.782608695652176,5998.315652173914,8829.476956521738,-2831.1613043478264
64014,31.38235294117647,7657.462647058824,9762.128823529412,-2104.666176470588
64057,44.0,9322.012439024393,11166.82975609756,-1844.8173170731707
64063,24.666666666666668,6050.605454545454,8717.493030303027,-2666.8875757575765
64069,35.29333333333334,8293.842933333333,11362.6748,-3068.8318666666673
64086,39.648648648648646,8205.398648648646,10450.63337837838,-2245.23472972973
64093,23.666666666666668,9490.451249999998,9232.519166666667,257.93208333333314
64108,36.23809523809524,12273.917619047621,8750.267142857141,3523.650476190476
64111,46.3936170212766,12705.003936170215,11991.191595744678,713.8123404255317
64114,36.76623376623377,9139.252207792208,11164.957402597402,-2025.7051948051953
64116,57.4,9368.317714285711,11696.031714285704,-2327.7140000000004
64132,36.23456790123457,11039.518271604938,11405.212222222222,-365.69395061728403
64139,30.272727272727273,12155.07909090909,10144.729999999998,2010.3490909090913
64154,29.533333333333335,7169.8508888888855,9602.904666666667,-2433.053777777778
64429,26.3,6528.292000000001,8624.397500000001,-2096.1055000000006
64468,16.77777777777778,12820.672222222223,9622.702222222222,3197.9699999999993
64506,53.82795698924731,12620.524946236563,12177.35462365591,443.1703225806453
64730,18.642857142857142,10380.490000000002,8552.119285714287,1828.370714285714
64735,25.35,7028.019999999999,9539.607500000002,-2511.5874999999996
64772,14.88888888888889,8079.976666666667,9495.245555555555,-1415.268888888889
64804,45.92638036809816,10111.740000000005,11575.886503067484,-1464.1465030674844
64836,14.5,7968.049999999999,11986.4,-4018.3500000000004
65065,30.918367346938776,9730.029183673469,10877.812857142859,-1147.7836734693878
65102,28.9375,8968.407916666667,11327.363541666666,-2358.955625000001
65109,34.392857142857146,7625.361785714286,10921.533928571427,-3296.1721428571436
65201,54.760416666666664,8948.483437499997,12233.746562499997,-3285.263124999998
65212,46.48936170212766,13113.788404255312,11615.206489361704,1498.5819148936166
65233,18.0,6032.555,7774.21,-1741.6550000000002
65265,25.35,8200.360999999999,9447.197,-1246.8360000000005
65270,23.071428571428573,8421.48,8882.414999999999,-460.93500000000023
65302,36.35897435897436,7152.327435897435,9841.744871794868,-2689.417435897436
65340,25.6,6421.020666666667,9374.705333333333,-2953.6846666666675
65401,34.9,10309.2874,10040.4648,268.8226000000001
65483,24.352941176470587,6264.857058823529,8434.308235294118,-2169.451176470588
65536,25.142857142857142,7702.4914285714285,9315.188095238094,-1612.6966666666665
65613,25.304347826086957,8847.03652173913,10951.978260869566,-2104.941739130434
65615,33.07142857142857,8457.13125,10374.32142857143,-1917.1901785714285
65775,30.943396226415093,7671.725094339621,10170.77433962264,-2499.049245283019
65803,19.0,12065.47,16996.42,-4930.949999999999
65804,67.32075471698113,10170.440000000004,12069.876037735841,-1899.4360377358491
65807,61.7196261682243,9913.138411214952,11873.27710280373,-1960.1386915887842
66044,34.95,8111.454333333334,10396.577166666666,-2285.1228333333333
66048,19.055555555555557,6894.031666666668,10085.036666666669,-3191.005000000001
66061,37.55,9307.716124999997,11801.560374999997,-2493.844249999999
66067,27.0,8378.406363636363,10280.857272727271,-1902.4509090909085
66071,19.2,7570.404,9333.45,-1763.0459999999998
66103,54.12264150943396,12811.41075471698,11971.525471698104,839.8852830188679
66112,42.131147540983605,10203.963770491806,11013.276885245901,-809.3131147540984
66204,45.73684210526316,9104.29010526316,11910.402736842103,-2806.1126315789475
66209,29.10909090909091,7441.832181818181,10772.193454545455,-3330.3612727272716
66211,102.0,15574.4875,20537.707499999997,-4963.219999999999
66213,34.627906976744185,6147.351395348838,8962.887906976743,-2815.5365116279077
66215,30.837209302325583,8644.007906976745,9419.847674418603,-775.8397674418603
66441,17.666666666666668,5980.706666666667,8518.165555555555,-2537.4588888888884
66502,30.622222222222224,7498.68111111111,10421.482888888888,-2922.8017777777777
66604,63.2952380952381,10328.780666666664,11812.626380952372,-1483.8457142857142
66606,33.329268292682926,9630.499024390245,12093.108780487803,-2462.6097560975613
66701,23.88888888888889,5008.85,8528.957777777778,-3520.1077777777778
66739,110.2,12798.598,20161.574,-7362.976000000001
66762,26.096774193548388,7986.210000000001,11026.335483870967,-3040.1254838709683
66839,18.375,9681.093750000002,9909.07625,-227.98249999999962
67002,27.607142857142858,7394.225714285713,11329.528571428573,-3935.3028571428563
67005,18.22222222222222,6451.992222222222,9291.906666666668,-2839.914444444444
67042,21.428571428571427,7530.132142857142,10550.875,-3020.7428571428577
67107,12.5,5299.73,7397.58,-2097.85
67114,29.8,7835.778,9909.485333333334,-2073.7073333333333
67124,26.933333333333334,9964.990666666667,9951.189333333334,13.801333333333302
67152,15.333333333333334,5148.116666666666,7445.426666666666,-2297.31
67214,66.73953488372094,11301.635674418605,12227.75534883722,-926.1196744186055
67226,63.774193548387096,11110.67548387097,15859.490967741936,-4748.815483870969
67235,22.470588235294116,6173.7347058823525,9499.542941176469,-3325.8082352941174
67301,20.333333333333332,5597.063333333333,10286.455,-4689.391666666666
67337,20.26086956521739,7325.354782608694,10698.25608695652,-3372.9013043478258
67357,40.8125,8780.111875,11436.735624999998,-2656.6237499999993
67401,35.108108108108105,9389.822972972974,11601.922972972972,-2212.1
67460,27.125,7669.451250000001,9873.46,-2204.0087500000004
67502,34.032786885245905,9536.545573770492,10993.914426229507,-1457.3688524590161
67530,62.4,13017.001999999999,12644.996,372.00600000000014
67601,30.089285714285715,12630.96357142857,12232.22196428571,398.7416071428571
67801,17.7,8225.441000000003,9380.697,-1155.2560000000003
67846,20.652173913043477,10315.227826086955,9619.813043478262,695.4147826086959
67880,11.666666666666666,6979.473333333332,7108.686666666666,-129.21333333333314
67901,19.454545454545453,11585.958181818183,11110.477272727272,475.48090909090917
67950,12.5,5043.545,7884.85,-2841.305
68025,27.392857142857142,8657.111785714284,9564.5675,-907.4557142857144
68046,21.77777777777778,5882.718333333334,8817.086111111112,-2934.367777777778
68114,44.32954545454545,9960.343181818182,12355.615681818184,-2395.2724999999996
68122,35.6,11156.577818181819,11341.841090909093,-185.26327272727292
68123,24.18918918918919,7182.799729729731,9736.466216216217,-2553.6664864864874
68124,40.24,10869.109199999999,12043.525466666668,-1174.4162666666668
68130,31.350877192982455,8310.019122807016,10416.413684210527,-2106.3945614035088
68131,21.916666666666668,15222.737500000001,11212.858541666666,4009.8789583333346
68144,226.0,16436.913333333334,21164.596666666665,-4727.6833333333325
68198,47.294117647058826,13870.769705882352,11863.190686274507,2007.579019607843
68506,62.398148148148145,9717.31101851852,11651.426481481469,-1934.115462962962
68510,39.76190476190476,9048.34158730159,11311.912857142856,-2263.5712698412694
68526,38.78260869565217,10579.570434782607,13737.199565217396,-3157.629130434783
68601,23.916666666666668,9467.838333333333,9566.319583333332,-98.48124999999986
68701,32.13513513513514,12705.313243243245,12796.805135135137,-91.49189189189164
68803,32.333333333333336,9867.322280701756,11337.795789473686,-1470.47350877193
68845,25.0,12638.13588235294,16215.559999999998,-3577.424117647058
68848,34.02040816326531,12747.836122448982,12196.79428571429,551.0418367346938
68901,29.470588235294116,8027.919705882352,10686.619411764706,-2658.699705882352
69101,31.727272727272727,9236.079454545457,9862.924909090909,-626.8454545454548
69361,31.04,11739.257599999995,10551.236400000002,1188.0212
70006,37.79220779220779,10381.956623376625,11599.050259740256,-1217.0936363636365
70043,17.636363636363637,8511.882727272727,8437.232727272725,74.65000000000022
70065,22.964285714285715,13030.7375,11611.1875,1419.5499999999997
70070,12.5,5335.45,7391.674999999999,-2056.225
70072,32.354166666666664,10226.273333333333,11104.303541666666,-878.0302083333335
70112,26.83582089552239,17389.93388059702,10329.448208955226,7060.4856716417935
70115,29.833333333333332,10654.915925925927,10346.638518518519,308.2774074074074
70121,57.737864077669904,15080.002912621358,11578.011262135922,3501.9916504854364
70301,35.516666666666666,7159.448666666668,10837.406166666666,-3677.9575000000013
70360,37.94202898550725,10417.077101449273,11906.658985507243,-1489.5818840579714
70363,20.0,8951.622857142856,9925.592142857144,-973.9692857142858
70380,21.9,11100.311666666665,8663.402666666669,2436.909
70403,35.81333333333333,9738.777066666666,11200.472133333335,-1461.6950666666667
70427,19.904761904761905,5062.06,8577.461428571427,-3515.401428571429
70433,28.566037735849058,9739.806698113205,11881.992924528304,-2142.186226415094
70445,23.571428571428573,7585.050285714287,11187.715999999997,-3602.665714285714
70458,26.71698113207547,8747.562641509436,10650.939622641508,-1903.3769811320756
70461,24.96875,8937.3978125,10964.284375,-2026.8865625000003
70503,50.74747474747475,9273.295555555553,11709.97414141414,-2436.6785858585854
70506,30.0,10550.974999999999,7610.468333333334,2940.5066666666667
70508,33.693333333333335,10179.366866666665,12132.642533333332,-1953.275666666667
70510,20.0,8513.928666666667,9288.261333333334,-774.3326666666665
70526,27.45,6673.2784999999985,8237.265,-1563.9865000000002
70546,31.96153846153846,5575.518461538462,9013.010384615383,-3437.491923076923
70554,22.272727272727273,5796.584545454546,7520.987272727273,-1724.4027272727274
70562,28.026315789473685,6414.258684210526,10491.795263157892,-4077.536578947369
70563,20.714285714285715,8135.388571428571,10428.205714285712,-2292.8171428571427
70570,33.84,9344.962599999999,11607.226200000001,-2262.2635999999998
70586,34.138888888888886,7138.145,9389.189166666665,-2251.044166666667
70601,35.21052631578947,9267.850902255634,11647.174661654128,-2379.3237593984963
70605,23.166666666666668,12499.574999999999,13443.806666666665,-944.2316666666662
70634,25.846153846153847,6039.073846153847,8247.078076923077,-2208.0042307692306
70648,13.0,5149.92,7774.21,-2624.29
70663,29.06896551724138,5863.465172413793,9182.937586206896,-3319.4724137931034
70737,21.125,7305.396874999999,10088.775625,-2783.3787499999994
70791,27.785714285714285,6981.131428571428,10156.567500000001,-3175.4360714285717
70806,40.53947368421053,11171.949210526313,11950.511315789474,-778.5621052631581
70808,54.898989898989896,10766.300808080809,11889.273636363638,-1122.9728282828285
70810,96.5,16485.25,24223.620000000003,-7738.37
70816,26.09090909090909,8780.876060606062,10521.378484848487,-1740.5024242424245
71040,26.5,6401.169999999999,8910.530714285715,-2509.3607142857145
71052,18.0,5395.8976923076925,7195.047692307692,-1799.1500000000003
71055,23.294117647058822,7559.513235294119,9848.41882352941,-2288.9055882352945
71075,19.692307692307693,6756.270769230769,8340.643076923077,-1584.372307692308
71101,90.0,15519.172500000002,20537.707499999997,-5018.535
71103,58.93413173652694,11781.448143712569,11696.051796407182,85.39634730538904
71105,34.6031746031746,8924.210952380952,10747.991746031747,-1823.7807936507936
71111,35.5625,8164.088125000002,10583.485937500001,-2419.3978125000003
71201,43.573170731707314,9766.27670731707,11776.345487804878,-2010.0687804878046
71202,15.666666666666666,16204.785000000003,10797.866666666665,5406.918333333334
71220,20.0,5464.134666666666,8540.721333333333,-3076.5866666666666
71254,16.666666666666668,5239.658333333334,7309.485000000001,-2069.8266666666664
71263,32.8,5983.9090000000015,7378.469999999999,-1394.5609999999997
71269,19.22222222222222,5986.582222222222,7527.895555555555,-1541.3133333333333
71270,26.456521739130434,6720.143695652172,9510.771739130432,-2790.6280434782607
