Edu Score,Population,Zipcode
48.46813725490196,2528.0,29474
44.04476418864908,2384.0,29475
47.581903276131044,6141.0,29477
46.35932343234324,7265.0,29479
41.24293785310735,1814.0,29481
78.66984631690515,2067.0,29482
54.81825678054869,70975.0,29483
58.67755077764891,50574.0,29485
62.765496315561336,2993.0,29487
48.474576271186436,22231.0,29488
69.59336959336959,11801.0,29492
55.39906103286385,131.0,29493
58.003918222896324,44511.0,29501
56.16713539574126,26215.0,29505
47.84105960264901,20815.0,29506
42.46148803670928,11121.0,29510
49.11804613297151,5299.0,29511
41.32606721162579,19023.0,29512
39.92156862745099,867.0,29516
45.34313725490196,1091.0,29518
39.66942148760331,236.0,29519
47.46122084588774,14477.0,29520
44.77272727272728,1871.0,29525
51.81767175498675,40924.0,29526
48.29577141357478,25253.0,29527
36.474694589877835,2468.0,29530
45.87511394712853,20496.0,29532
44.15775476715894,17091.0,29536
43.15744315744316,5804.0,29540
45.55369795398456,9450.0,29541
48.600508905852415,494.0,29543
46.71741198858229,5321.0,29544
50.33444816053512,1736.0,29545
42.70531400966183,3129.0,29546
37.585991244527825,2665.0,29547
51.12854093209565,31664.0,29550
43.196672608437325,9188.0,29554
45.28465884398088,5930.0,29555
45.67500477372542,12283.0,29556
47.32167073501492,13325.0,29560
42.145949288806435,2603.0,29563
44.44444444444445,815.0,29564
44.04718911761165,7112.0,29565
50.90352771778259,17032.0,29566
36.75213675213676,649.0,29567
50.98179051965959,13292.0,29568
46.91884996565597,15915.0,29569
38.88888888888889,3440.0,29570
48.89986282578875,14725.0,29571
62.59068724442685,8331.0,29572
46.04764656777757,11817.0,29574
55.4351712794107,16868.0,29575
57.42244963223536,26649.0,29576
52.75206529312232,28888.0,29577
56.55221193415638,34913.0,29579
40.64929126657521,1192.0,29580
48.68013835791007,4701.0,29581
57.831931564948604,15847.0,29582
44.73298122065728,5957.0,29583
41.48284313725491,2428.0,29584
65.98322078985062,13684.0,29585
52.84985462724231,40852.0,29588
39.44076526857983,3809.0,29590
40.961135300757945,5099.0,29591
43.75,1348.0,29592
44.111111111111114,1963.0,29593
45.662100456621,138.0,29594
49.67320261437908,2406.0,29596
60.96292263956934,11316.0,29601
56.16863259065094,35716.0,29605
63.66454469969555,37528.0,29607
60.883744087627576,29437.0,29609
43.90399591471978,28844.0,29611
84.25925925925925,1907.0,29613
80.92783505154638,2322.0,29614
64.27814795831198,35642.0,29615
49.383076823170335,26582.0,29617
45.87085648591684,13005.0,29620
59.22568973315242,41689.0,29621
39.72756728162402,14504.0,29624
52.16363784532638,27904.0,29625
45.746691871455575,13017.0,29626
46.351306959500675,17345.0,29627
43.91752577319588,2487.0,29628
60.554358237547895,14322.0,29630
75.99357687675631,13928.0,29631
35.714285714285715,5727.0,29634
58.7748344370861,1234.0,29635
47.68139661756683,3078.0,29638
57.48792270531401,1697.0,29639
47.36661655721708,30249.0,29640
57.51125568677369,30210.0,29642
49.62369507161932,2474.0,29643
49.55874018298113,19489.0,29644
45.56052975191196,9440.0,29645
49.34008882216801,28193.0,29646
58.835697399527184,25617.0,29649
64.6658507639816,35147.0,29650
54.37152777777778,44853.0,29651
50.84238702566525,4777.0,29653
47.20044349409994,9885.0,29654
44.44444444444445,7003.0,29655
48.96636993076162,14942.0,29657
48.76543209876544,339.0,29658
37.719298245614034,121.0,29659
45.779557929090636,6012.0,29661
56.00017379214459,15374.0,29662
52.40013427324606,2140.0,29664
33.333333333333336,91.0,29665
51.71527544977093,7010.0,29666
43.91025641025641,254.0,29667
44.816718054128124,11874.0,29669
55.05607648464792,8806.0,29670
50.1450088876415,17712.0,29671
63.34071262913767,12233.0,29672
49.06881446940795,27984.0,29673
62.68685692098621,5057.0,29676
53.33923369104252,21922.0,29678
57.62774395867921,30122.0,29680
64.44004186602871,51721.0,29681
51.37614678899083,3642.0,29682
42.857142857142854,69.0,29683
43.86152748037116,4587.0,29684
60.33562166285279,1441.0,29685
42.395833333333336,568.0,29686
54.734878763655736,42372.0,29687
50.43922696054943,4478.0,29689
56.03607861672378,21695.0,29690
49.12437588493927,11195.0,29691
45.42034674517501,4856.0,29692
46.95848422820553,14412.0,29693
49.16383219954648,4638.0,29696
49.94053989772863,12908.0,29697
44.19116176764647,9429.0,29702
47.35184091356567,4089.0,29704
47.94221534309639,19321.0,29706
62.69952857497312,22678.0,29707
66.60942043919306,28863.0,29708
48.98081534772182,6235.0,29709
55.05563951092182,32686.0,29710
54.56053067993366,2397.0,29712
41.40258215962441,2827.0,29714
60.449522583413795,27368.0,29715
44.88734835355285,1125.0,29717
43.62111941989576,3889.0,29718
46.916658355772746,45583.0,29720
33.333333333333336,41.0,29724
52.87755890305137,1977.0,29726
38.56837606837607,1370.0,29727
41.59674548690567,10321.0,29728
48.19639278557114,2348.0,29729
51.84650715327561,53071.0,29730
59.725670152210434,55504.0,29732
0.0,1865.0,29733
43.67588932806325,1894.0,29741
43.24045407636738,2302.0,29742
42.88793103448276,978.0,29743
50.48043062682362,30659.0,29745
51.91834163660311,27546.0,29801
64.44467077455823,36692.0,29803
50.66975785677486,5868.0,29805
43.11898105001553,2628.0,29809
46.3768115942029,4666.0,29810
46.489249736881675,11384.0,29812
38.32145684877276,1244.0,29816
44.25190981926588,4660.0,29817
47.4931129476584,1573.0,29819
45.04830917874397,1508.0,29821
47.505560851604706,8318.0,29824
47.22222222222222,121.0,29826
44.388861097215276,4458.0,29827
43.657042869641295,1032.0,29828
51.21796397683092,10585.0,29829
45.27491408934708,3869.0,29831
46.94143167028199,5426.0,29832
37.00787401574804,1498.0,29834
55.61071465508326,6754.0,29835
39.43943943943945,634.0,29836
50.490196078431374,520.0,29838
43.459915611814345,259.0,29840
53.73076835927764,32251.0,29841
43.84607755628284,8213.0,29842
39.207920792079214,1224.0,29843
36.8421052631579,110.0,29844
42.12193190815519,963.0,29845
45.414462081128754,4758.0,29847
49.665711556829045,667.0,29848
63.9344262295082,171.0,29849
33.333333333333336,435.0,29850
44.810242341106544,7310.0,29851
47.595058174403256,6658.0,29853
48.90002784739627,3336.0,29856
60.214901739007495,16004.0,29860
36.93333333333334,1181.0,29899
62.68524007113218,15297.0,29902
46.354166666666664,589.0,29904
49.56772334293948,3338.0,29905
54.86607568391955,21242.0,29906
63.22351318372328,12832.0,29907
67.49873323199189,18371.0,29909
59.082851637764925,37678.0,29910
45.48723480762316,2017.0,29911
0.0,0.0,29912
72.4220623501199,599.0,29915
41.6260162601626,1464.0,29916
41.300890585241724,5060.0,29918
59.473908025028855,10389.0,29920
37.64367816091954,255.0,29921
43.900848010437045,1101.0,29922
44.32234432234432,682.0,29923
50.15253203172666,3855.0,29924
65.0034112028607,24658.0,29926
46.427788735481045,9064.0,29927
68.04528921741172,17270.0,29928
47.39851343624929,1172.0,29929
43.42507645259939,293.0,29932
42.0940170940171,596.0,29934
62.94458229942101,3405.0,29935
45.40659595432678,14061.0,29936
41.666666666666664,269.0,29939
43.643448611787626,4437.0,29940
52.23097112860892,525.0,29941
36.206896551724135,342.0,29943
45.89225589225589,4847.0,29944
42.27852464667356,4918.0,29945
71.65841584158416,5835.0,30002
69.31995540691192,60229.0,30004
73.42039039651772,38887.0,30005
53.130173695877886,32905.0,30008
66.13086951018859,14759.0,30009
50.82294533484431,14600.0,30011
46.08299494899475,27233.0,30012
55.06018068920867,25947.0,30013
51.2302104036735,37433.0,30014
51.81204785754034,52641.0,30016
61.089244340228355,23676.0,30017
59.995103439833514,45624.0,30019
44.602326550718054,24196.0,30021
71.24336793540945,68274.0,30022
68.58325754130665,71960.0,30024
51.953222194575766,9312.0,30025
56.65587071024307,23276.0,30028
76.73090173590275,27322.0,30030
48.87220676500954,48787.0,30032
74.48618850740009,31276.0,30033
54.594180704441044,43922.0,30034
51.74506828528073,20854.0,30035
59.86170234026821,41692.0,30038
59.33753826859947,43646.0,30039
61.67745711254984,61657.0,30040
64.98989261635175,57584.0,30041
58.898641146301486,86259.0,30043
55.46657799698892,86523.0,30044
59.84099428887715,33602.0,30045
50.15350877192983,36466.0,30046
61.16857767336396,62325.0,30047
53.71520400936973,59699.0,30052
49.531568228105904,11472.0,30054
44.28926132836747,2397.0,30055
45.25718102872412,2303.0,30056
54.95553021664765,53971.0,30058
49.94807892004153,37334.0,30060
67.86500078579287,65206.0,30062
64.24247450037318,46678.0,30064
64.40168152496919,52930.0,30066
65.88517521009022,47556.0,30067
72.56463780854024,32068.0,30068
38.732394366197184,424.0,30070
51.02895574080785,24286.0,30071
66.1214953271028,648.0,30072
69.77265238879735,54858.0,30075
65.48468730584473,43656.0,30076
60.907536715483324,35206.0,30078
57.60392460624839,2861.0,30079
68.36989062630455,54407.0,30080
67.26810609492173,26974.0,30082
54.845139527752224,54845.0,30083
63.35839317773789,35896.0,30084
65.30325194103747,36403.0,30087
56.233618233618245,27167.0,30088
68.42374213836477,33357.0,30092
48.415834339443165,56052.0,30093
57.62192332326837,32416.0,30094
59.490705216741866,69237.0,30096
72.47567417292187,44256.0,30097
61.4139333438969,57205.0,30101
54.60772239147815,37455.0,30102
45.9307010475423,16358.0,30103
41.79197994987468,3687.0,30104
48.08259587020649,2085.0,30105
53.29199549041714,19619.0,30106
53.06434599156119,13872.0,30107
45.33124673969744,7508.0,30108
50.398787159712604,12871.0,30110
45.34240748617609,6022.0,30113
56.43176223903729,51915.0,30114
60.23918970011741,37964.0,30115
49.08377896613191,23090.0,30116
51.59165751920966,35169.0,30117
0.0,2513.0,30118
51.17958996200259,39361.0,30120
50.42714081340691,22521.0,30121
52.23401148642071,23422.0,30122
57.720057720057724,2812.0,30124
44.20848701613204,24623.0,30125
63.367111111111114,39105.0,30126
58.99662325132658,61283.0,30127
53.3824723592979,36238.0,30132
51.1950720418539,44262.0,30134
56.541112752338755,62587.0,30135
47.28813559322034,1470.0,30137
40.60778727445395,4161.0,30139
51.06293411913282,21335.0,30141
57.397757776725086,21108.0,30143
62.325025347679365,53996.0,30144
48.80778588807786,7812.0,30145
43.67756443521881,4477.0,30147
64.27015250544662,490.0,30148
84.5528455284553,1791.0,30149
63.01577225450462,42814.0,30152
48.07954103461688,18045.0,30153
50.95100096599047,48513.0,30157
53.07064762314888,35087.0,30161
0.0,0.0,30164
51.98187008345863,40376.0,30165
51.508764534373135,27538.0,30168
47.51515151515151,3324.0,30170
51.65532879818594,3170.0,30171
50.518937862245586,5927.0,30173
47.68773865082732,6614.0,30175
44.12255603242727,7135.0,30176
48.36116264687694,1198.0,30177
46.322827125119396,3307.0,30178
40.23073876015052,17899.0,30179
52.05006473888648,34754.0,30180
42.54887027164255,2712.0,30182
53.41246290801187,5129.0,30183
57.08270676691729,7180.0,30184
45.10298444724675,3859.0,30185
50.83551293228712,8880.0,30187
60.97893843827228,57035.0,30188
61.01339294468303,37259.0,30189
48.220973782771544,12813.0,30204
56.90851735015773,3184.0,30205
43.90367553865653,2789.0,30206
55.90979563072586,30318.0,30213
59.99490174267705,29637.0,30214
62.399355877616735,33614.0,30215
38.45521774856204,2376.0,30216
43.61221779548473,9640.0,30217
40.61662198391421,1883.0,30218
46.08294930875576,4909.0,30220
40.04222378606615,3963.0,30222
44.505801761498674,36116.0,30223
52.6074016563147,24603.0,30224
54.667408506429275,40559.0,30228
44.2632498543972,8496.0,30230
43.72374330001448,22318.0,30233
41.9179229480737,2190.0,30234
51.13558279989874,46720.0,30236
48.71930088895585,37257.0,30238
54.81462409886714,28463.0,30240
48.42203937089886,25614.0,30241
50.33475349969569,23330.0,30248
39.1156462585034,718.0,30250
38.65137295794231,2772.0,30251
55.74182732606874,41595.0,30252
56.468939058580496,53974.0,30253
48.316498316498325,2466.0,30256
50.50779833151976,4534.0,30257
46.943483275663205,2811.0,30258
48.11704834605598,2764.0,30259
45.273948391657825,26884.0,30260
50.39213958406768,55013.0,30263
60.32701692122441,33553.0,30265
48.309178743961354,9682.0,30268
67.46456397258989,35220.0,30269
56.212868158260655,13843.0,30273
49.64348672612939,33709.0,30274
0.0,0.0,30275
55.98732032573647,14283.0,30276
58.54200387190961,22098.0,30277
53.38155056464916,68434.0,30281
60.416666666666664,48.0,30284
43.56846473029046,484.0,30285
46.696319951338204,23420.0,30286
50.46406788650226,9100.0,30288
56.0,63.0,30289
65.27843883864826,8769.0,30290
52.59014521129058,21951.0,30291
47.17992103778906,6399.0,30292
41.228070175438596,2796.0,30293
55.916219972205674,41026.0,30294
48.11884669479607,4259.0,30295
54.07463582646065,27029.0,30296
42.48102963987758,27518.0,30297
54.03560107290904,6279.0,30303
76.4984156736734,22318.0,30305
79.11627803389679,22329.0,30306
78.18358481938729,18574.0,30307
75.45611220062995,17097.0,30308
77.34516844865846,21928.0,30309
49.49181425354513,29152.0,30310
51.863997631572964,36001.0,30311
67.52347417840376,22078.0,30312
63.85476385476385,10893.0,30313
52.32855086595163,23468.0,30314
47.08651995213569,33461.0,30315
62.65480116995457,31648.0,30316
65.08339556883247,12649.0,30317
65.7452098873775,49728.0,30318
74.30912447047263,39007.0,30319
79.34782608695652,2854.0,30322
71.85906898927271,27587.0,30324
75.47882136279927,5429.0,30326
80.33857698218968,23363.0,30327
72.23546613267219,34456.0,30328
67.77899743871204,28017.0,30329
60.54974835462641,61010.0,30331
75.0,3367.0,30332
0.0,0.0,30334
53.36700336700337,522.0,30336
53.095672135574915,12821.0,30337
74.15806511754037,33666.0,30338
73.01256268930929,21250.0,30339
55.25263854139706,30978.0,30340
65.66422218113843,31914.0,30341
71.86227323213625,31027.0,30342
53.64349086976824,33365.0,30344
71.68502651978784,24528.0,30345
71.85770750988142,5263.0,30346
58.073401745295264,70334.0,30349
66.40503464856455,36434.0,30350
48.57631865567138,16688.0,30354
62.3786045121769,15744.0,30360
72.12475633528265,3189.0,30363
44.95759947814742,13747.0,30401
50.870797893884166,1879.0,30410
39.279481426078284,5221.0,30411
50.666666666666664,84.0,30412
45.77727952167414,1928.0,30413
50.86921012717303,6054.0,30415
46.43234887315922,10750.0,30417
44.69190794357832,1285.0,30420
47.25274725274725,3612.0,30421
50.19157088122605,191.0,30423
49.09297052154195,1315.0,30425
44.27860696517413,894.0,30426
46.957213067360506,11862.0,30427
43.58507734303913,2391.0,30428
50.63291139240507,163.0,30429
44.593552367730986,5590.0,30434
43.65467199763068,11797.0,30436
35.80246913580247,48.0,30438
47.37609329446064,11032.0,30439
40.98143236074271,1710.0,30441
44.440384849592,7363.0,30442
45.30672579453068,3439.0,30445
45.118428653957245,1601.0,30446
77.77777777777777,44.0,30448
34.959349593495936,93.0,30449
43.17425083240844,2235.0,30450
45.333333333333336,42.0,30451
52.494692144373666,1270.0,30452
40.362694300518136,10474.0,30453
42.98850574712643,597.0,30454
44.20289855072465,455.0,30455
45.27655408712676,1969.0,30456
44.25708699902248,6267.0,30457
61.771449901349115,43683.0,30458
66.66666666666667,1104.0,30460
60.15458268443214,13427.0,30461
44.444444444444436,103.0,30464
45.28726758026121,12217.0,30467
53.6231884057971,392.0,30470
43.81232630374367,5198.0,30471
42.04989480012023,2531.0,30473
49.2031490015361,16918.0,30474
0.0,0.0,30475
39.959136018680674,3068.0,30477
52.56257017639175,27743.0,30501
48.33069759269021,23601.0,30504
58.91050720806458,42886.0,30506
44.94522003590928,29735.0,30507
46.1276425207895,8486.0,30510
43.51223524573309,3722.0,30511
54.60813992600067,18969.0,30512
48.08828302499188,11102.0,30513
42.5541724296911,1712.0,30516
57.34216951517266,12423.0,30517
59.58021399514579,48445.0,30518
59.432215234102024,42904.0,30519
43.49571246122971,4590.0,30520
44.705498449991836,4708.0,30521
57.33634311512415,790.0,30522
54.882323485227836,12084.0,30523
52.5998731769182,6635.0,30525
50.780351568917375,4659.0,30527
50.30056638521145,22883.0,30528
46.264975334742765,9687.0,30529
40.02026342451874,6792.0,30530
47.39164287568129,10591.0,30531
55.54731900172968,25412.0,30533
54.009894370905194,28773.0,30534
47.526041666666664,7388.0,30535
46.61635220125786,7802.0,30536
58.789129686962504,1585.0,30537
40.01839926402943,2666.0,30538
49.22704664605457,18508.0,30540
45.90095713691219,1520.0,30541
54.651845827120326,35837.0,30542
46.953175112251444,4434.0,30543
54.4973544973545,771.0,30545
52.05016883743368,6411.0,30546
46.64778092540132,3024.0,30547
59.22326307572209,18217.0,30548
52.746807216703836,22908.0,30549
56.0698335363378,1884.0,30552
47.239738909171365,7107.0,30553
46.58725048293625,7456.0,30554
44.98910675381264,2360.0,30555
44.96045768130574,4554.0,30557
41.809485850936625,5948.0,30558
49.69865554010198,4410.0,30559
50.73106620666996,4429.0,30560
42.27642276422764,1083.0,30562
46.77700348432055,6347.0,30563
53.40735902460266,3980.0,30564
46.550202929239454,4514.0,30565
52.42688238954574,8234.0,30566
53.78132623641606,3245.0,30567
53.82803297997645,2452.0,30568
66.76240625498643,4107.0,30571
51.23689727463312,1506.0,30572
88.70967741935483,236.0,30573
43.63636363636363,809.0,30575
49.70382337102854,2209.0,30576
50.718649574460564,22533.0,30577
0.0,0.0,30581
51.140653208600035,5504.0,30582
51.16411130039751,22605.0,30601
33.333333333333336,2647.0,30602
69.38341284239289,39717.0,30605
69.22402935217129,41937.0,30606
51.25608415763856,11878.0,30607
0.0,2168.0,30609
50.82364341085272,1254.0,30619
51.406666666666666,12460.0,30620
67.13455267262158,5445.0,30621
62.28700472182303,10027.0,30622
58.92255892255892,250.0,30623
41.16678428605034,3159.0,30624
47.47474747474747,2407.0,30625
47.31819677525502,2058.0,30627
49.994214971653356,6911.0,30628
45.07186858316222,4431.0,30629
45.09803921568628,2347.0,30630
41.49411287048316,1828.0,30631
47.5998927326361,8792.0,30633
39.81825691862867,1652.0,30634
43.98404387933184,15521.0,30635
45.7843137254902,1764.0,30641
57.55090168702734,11278.0,30642
47.94929157345265,17052.0,30643
47.938433883833284,6612.0,30646
45.618153364632235,3247.0,30648
53.8828903654485,11205.0,30650
48.331027632932496,23928.0,30655
50.55330228831806,16036.0,30656
42.6747311827957,1104.0,30660
46.90774223458507,8713.0,30662
46.37130801687764,3465.0,30663
35.55555555555556,32.0,30664
33.333333333333336,116.0,30665
51.809029416391375,9837.0,30666
48.877374784110536,941.0,30667
42.57425742574258,1710.0,30668
41.02021626704279,3381.0,30669
46.505303236333965,7659.0,30673
66.14290181363351,17226.0,30677
46.239554317548745,1317.0,30678
47.58246527777778,40151.0,30680
56.635441061670576,7226.0,30683
47.45933593224896,39969.0,30701
44.66412770439997,33804.0,30705
45.51982516390884,15840.0,30707
44.82758620689655,289.0,30708
53.1640625,6676.0,30710
42.67461669505962,3391.0,30711
53.14144846425478,28372.0,30720
42.02014664565203,53308.0,30721
50.52316890881914,4090.0,30725
0.0,0.0,30726
46.300974377481054,20191.0,30728
40.00000000000001,1883.0,30730
46.666666666666664,2572.0,30731
39.92183137911781,2207.0,30733
39.06752411575563,3091.0,30734
42.06054989187519,5713.0,30735
54.69319878299979,41754.0,30736
47.857281365134774,3924.0,30738
52.15987081146548,5548.0,30739
50.2154708037061,8524.0,30740
45.530625295409685,30280.0,30741
48.56716417910447,7991.0,30742
49.45196647324307,1281.0,30746
43.71427126018111,15881.0,30747
67.58707814473922,4672.0,30750
47.43589743589743,67.0,30751
45.559066175179915,9016.0,30752
42.015646571560055,7130.0,30753
46.26593806921676,8498.0,30755
46.666666666666664,200.0,30756
44.52122408687068,1904.0,30757
54.34350955572103,5625.0,30802
37.752161383285305,770.0,30803
42.59467566554181,2779.0,30805
47.48858447488584,132.0,30807
42.80929866036249,3939.0,30808
67.11416985734826,43528.0,30809
41.169724770642205,2103.0,30810
20.7909604519774,393.0,30812
57.83778806086976,36061.0,30813
46.40391254315305,8563.0,30814
50.92482494384992,40952.0,30815
38.86509635974304,1975.0,30816
44.711213962009445,7441.0,30817
44.06952965235174,722.0,30818
43.10930074677529,1221.0,30820
33.114035087719294,928.0,30821
48.52607709750566,1110.0,30822
43.22191272051996,1703.0,30823
47.79175919072292,17458.0,30824
42.589620117710005,4150.0,30828
45.6245325355273,14282.0,30830
43.11147630786086,3368.0,30833
44.122562674094716,15977.0,30901
66.23563218390804,732.0,30903
56.23506638841,24970.0,30904
55.843916804711945,8057.0,30905
44.68783170896459,59755.0,30906
60.92451163757273,52364.0,30907
59.67510415572593,41036.0,30909
54.50980392156864,252.0,30912
38.48431024274718,4719.0,31001
40.80788804071247,2639.0,31002
52.28070175438597,154.0,31003
58.25208138551267,17440.0,31005
42.84627092846271,4480.0,31006
47.44268077601411,957.0,31007
52.02650217043637,17949.0,31008
40.41889483065953,1503.0,31009
54.37821927888154,906.0,31011
41.404886561954626,3038.0,31012
46.7966573816156,13382.0,31014
47.40945070760373,22090.0,31015
47.44008714596949,1503.0,31016
41.51696606786427,1700.0,31017
40.43803418803419,2527.0,31018
47.20578566732413,2288.0,31019
43.869956913435175,2271.0,31020
50.81641089236811,27849.0,31021
49.97629208155524,1568.0,31022
49.39467312348668,14180.0,31023
48.136846031261655,20404.0,31024
49.97798326728314,1405.0,31025
39.33385511783634,9999.0,31027
53.987179487179496,5443.0,31028
50.34934497816594,17062.0,31029
50.6765899864682,18425.0,31030
40.51463830904555,5894.0,31031
53.60680447889751,14162.0,31032
46.76282051282052,2107.0,31033
38.01830910070005,1533.0,31035
46.99755899104964,12783.0,31036
37.6641651031895,4650.0,31037
42.78388278388278,727.0,31038
0.0,0.0,31039
43.38461538461539,958.0,31041
41.449275362318836,1808.0,31042
42.95089386739082,3265.0,31044
45.23809523809524,59.0,31045
50.22165927802407,2921.0,31046
62.053293487735026,12232.0,31047
43.85185185185185,1659.0,31049
42.508960573476706,1353.0,31050
38.35616438356164,200.0,31051
50.096125406684415,9196.0,31052
39.47470065662419,1758.0,31054
44.53842655752615,8253.0,31055
49.73284011508426,1955.0,31057
41.73716864072194,1474.0,31058
45.68356374807988,2281.0,31060
50.110658124636,43916.0,31061
32.66666666666667,496.0,31062
39.05160390516039,5414.0,31063
47.35167508890137,9275.0,31064
39.3939393939394,833.0,31065
51.34615384615385,1629.0,31066
36.281179138321995,307.0,31067
42.84928492849284,5216.0,31068
51.17215699684638,20399.0,31069
47.880299251870326,993.0,31070
44.18272662384012,1111.0,31071
47.20652856246077,1354.0,31072
44.78619654913729,2782.0,31075
47.25772097976571,3360.0,31076
40.29197080291971,1307.0,31077
45.50013196093956,3110.0,31078
42.77620396600566,2226.0,31079
66.66666666666667,258.0,31081
46.93296390364042,10179.0,31082
36.7231638418079,333.0,31083
33.333333333333336,75.0,31084
44.68775344687754,1156.0,31085
43.178029305957715,9015.0,31087
57.06175891589984,50600.0,31088
43.59875097580016,4696.0,31089
38.77068557919622,628.0,31090
39.52480055497745,4925.0,31091
42.6609536365634,7010.0,31092
48.46290765378466,30606.0,31093
48.41954022988506,1026.0,31094
45.13143280266568,7178.0,31096
51.07913669064748,1238.0,31097
62.732240437158474,3241.0,31098
49.38901285729466,8737.0,31201
51.12213162982264,29428.0,31204
40.094872374068224,30218.0,31206
100.0,1120.0,31207
65.54566840544133,32414.0,31210
52.05189677055423,16251.0,31211
0.0,0.0,31213
50.14071091483743,16796.0,31216
41.71756721482641,18193.0,31217
57.48212189134379,12847.0,31220
50.90909090909091,4432.0,31301
46.40106241699868,9389.0,31302
47.24770642201835,2436.0,31303
0.0,0.0,31304
43.56318118053307,7509.0,31305
47.80835881753313,1115.0,31307
45.539462636439964,7734.0,31308
49.05660377358492,883.0,31309
48.17293866825326,16529.0,31312
51.62931612664493,41362.0,31313
41.92982456140351,1567.0,31314
54.36806301467956,8436.0,31315
48.725981620718464,11820.0,31316
40.15594541910331,488.0,31318
50.4154113028394,9001.0,31320
44.70148381820306,7272.0,31321
61.28859539532393,23965.0,31322
44.883485309017225,1289.0,31323
61.744835014197584,22319.0,31324
51.781234320120426,19679.0,31326
100.0,187.0,31327
67.64108810393829,3393.0,31328
47.16517465332631,9316.0,31329
49.10369068541301,6264.0,31331
61.984970199533564,20612.0,31401
50.30531301717742,31473.0,31404
60.27898756548634,36100.0,31405
57.86670308658836,35099.0,31406
63.69578134284017,10829.0,31407
45.51773729626078,10611.0,31408
57.01754385964912,592.0,31409
64.60500650195058,23649.0,31410
76.75485639375522,8113.0,31411
43.62325728770596,11881.0,31415
59.1058113557896,58451.0,31419
48.74078786914799,15084.0,31501
44.500292226767975,20541.0,31503
46.08972787447903,10335.0,31510
51.7317816569687,2744.0,31512
44.92214618665079,16410.0,31513
47.19718868673129,14810.0,31516
49.75369458128079,640.0,31518
46.717698909765716,3499.0,31519
47.65738823709839,22478.0,31520
72.24030671296296,15600.0,31522
54.407037726273046,13863.0,31523
0.0,0.0,31524
52.249479762009436,28738.0,31525
75.93261131167269,588.0,31527
40.469973890339425,911.0,31532
49.655537890832,15885.0,31533
46.01711105573553,12262.0,31535
45.64990611308158,11090.0,31537
44.57371387020542,14320.0,31539
43.69039698381016,3062.0,31542
40.30501089324619,4517.0,31543
38.16091954022989,624.0,31544
44.91863678231501,15880.0,31545
43.82765001321702,8189.0,31546
49.75845410628019,1071.0,31547
51.28236344452561,21052.0,31548
39.201877934272304,2233.0,31549
42.45495495495496,655.0,31550
38.1066030230708,916.0,31551
45.58670820353063,1011.0,31552
45.1578947368421,4567.0,31553
42.68239405854086,8252.0,31554
51.09508547008547,2822.0,31555
39.583333333333336,74.0,31556
46.71201814058957,2815.0,31557
56.06436667494001,21017.0,31558
44.59840903258917,2774.0,31560
61.26629422718809,320.0,31561
36.43617021276596,2349.0,31562
43.753501400560225,1422.0,31563
50.92838196286471,1801.0,31565
44.280701754385966,4513.0,31566
39.15737298636927,689.0,31567
45.63994374120957,744.0,31568
53.22242206235012,5430.0,31569
44.856050610643116,34575.0,31601
57.77728240947145,34843.0,31602
62.56185608826155,21540.0,31605
49.26273458445039,4142.0,31606
47.251710309035154,10227.0,31620
45.91269841269841,2221.0,31622
55.55555555555554,77.0,31623
41.0727969348659,1159.0,31624
43.978243978243974,1420.0,31625
44.64831804281346,3243.0,31626
41.44144144144144,289.0,31627
47.811447811447806,557.0,31629
46.56084656084656,481.0,31630
41.07883817427386,576.0,31631
55.26024363233665,11190.0,31632
47.023809523809526,5682.0,31634
48.94043528064147,6298.0,31635
48.617176128093156,10357.0,31636
44.3244540436765,3236.0,31637
38.80952380952381,1051.0,31638
48.78740392508022,9904.0,31639
50.50240279598078,1854.0,31641
41.842397336293004,4874.0,31642
45.223348348348345,8791.0,31643
51.549652118912086,5791.0,31645
44.64235227594006,3639.0,31647
44.22348484848485,1142.0,31648
47.45308310991957,1092.0,31649
39.36965811965812,3268.0,31650
0.0,895.0,31698
55.55555555555554,497.0,31699
45.63666717256033,20299.0,31701
43.80482456140351,32974.0,31705
54.611242583256164,26113.0,31707
53.76463144574501,15887.0,31709
54.0983606557377,937.0,31711
43.995098039215684,1024.0,31712
43.22197475872309,5965.0,31714
43.14304461942257,2723.0,31716
47.94983116256633,10090.0,31719
45.77777777777778,463.0,31720
61.44377216774463,20732.0,31721
41.53005464480875,409.0,31722
47.37139626907858,9520.0,31730
51.87697874265039,1536.0,31733
56.83646112600536,925.0,31735
47.97687861271677,2174.0,31738
42.234848484848484,496.0,31743
48.73898511090854,2802.0,31744
51.42857142857142,108.0,31747
47.22792607802875,2722.0,31749
45.24620220010476,18571.0,31750
46.88279301745636,850.0,31756
52.52113526570048,10516.0,31757
55.82435382773434,24014.0,31763
51.32470733210105,1374.0,31764
44.055299539170505,3089.0,31765
44.34184526523788,23308.0,31768
45.01690331304936,5691.0,31771
39.8884239888424,726.0,31772
45.68334796605209,3150.0,31773
43.64100855270465,6675.0,31774
37.86073603388933,3153.0,31775
44.06060606060606,2392.0,31778
42.41575418046006,9446.0,31779
44.74515110509697,1974.0,31780
42.697719553614746,2037.0,31781
46.43320363164722,1065.0,31783
47.60191846522782,773.0,31784
44.94047619047618,1248.0,31787
47.14812950847173,11198.0,31788
