Zipcode,Population,Pop_W,Pop_B,Pop_A,Pop_H,Median Age,State,Land Area (sq mi),Center Point Lat,Center Point Lng,Pop Density
98572,703.0,667.0,0.0,0.0,40.0,43.7,WA,34.598,46.546338,-123.314084,20.31909358922481
98575,144.0,130.0,1.0,3.0,1.0,60.9,WA,101.468,47.415917,-123.802838,1.419166633815587
98576,4552.0,3963.0,176.0,77.0,271.0,46.9,WA,70.611,46.837153,-122.638359,64.46587642152072
98577,6535.0,5670.0,14.0,268.0,655.0,47.9,WA,382.723,46.641849,-123.61038899999998,17.075012476386316
98579,13422.0,12270.0,4.0,31.0,1358.0,37.1,WA,90.486,46.78820200000001,-123.125481,148.33233870432994
98580,11207.0,10241.0,2.0,143.0,592.0,41.3,WA,140.766,46.998953,-122.521882,79.61439552164586
98581,305.0,305.0,0.0,0.0,0.0,69.8,WA,29.382,46.357874,-123.067314,10.380505071131985
98582,495.0,495.0,0.0,0.0,0.0,49.4,WA,7.099,46.523681,-122.625742,69.72813072263699
98583,85.0,85.0,0.0,0.0,0.0,56.9,WA,0.11,47.000882,-123.486663,772.7272727272727
98584,36497.0,29292.0,501.0,729.0,4027.0,41.7,WA,341.025,47.238866,-123.145661,107.02147936368303
98585,845.0,814.0,0.0,4.0,88.0,43.3,WA,22.17,46.550722,-122.477076,38.114569237708615
98586,1927.0,1519.0,0.0,117.0,335.0,44.7,WA,135.464,46.551443,-123.830811,14.225181598062955
98587,932.0,84.0,15.0,0.0,56.0,29.7,WA,28.63,47.308594,-124.202012,32.55326580509955
98588,1711.0,1599.0,0.0,0.0,27.0,51.1,WA,48.837,47.455575,-123.024771,35.03491205438499
98589,7447.0,6799.0,102.0,39.0,587.0,42.7,WA,92.008,46.83344500000001,-122.795318,80.9386140335623
98590,443.0,275.0,0.0,0.0,0.0,54.0,WA,3.1010000000000004,46.707873,-123.998528,142.85714285714283
98591,3546.0,3198.0,78.0,23.0,183.0,53.1,WA,115.578,46.442319,-122.747383,30.680579349011058
98592,1455.0,1455.0,0.0,0.0,0.0,59.7,WA,17.633,47.325941,-123.070409,82.5157375375716
98593,932.0,868.0,0.0,0.0,52.0,39.7,WA,13.405,46.402675,-123.010116,69.52629615814995
98595,2606.0,2406.0,1.0,0.0,303.0,43.8,WA,5.459,46.888036,-124.113375,477.37680893936624
98596,7333.0,6820.0,1.0,47.0,537.0,39.0,WA,89.266,46.492258,-122.952675,82.14773822059911
98597,22126.0,18991.0,358.0,667.0,2315.0,35.1,WA,111.595,46.844426,-122.492804,198.27053183386352
98601,3144.0,3015.0,11.0,0.0,42.0,33.6,WA,68.235,45.943435,-122.362522,46.07606067267531
98602,186.0,163.0,12.0,0.0,0.0,42.1,WA,55.997,45.867106,-121.265491,3.3216065146347127
98603,1085.0,1078.0,0.0,0.0,24.0,39.3,WA,116.813,46.055519,-122.414757,9.288349755592272
98604,35282.0,33293.0,162.0,610.0,1615.0,37.6,WA,72.327,45.805747,-122.510777,487.8122969292242
98605,1365.0,1118.0,0.0,7.0,530.0,38.3,WA,43.226000000000006,45.776884,-121.665502,31.57821681395456
98606,9013.0,8455.0,76.0,173.0,440.0,44.8,WA,37.413,45.729741,-122.456373,240.9055675834603
98607,29826.0,26113.0,381.0,1856.0,1320.0,39.6,WA,46.969,45.642413,-122.379611,635.0145840873768
98610,2939.0,2698.0,0.0,19.0,269.0,43.6,WA,367.572,45.86589,-122.065218,7.995712404644532
98611,10082.0,9421.0,8.0,25.0,192.0,42.3,WA,124.596,46.30513300000001,-122.900688,80.91752544222928
98612,2476.0,2314.0,5.0,46.0,134.0,52.9,WA,75.564,46.21568,-123.32526599999998,32.76692604944154
98613,554.0,535.0,0.0,8.0,4.0,39.2,WA,92.455,45.736724,-120.965657,5.992104266940674
98614,268.0,236.0,0.0,0.0,0.0,54.6,WA,28.279,46.29699,-123.909315,9.476997064959864
98616,153.0,153.0,0.0,0.0,0.0,70.3,WA,207.444,46.253943,-122.180716,0.7375484468097415
98617,1122.0,1079.0,0.0,13.0,30.0,50.4,WA,11.111,45.643032,-121.167493,100.9810098100981
98619,503.0,428.0,1.0,0.0,63.0,42.9,WA,149.305,45.975881,-121.274747,3.3689427681591373
98620,7087.0,6338.0,106.0,14.0,364.0,44.9,WA,486.549,45.874447,-120.77583,14.565850510431632
98621,474.0,462.0,0.0,0.0,29.0,47.5,WA,42.024,46.379369,-123.538048,11.279268989149058
98624,1660.0,1509.0,29.0,0.0,239.0,38.4,WA,33.891,46.351427,-123.992457,48.980555309669235
98625,6514.0,6234.0,0.0,29.0,251.0,42.4,WA,80.51899999999998,46.037251,-122.73338400000002,80.90016021063354
98626,24255.0,21501.0,274.0,360.0,2669.0,39.6,WA,136.52200000000002,46.172067,-122.773817,177.6636732541275
98628,481.0,433.0,5.0,0.0,0.0,48.0,WA,8.87,45.887853,-121.081948,54.22773393461105
98629,8597.0,7720.0,175.0,100.0,433.0,41.8,WA,38.667,45.877319,-122.619409,222.33429022163602
98631,3470.0,3300.0,6.0,4.0,344.0,52.1,WA,15.536,46.404704,-124.031479,223.35221421215243
98632,49119.0,44188.0,318.0,817.0,4030.0,42.3,WA,129.142,46.209509,-123.056153,380.3487633767481
98635,1850.0,1804.0,0.0,10.0,303.0,58.4,WA,128.281,45.750031,-121.185577,14.421465376790016
98638,1301.0,1230.0,14.0,0.0,92.0,49.0,WA,168.873,46.394067,-123.761335,7.7040142592362315
98639,1127.0,1072.0,18.0,0.0,4.0,46.2,WA,12.803,45.669909,-121.989665,88.02624384909787
98640,3907.0,3679.0,0.0,1.0,64.0,63.0,WA,20.277,46.582723,-124.027257,192.68136312077723
98641,0.0,0.0,0.0,0.0,0.0,,WA,0.041,46.546416,-124.029936,0.0
98642,16769.0,15510.0,124.0,418.0,913.0,45.4,WA,57.111,45.807695,-122.693908,293.6211938155522
98643,495.0,475.0,0.0,0.0,12.0,50.1,WA,36.428,46.295018,-123.617602,13.588448446250139
98644,353.0,353.0,0.0,0.0,0.0,33.3,WA,0.7040000000000001,46.329607,-124.056969,501.4204545454545
98645,1359.0,1264.0,0.0,0.0,20.0,47.1,WA,14.903,46.331865,-122.760081,91.18969335033215
98647,364.0,278.0,0.0,0.0,0.0,55.6,WA,61.202,46.315246,-123.401355,5.947518054965524
98648,2668.0,2461.0,29.0,24.0,112.0,50.3,WA,123.181,45.706172,-121.956388,21.659184452147652
98649,1026.0,871.0,0.0,11.0,34.0,42.2,WA,199.342,46.314143,-122.5346,5.146933410921933
98650,1008.0,973.0,0.0,12.0,39.0,48.6,WA,82.195,45.947869,-121.540782,12.26351967881258
98651,847.0,806.0,18.0,0.0,234.0,45.2,WA,17.852999999999994,45.739924,-121.583462,47.443006777572414
98660,11893.0,10025.0,414.0,288.0,1205.0,36.4,WA,14.941,45.67899600000001,-122.720499,795.9975905227227
98661,44144.0,33967.0,1456.0,2056.0,5950.0,34.7,WA,10.624,45.640067,-122.625018,4155.120481927711
98662,33427.0,28303.0,1031.0,1495.0,1598.0,35.7,WA,12.874,45.688497,-122.57785,2596.4735125058255
98663,13317.0,11558.0,210.0,202.0,924.0,38.1,WA,4.299,45.65739600000001,-122.662726,3097.697138869504
98664,21439.0,17462.0,612.0,1067.0,2083.0,42.0,WA,5.261,45.61951,-122.577179,4075.0807831210795
98665,25550.0,20835.0,493.0,1243.0,3677.0,37.2,WA,8.03,45.679501,-122.66056,3181.818181818182
98670,94.0,94.0,0.0,0.0,42.0,41.3,WA,25.656,45.858976,-121.140927,3.6638603055815406
98671,22849.0,20820.0,202.0,465.0,976.0,39.5,WA,86.304,45.61442,-122.238447,264.75018539117536
98672,5941.0,5348.0,30.0,40.0,1040.0,41.1,WA,145.321,45.839047,-121.451833,40.88190970334639
98673,459.0,430.0,0.0,0.0,0.0,46.4,WA,12.99,45.656199,-121.02843500000002,35.33487297921478
98674,10973.0,10149.0,39.0,126.0,1328.0,38.5,WA,82.948,45.951267,-122.665541,132.2876983170179
98675,6895.0,6541.0,57.0,0.0,132.0,30.6,WA,118.062,45.828452,-122.342925,58.4015178465552
98682,56243.0,44463.0,1167.0,3273.0,6474.0,31.8,WA,30.158,45.673209,-122.481745,1864.9446249751309
98683,32567.0,25863.0,614.0,2493.0,3677.0,39.5,WA,7.257999999999999,45.603287,-122.51017,4487.048773766878
98684,27661.0,21491.0,958.0,1761.0,2643.0,35.5,WA,6.973,45.630556,-122.514839,3966.8722214254985
98685,27977.0,25292.0,293.0,804.0,2002.0,41.5,WA,9.726,45.715211,-122.693165,2876.516553567756
98686,18513.0,16532.0,165.0,520.0,1291.0,40.4,WA,11.501,45.723392,-122.624397,1609.6861142509347
98801,42041.0,37686.0,227.0,412.0,12176.0,35.3,WA,162.334,47.423594,-120.336633,258.97840255276157
98802,29224.0,22793.0,89.0,203.0,7483.0,37.4,WA,179.455,47.48609,-120.180328,162.84862500348277
98811,70.0,70.0,0.0,0.0,0.0,28.8,WA,5.186,47.713855,-120.376296,13.49787890474354
98812,5215.0,3451.0,57.0,54.0,2931.0,33.3,WA,265.23900000000003,48.15237,-119.743479,19.661512824283
98813,3050.0,1310.0,0.0,53.0,2123.0,29.9,WA,118.119,48.040679,-119.560504,25.82141738416343
98814,287.0,283.0,0.0,0.0,0.0,59.2,WA,149.951,48.206897,-120.158256,1.9139585597962
98815,7580.0,6832.0,20.0,141.0,1991.0,40.5,WA,118.814,47.460575,-120.478283,63.797195616678174
98816,6720.0,5603.0,0.0,0.0,2510.0,41.0,WA,396.622,48.002879,-120.339693,16.943084347313057
98817,306.0,272.0,0.0,0.0,34.0,53.2,WA,0.982,47.792389,-119.993594,311.6089613034623
98819,172.0,167.0,0.0,2.0,2.0,61.8,WA,123.749,48.615477,-119.821054,1.3899102214967394
98821,415.0,415.0,0.0,0.0,48.0,61.0,WA,1.838,47.549717,-120.558613,225.78890097932535
98822,2118.0,2020.0,0.0,0.0,260.0,51.6,WA,437.009,47.97905,-120.623327,4.846582107004661
98823,11177.0,9032.0,1.0,208.0,2253.0,37.4,WA,298.255,47.308654,-119.649345,37.4746441803155
98824,442.0,94.0,0.0,0.0,407.0,23.7,WA,0.382,47.077793,-119.858684,1157.068062827225
98826,6467.0,6086.0,29.0,7.0,527.0,53.0,WA,1015.986,47.78314500000001,-120.843168,6.3652451903864815
98827,695.0,498.0,0.0,99.0,98.0,35.0,WA,318.607,48.868662,-119.770722,2.181370779675274
98828,2740.0,2574.0,15.0,9.0,674.0,36.9,WA,56.654,47.310078,-120.178259,48.36375189748296
98829,670.0,458.0,0.0,0.0,386.0,43.5,WA,68.85600000000001,48.302708,-119.811015,9.73045195770884
98830,461.0,444.0,0.0,0.0,12.0,50.4,WA,450.581,47.895366,-119.523246,1.0231234783535035
98831,3309.0,3136.0,49.0,0.0,1219.0,41.0,WA,46.94600000000001,47.936759,-120.136253,70.4852383589656
98832,318.0,304.0,0.0,0.0,7.0,22.9,WA,199.93,47.37163,-119.024249,1.590556694843195
98833,123.0,123.0,0.0,0.0,0.0,53.5,WA,201.568,48.772938,-120.640178,0.6102159072868709
98834,182.0,176.0,0.0,0.0,0.0,53.6,WA,73.91199999999998,48.120299,-120.066506,2.4623877042970026
98836,800.0,760.0,0.0,0.0,411.0,41.8,WA,7.64,47.471923,-120.438475,104.71204188481676
98837,40741.0,31902.0,529.0,570.0,10822.0,33.1,WA,482.86,47.149902,-119.305972,84.37435281448039
98840,4692.0,3727.0,102.0,14.0,685.0,42.6,WA,417.468,48.315129,-119.579942,11.239184799793037
98841,8926.0,5935.0,59.0,129.0,1285.0,39.8,WA,383.727,48.359648,-119.268574,23.261329017765235
98843,1826.0,749.0,5.0,6.0,1113.0,34.5,WA,65.545,47.756786,-120.057948,27.85872301472271
98844,4608.0,3812.0,0.0,11.0,667.0,47.8,WA,330.602,48.92728,-119.227952,13.938209690201512
98845,181.0,148.0,14.0,0.0,27.0,47.1,WA,69.546,47.431921,-119.937536,2.6025939665832682
98846,1247.0,957.0,18.0,2.0,500.0,35.1,WA,89.086,48.014734,-119.971145,13.997710077902251
98847,1714.0,1475.0,0.0,22.0,349.0,43.9,WA,161.672,47.419699,-120.643158,10.601712108466526
98848,12200.0,6924.0,32.0,26.0,7697.0,30.4,WA,450.18300000000005,47.168643,-119.842939,27.100090407678653
98849,1117.0,1031.0,1.0,1.0,157.0,43.6,WA,153.509,48.54099,-119.409523,7.276446332136879
98850,1561.0,740.0,0.0,0.0,869.0,37.1,WA,22.707,47.309924,-120.075983,68.74532082617695
98851,4102.0,3449.0,21.0,13.0,581.0,50.5,WA,158.857,47.413886,-119.43223,25.82196566723531
98852,15.0,15.0,0.0,0.0,0.0,45.8,WA,225.108,48.25079,-120.529503,0.0666346820192974
98853,2.0,2.0,0.0,0.0,0.0,,WA,7.818,47.459898,-119.26378400000002,0.25581990278843697
98855,6322.0,5261.0,11.0,4.0,899.0,46.1,WA,642.059,48.674509,-119.253009,9.846447133363133
98856,2395.0,2212.0,9.0,5.0,212.0,50.6,WA,453.385,48.343268,-120.263948,5.282486187236014
98857,3888.0,2177.0,57.0,36.0,2519.0,29.4,WA,162.916,46.982733,-119.057609,23.865059294360286
98858,2324.0,2046.0,0.0,28.0,28.0,38.1,WA,386.898,47.64935300000001,-119.901464,6.006751133373654
98859,136.0,136.0,0.0,0.0,0.0,59.1,WA,134.416,48.797895,-118.956432,1.011784311391501
98860,214.0,196.0,4.0,3.0,5.0,52.3,WA,76.84899999999998,47.461956,-119.200475,2.7846816484274366
98862,2237.0,2149.0,0.0,12.0,40.0,46.4,WA,447.982,48.60273400000001,-120.32053,4.993504203293882
98901,31011.0,22969.0,420.0,89.0,15927.0,32.4,WA,116.644,46.722788,-120.406199,265.8602242721443
98902,46913.0,34307.0,481.0,300.0,22564.0,32.0,WA,9.029,46.596673,-120.533851,5195.813489865987
98903,14411.0,11723.0,128.0,291.0,4570.0,37.5,WA,289.297,46.543655,-121.023317,49.81385911364445
98908,35427.0,29131.0,354.0,684.0,6705.0,40.8,WA,98.81,46.615206,-120.724113,358.5365853658536
98921,1063.0,705.0,0.0,0.0,1063.0,12.0,WA,0.126,46.43111,-120.31883,8436.507936507936
98922,5725.0,5156.0,0.0,141.0,250.0,50.0,WA,447.177,47.26703300000001,-120.878981,12.802536803100338
98923,1396.0,747.0,0.0,0.0,1007.0,31.6,WA,6.032,46.666324,-120.71763,231.43236074270558
98925,535.0,520.0,0.0,0.0,11.0,52.3,WA,125.557,47.257288,-121.270878,4.261012926399962
98926,31108.0,27898.0,357.0,794.0,2473.0,28.5,WA,577.05,47.014195,-120.458691,53.9086734251798
98929,0.0,0.0,0.0,0.0,0.0,,WA,1.157,46.881702,-121.285147,0.0
98930,17168.0,14187.0,95.0,122.0,12200.0,27.9,WA,47.523,46.2691,-119.891977,361.2566546724744
98932,4953.0,4177.0,13.0,25.0,3902.0,28.2,WA,33.782,46.332713,-120.156231,146.61654135338347
98933,1222.0,777.0,5.0,28.0,572.0,34.2,WA,24.154,46.402225,-120.631233,50.59203444564047
98934,1158.0,1046.0,1.0,11.0,177.0,35.5,WA,0.845,46.981791,-120.414927,1370.414201183432
98935,3359.0,2772.0,0.0,13.0,2673.0,31.7,WA,267.726,46.132575,-120.086236,12.546409388703376
98936,5991.0,4886.0,42.0,19.0,2430.0,30.5,WA,141.528,46.538212,-120.1437,42.330846192979486
98937,3889.0,3542.0,9.0,7.0,280.0,48.6,WA,784.9580000000002,46.792772,-121.226151,4.9544052038453
98938,2852.0,2692.0,0.0,3.0,2179.0,24.2,WA,36.94,46.388203,-120.094179,77.20628045479155
98939,125.0,73.0,0.0,0.0,0.0,38.3,WA,0.285,46.496847,-120.465789,438.5964912280702
98940,383.0,383.0,0.0,0.0,0.0,58.0,WA,107.56,47.476588,-121.080477,3.5608032725920418
98941,911.0,907.0,0.0,0.0,33.0,39.4,WA,4.84,47.22321,-120.982011,188.22314049586777
98942,17178.0,15215.0,247.0,354.0,2373.0,38.6,WA,188.384,46.801335,-120.66481,91.18608799048752
98943,936.0,812.0,0.0,0.0,48.0,37.3,WA,0.8590000000000001,47.18393,-120.965394,1089.6391152502908
98944,22186.0,19112.0,11.0,302.0,17310.0,26.2,WA,578.1,46.49762800000001,-119.626676,38.37744334890157
98946,595.0,584.0,0.0,2.0,48.0,46.3,WA,18.25,47.08029000000001,-120.72462,32.602739726027394
98947,3102.0,2416.0,72.0,0.0,1260.0,32.4,WA,41.25,46.687471,-120.801581,75.2
98948,13098.0,9104.0,89.0,88.0,9186.0,26.8,WA,218.204,46.297854,-120.312566,60.02639731627284
98950,555.0,121.0,1.0,0.0,514.0,20.4,WA,23.295,46.896466,-119.988071,23.824855119124273
98951,13674.0,8517.0,116.0,308.0,7735.0,28.7,WA,150.401,46.456028,-120.513604,90.91694869050072
98952,2146.0,640.0,3.0,15.0,392.0,25.2,WA,205.909,46.356211,-120.763066,10.42207965654731
98953,7520.0,6133.0,0.0,48.0,3072.0,31.4,WA,63.002,46.442287,-120.226812,119.36129011777403
99001,6500.0,4503.0,479.0,262.0,916.0,35.6,WA,7.105,47.63649,-117.586304,914.8486980999296
99003,4736.0,4580.0,0.0,20.0,25.0,52.1,WA,70.158,47.920209,-117.292679,67.50477493657174
99004,18719.0,16290.0,655.0,386.0,1101.0,26.0,WA,336.011,47.420062,-117.631165,55.70948570136096
99005,8772.0,8458.0,0.0,51.0,293.0,39.4,WA,39.68,47.844241,-117.366217,221.06854838709677
99006,11509.0,10932.0,0.0,55.0,497.0,43.8,WA,183.64,47.984122,-117.502192,62.6715312568068
99008,941.0,941.0,0.0,0.0,13.0,21.6,WA,129.74200000000002,47.503335,-117.933438,7.252855667401457
99009,3788.0,3725.0,0.0,0.0,45.0,44.7,WA,80.206,48.026086,-117.252446,47.228386903722914
99011,2947.0,2311.0,325.0,89.0,283.0,22.7,WA,6.544,47.618818,-117.648166,450.3361858190709
99012,931.0,909.0,0.0,0.0,9.0,38.8,WA,95.054,47.382042,-117.192777,9.794432638289814
99013,1621.0,830.0,0.0,13.0,49.0,36.3,WA,102.112,47.893717,-117.830817,15.874725791287998
99016,13290.0,12474.0,48.0,210.0,369.0,36.5,WA,25.208,47.597285,-117.121042,527.2135829895271
99017,189.0,180.0,2.0,4.0,12.0,40.9,WA,84.714,47.184129,-117.886758,2.2310361923648983
99018,308.0,296.0,0.0,0.0,13.0,28.0,WA,34.983000000000004,47.289792,-117.154853,8.80427636280479
99019,10134.0,9181.0,89.0,263.0,502.0,38.3,WA,21.863000000000003,47.643175,-117.07562,463.5228468188263
99020,15.0,15.0,0.0,0.0,0.0,,WA,0.09,47.562601,-117.496601,166.66666666666669
99021,8752.0,8389.0,0.0,10.0,166.0,47.9,WA,84.146,47.848276,-117.189604,104.00969743065625
99022,9071.0,8182.0,142.0,137.0,316.0,40.9,WA,68.972,47.59978,-117.708985,131.51713738908543
99023,662.0,622.0,0.0,40.0,28.0,46.0,WA,13.645,47.561082,-117.171788,48.515939904727006
99025,5270.0,5052.0,24.0,93.0,233.0,43.6,WA,44.50100000000001,47.79385900000001,-117.075344,118.42430507179611
99026,9990.0,9036.0,37.0,91.0,303.0,44.9,WA,70.892,47.811345,-117.62654,140.91858037578288
99027,6258.0,5867.0,0.0,72.0,159.0,45.7,WA,15.086,47.71012800000001,-117.12756,414.8216889831632
99029,1331.0,1290.0,0.0,0.0,22.0,43.4,WA,118.495,47.693841,-117.831006,11.232541457445462
99030,869.0,840.0,0.0,0.0,22.0,48.3,WA,78.393,47.484075,-117.110203,11.085173421096272
99031,961.0,877.0,0.0,15.0,47.0,49.0,WA,70.972,47.423494,-117.362419,13.54055120329144
99032,780.0,682.0,0.0,15.0,32.0,52.9,WA,217.37,47.32731500000001,-118.033609,3.5883516584625292
99033,989.0,880.0,8.0,4.0,84.0,46.5,WA,37.614,47.232328,-117.099265,26.293401393098318
99034,82.0,81.0,0.0,1.0,0.0,59.9,WA,17.184,47.872252,-117.751006,4.771880819366853
99036,1420.0,1349.0,2.0,55.0,0.0,42.9,WA,40.884,47.525291,-117.275917,34.732413658154776
99037,12646.0,11377.0,98.0,290.0,900.0,42.0,WA,6.468,47.635784,-117.197605,1955.1638837353123
99039,85.0,74.0,0.0,0.0,0.0,43.8,WA,4.484,47.344652,-117.26558500000002,18.95628902765388
99040,759.0,90.0,9.0,21.0,15.0,34.1,WA,104.715,47.89847,-118.003679,7.2482452370720525
99101,1574.0,1422.0,0.0,22.0,13.0,38.7,WA,109.509,48.320308,-117.92066,14.37324786090641
99102,490.0,463.0,0.0,0.0,3.0,31.7,WA,0.231,46.792025,-117.250253,2121.212121212121
99103,525.0,491.0,1.0,10.0,0.0,44.9,WA,227.945,47.756005,-118.927608,2.303187172344206
99105,42.0,42.0,0.0,0.0,0.0,60.0,WA,120.864,46.868175,-118.074226,0.3474980142970611
99109,5308.0,4933.0,66.0,65.0,60.0,48.1,WA,280.151,48.292946,-117.698546,18.94692505113314
99110,1351.0,1333.0,0.0,0.0,81.0,41.7,WA,37.588,48.012086,-117.576352,35.94232201766521
99111,4137.0,3944.0,38.0,73.0,100.0,43.2,WA,288.517,46.837729,-117.420749,14.338843118429763
99113,719.0,709.0,0.0,4.0,1.0,50.1,WA,95.785,46.59349,-117.189782,7.506394529414836
99114,11552.0,10901.0,34.0,38.0,537.0,48.9,WA,728.492,48.655198,-117.735834,15.857415043679273
99115,1318.0,1295.0,11.0,0.0,28.0,43.5,WA,418.624,47.64683400000001,-119.416689,3.148410029047546
99116,1670.0,905.0,21.0,14.0,110.0,40.9,WA,46.975,48.030941,-118.927459,35.55082490686535
99117,430.0,419.0,0.0,6.0,12.0,51.2,WA,184.438,47.722069,-118.532002,2.331406759995229
99118,913.0,799.0,11.0,6.0,45.0,50.3,WA,196.97,48.896541,-118.638565,4.63522363811748
99119,971.0,742.0,1.0,2.0,30.0,52.4,WA,405.107,48.50921500000001,-117.3149,2.396897609767296
99121,135.0,116.0,0.0,0.0,45.0,45.3,WA,56.672,48.936213,-118.469224,2.382128740824393
99122,3399.0,3237.0,11.0,33.0,78.0,46.9,WA,569.368,47.687849,-118.208232,5.969777015919405
99123,1205.0,1039.0,0.0,3.0,68.0,52.8,WA,43.527,47.845781,-119.144468,27.683966273807062
99124,307.0,118.0,4.0,7.0,6.0,45.1,WA,0.21600000000000005,47.999935,-118.952851,1421.2962962962958
99125,460.0,449.0,0.0,0.0,3.0,49.4,WA,233.015,46.93104,-117.765154,1.9741218376499368
99126,1223.0,1169.0,0.0,0.0,34.0,51.5,WA,51.942,48.7301,-117.971921,23.54549304994032
99128,333.0,299.0,0.0,0.0,10.0,44.9,WA,85.512,47.09795,-117.081344,3.894190289082234
99129,837.0,381.0,0.0,0.0,23.0,45.8,WA,154.924,48.015253,-118.192667,5.402649040820015
99130,717.0,694.0,1.0,0.0,35.0,55.1,WA,78.39699999999998,46.997309,-117.184125,9.145758128499818
99131,128.0,117.0,0.0,0.0,0.0,62.2,WA,26.539,48.27740900000001,-118.131392,4.823090545988921
99133,1833.0,1570.0,1.0,2.0,37.0,49.2,WA,147.936,48.020659,-119.054066,12.390493186242699
99134,600.0,559.0,0.0,5.0,0.0,40.4,WA,214.478,47.398104,-118.277666,2.7974897192252817
99135,282.0,269.0,0.0,0.0,0.0,38.1,WA,176.34599999999998,47.664805,-119.099296,1.5991289850634551
99136,35.0,35.0,0.0,0.0,0.0,68.6,WA,19.754,46.674643,-117.955526,1.771793054571226
99137,315.0,290.0,0.0,0.0,8.0,58.8,WA,80.48100000000002,48.147832,-118.11521299999998,3.913967271778431
99138,1181.0,327.0,0.0,0.0,46.0,39.8,WA,528.007,48.205843,-118.395823,2.236712770853417
99139,1430.0,1381.0,0.0,0.0,62.0,46.5,WA,204.783,48.752947,-117.407626,6.983001518680751
99140,404.0,87.0,0.0,2.0,12.0,37.8,WA,389.064,48.111429,-118.646173,1.038389570867518
99141,4948.0,4712.0,0.0,9.0,121.0,50.5,WA,529.819,48.73699000000001,-118.138691,9.339038426330502
99143,613.0,607.0,0.0,0.0,36.0,51.4,WA,310.246,46.765536,-117.848245,1.9758514211303289
99144,18.0,18.0,0.0,0.0,0.0,40.0,WA,33.908,47.377749,-118.50429,0.5308481774212574
99146,78.0,75.0,0.0,0.0,0.0,51.1,WA,46.503,48.957548,-118.29752,1.6773111412166957
99147,116.0,113.0,0.0,0.0,0.0,68.3,WA,8.185,47.873716,-118.509373,14.17226634086744
99148,2035.0,1940.0,12.0,0.0,40.0,56.8,WA,57.901,48.10047,-117.597004,35.146197820417605
99149,168.0,160.0,0.0,6.0,0.0,54.3,WA,2.604,47.217126,-117.463958,64.51612903225806
99150,260.0,190.0,0.0,2.0,0.0,54.7,WA,55.769,48.804513,-118.556841,4.662088256916926
99151,145.0,129.0,0.0,1.0,0.0,52.9,WA,0.122,48.66447,-118.06363600000002,1188.5245901639344
99152,206.0,165.0,0.0,0.0,39.0,48.5,WA,4.666,48.844579,-117.396802,44.14916416630947
99153,349.0,330.0,0.0,0.0,12.0,64.5,WA,343.19,48.910804,-117.165813,1.0169293977097236
99154,37.0,37.0,0.0,0.0,0.0,44.4,WA,18.428,47.389734,-118.365925,2.0078141957890168
99155,950.0,92.0,0.0,8.0,47.0,37.0,WA,304.507,48.249063,-118.965682,3.1197969176406453
99156,8167.0,7672.0,23.0,18.0,312.0,47.3,WA,327.221,48.185851,-117.196814,24.958667078213196
99157,845.0,804.0,4.0,5.0,9.0,41.4,WA,73.324,48.820843,-117.933374,11.524193988325788
99158,737.0,702.0,9.0,2.0,31.0,47.3,WA,90.906,47.130275,-117.247421,8.10727564737201
99159,1420.0,1348.0,2.0,0.0,102.0,51.4,WA,501.946,47.32684,-118.76587,2.828989572583505
99160,140.0,107.0,0.0,0.0,0.0,55.6,WA,89.975,48.83871,-118.306323,1.5559877743817727
99161,1436.0,1393.0,15.0,5.0,55.0,43.9,WA,74.263,46.903644,-117.148073,19.33668179308673
99163,33097.0,26048.0,910.0,3454.0,2063.0,22.2,WA,206.999,46.730331,-117.218027,159.8896613027116
99164,0.0,0.0,0.0,0.0,0.0,,WA,0.07200000000000001,46.730917,-117.152568,0.0
99166,3509.0,3140.0,9.0,0.0,124.0,46.7,WA,586.9209999999998,48.575363,-118.664374,5.978658115828197
99167,584.0,557.0,0.0,3.0,31.0,48.5,WA,62.36600000000001,48.419231,-118.120985,9.364076580187922
99169,2577.0,2372.0,4.0,4.0,166.0,44.6,WA,709.909,47.105898,-118.340218,3.6300427237857247
99170,1026.0,940.0,11.0,5.0,46.0,49.8,WA,181.959,47.235823,-117.39372,5.638632878835342
99171,1035.0,1011.0,13.0,0.0,27.0,46.1,WA,265.758,47.098248,-117.65389,3.894520578872508
99173,1710.0,1422.0,35.0,0.0,176.0,40.3,WA,130.689,48.036972,-117.863004,13.084498312788376
99174,45.0,45.0,0.0,0.0,0.0,55.9,WA,0.134,47.010562,-117.35868700000002,335.820895522388
99176,179.0,166.0,0.0,2.0,4.0,43.5,WA,38.158,47.080905,-117.42389,4.691021542009539
99179,556.0,539.0,0.0,0.0,7.0,34.7,WA,70.891,46.494979,-117.125923,7.843026618329548
99180,1125.0,956.0,0.0,7.0,0.0,53.5,WA,101.949,48.292667,-117.342169,11.034929229320543
99181,1864.0,1711.0,16.0,11.0,22.0,44.7,WA,98.621,48.147785,-117.786618,18.900639823161395
99185,1161.0,1013.0,14.0,0.0,38.0,55.1,WA,269.677,47.749432,-118.717317,4.305150235281466
99201,13901.0,12119.0,279.0,226.0,1257.0,33.4,WA,3.0010000000000003,47.66236,-117.437255,4632.122625791402
99202,18882.0,15420.0,584.0,965.0,1501.0,29.2,WA,6.141,47.657497,-117.37897,3074.743527112848
99203,21149.0,18958.0,410.0,607.0,937.0,42.5,WA,4.6789999999999985,47.628641,-117.402997,4519.982902329559
