,Zipcode,Population,Edu_None,Edu_Ass,Edu_GED,Edu_HS,Edu_Bach,Edu_Mast,Edu_Prof,Edu_Doct
30248,91390,20473.0,85.0,1402.0,270.0,2578.0,3190.0,1061.0,281.0,184.0
30249,91401,41217.0,1089.0,1779.0,342.0,5599.0,6001.0,1742.0,762.0,277.0
30250,91402,71894.0,1752.0,1808.0,724.0,9973.0,5915.0,862.0,242.0,61.0
30251,91403,24613.0,47.0,1408.0,76.0,2245.0,6849.0,2818.0,1092.0,621.0
30252,91405,53347.0,1291.0,2210.0,614.0,7299.0,4828.0,1321.0,367.0,173.0
30253,91406,54364.0,1437.0,2533.0,573.0,7685.0,6125.0,1600.0,510.0,205.0
30254,91411,25370.0,478.0,1211.0,156.0,3096.0,4326.0,1067.0,240.0,208.0
30255,91423,33347.0,167.0,1855.0,180.0,2512.0,9506.0,3306.0,1241.0,500.0
30256,91436,13970.0,9.0,622.0,37.0,796.0,3389.0,1497.0,1363.0,354.0
30257,91501,20855.0,343.0,1082.0,406.0,2699.0,4151.0,1203.0,401.0,278.0
30258,91502,12011.0,318.0,746.0,156.0,1740.0,2211.0,421.0,14.0,73.0
30259,91504,25469.0,390.0,1754.0,300.0,2736.0,4647.0,1714.0,546.0,231.0
30260,91505,31273.0,287.0,2403.0,295.0,3642.0,6422.0,1710.0,424.0,240.0
30261,91506,18272.0,202.0,1289.0,278.0,1939.0,3542.0,1229.0,215.0,144.0
30262,91601,38754.0,422.0,1982.0,498.0,4695.0,7651.0,2092.0,445.0,309.0
30263,91602,18304.0,47.0,1031.0,204.0,1559.0,5705.0,1482.0,422.0,271.0
30264,91604,30269.0,54.0,1091.0,198.0,2380.0,9148.0,3237.0,1438.0,751.0
30265,91605,55665.0,1566.0,2374.0,570.0,8132.0,5282.0,1231.0,149.0,167.0
30266,91606,44773.0,1055.0,1802.0,633.0,6835.0,5347.0,1036.0,318.0,132.0
30267,91607,30231.0,88.0,1400.0,234.0,3128.0,7371.0,1793.0,626.0,452.0
30268,91608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30269,91701,40546.0,220.0,3041.0,616.0,5180.0,5455.0,1971.0,339.0,295.0
30270,91702,61170.0,1207.0,2581.0,661.0,10140.0,4092.0,1382.0,243.0,219.0
30271,91706,77877.0,2337.0,2456.0,1135.0,14149.0,4291.0,802.0,268.0,105.0
30272,91708,3445.0,7.0,183.0,128.0,347.0,430.0,163.0,0.0,20.0
30273,91709,76796.0,868.0,4327.0,676.0,7609.0,14783.0,5153.0,1096.0,909.0
30274,91710,84812.0,862.0,4949.0,2742.0,11344.0,7981.0,2623.0,502.0,176.0
30275,91711,36651.0,302.0,1467.0,201.0,2253.0,5844.0,4258.0,1246.0,1868.0
30276,91722,35798.0,796.0,1891.0,652.0,5546.0,3368.0,889.0,116.0,77.0
30277,91723,19428.0,187.0,1132.0,147.0,2652.0,1997.0,646.0,117.0,83.0
30278,91724,26479.0,397.0,1982.0,313.0,3662.0,3476.0,1038.0,223.0,46.0
30279,91730,67613.0,603.0,3903.0,1322.0,8735.0,7823.0,3413.0,486.0,498.0
30280,91731,30418.0,1871.0,1100.0,639.0,5009.0,1768.0,407.0,72.0,2.0
30281,91732,62872.0,2470.0,2372.0,946.0,10629.0,4172.0,494.0,151.0,108.0
30282,91733,44313.0,2461.0,1224.0,332.0,6607.0,1925.0,552.0,164.0,78.0
30283,91737,25619.0,135.0,1999.0,377.0,2574.0,4105.0,1698.0,293.0,268.0
30284,91739,38490.0,221.0,1846.0,614.0,3375.0,5421.0,2921.0,863.0,534.0
30285,91740,26745.0,442.0,2012.0,444.0,3819.0,2987.0,1200.0,101.0,111.0
30286,91741,25693.0,133.0,1899.0,299.0,2237.0,4314.0,1919.0,582.0,386.0
30287,91744,87337.0,3548.0,2893.0,1114.0,14969.0,3806.0,824.0,202.0,53.0
30288,91745,55184.0,920.0,3407.0,478.0,7990.0,9805.0,3123.0,539.0,495.0
30289,91746,30034.0,1174.0,1131.0,488.0,5463.0,1313.0,448.0,97.0,31.0
30290,91748,46732.0,1094.0,3031.0,500.0,6687.0,9047.0,2325.0,382.0,257.0
30291,91750,34052.0,248.0,2227.0,313.0,3531.0,5285.0,2320.0,602.0,447.0
30292,91752,29525.0,966.0,1265.0,500.0,4687.0,2281.0,804.0,110.0,44.0
30293,91754,34009.0,1088.0,2110.0,320.0,5319.0,5433.0,1941.0,370.0,392.0
30294,91755,27076.0,1312.0,1598.0,309.0,5136.0,4204.0,1076.0,318.0,78.0
30295,91759,389.0,0.0,33.0,11.0,23.0,76.0,57.0,5.0,7.0
30296,91761,60103.0,1414.0,2294.0,796.0,8159.0,4225.0,1017.0,150.0,90.0
30297,91762,57402.0,997.0,1977.0,1020.0,9306.0,3173.0,828.0,196.0,51.0
30298,91763,37784.0,651.0,1580.0,678.0,6153.0,2535.0,417.0,100.0,38.0
30299,91764,53820.0,1251.0,2150.0,1021.0,7846.0,3374.0,842.0,209.0,130.0
30300,91765,47598.0,512.0,2860.0,379.0,4344.0,11391.0,3850.0,1234.0,802.0
30301,91766,72026.0,2069.0,2335.0,935.0,9291.0,5043.0,1512.0,308.0,177.0
30302,91767,49099.0,1379.0,1853.0,794.0,6674.0,3867.0,1237.0,253.0,215.0
30303,91768,36444.0,1092.0,1449.0,425.0,4893.0,2411.0,506.0,168.0,114.0
30304,91770,63758.0,4031.0,3050.0,685.0,11905.0,5887.0,1537.0,388.0,114.0
30305,91773,34107.0,257.0,2718.0,436.0,4062.0,5357.0,2436.0,483.0,245.0
30306,91775,25486.0,277.0,1407.0,190.0,3338.0,5930.0,1910.0,694.0,296.0
30307,91776,38127.0,1548.0,1724.0,411.0,7242.0,5564.0,1155.0,319.0,212.0
30308,91780,35280.0,888.0,2682.0,285.0,4780.0,6428.0,2023.0,535.0,156.0
30309,91784,26140.0,107.0,1870.0,217.0,3020.0,4832.0,2156.0,708.0,305.0
30310,91786,52365.0,668.0,3093.0,614.0,7811.0,5794.0,2117.0,438.0,366.0
30311,91789,43805.0,631.0,3262.0,356.0,4040.0,10965.0,3306.0,859.0,414.0
30312,91790,46566.0,1020.0,2610.0,603.0,7894.0,4896.0,1105.0,286.0,102.0
30313,91791,33247.0,605.0,1907.0,525.0,4562.0,4596.0,1481.0,274.0,146.0
30314,91792,30063.0,495.0,1887.0,659.0,3798.0,5295.0,1023.0,250.0,89.0
30315,91801,54565.0,2275.0,2930.0,695.0,7867.0,9554.0,3077.0,677.0,814.0
30316,91803,30118.0,972.0,1782.0,218.0,5248.0,4079.0,1532.0,296.0,205.0
30317,91901,18507.0,77.0,1246.0,391.0,2454.0,2219.0,870.0,370.0,143.0
30318,91902,18813.0,123.0,1154.0,252.0,2325.0,2833.0,1662.0,367.0,145.0
30319,91905,1139.0,11.0,43.0,57.0,146.0,57.0,0.0,0.0,75.0
30320,91906,3466.0,34.0,136.0,93.0,592.0,176.0,131.0,14.0,0.0
30321,91910,77302.0,1055.0,4470.0,2516.0,9145.0,8008.0,3034.0,723.0,261.0
30322,91911,84122.0,1955.0,4373.0,1882.0,10545.0,5887.0,1861.0,276.0,109.0
30323,91913,45430.0,580.0,2818.0,359.0,3468.0,7341.0,2358.0,540.0,344.0
30324,91914,17406.0,120.0,1312.0,150.0,1473.0,2838.0,1269.0,548.0,147.0
30325,91915,28209.0,61.0,1835.0,99.0,2119.0,5702.0,1233.0,179.0,199.0
30326,91916,1611.0,18.0,107.0,18.0,191.0,228.0,72.0,29.0,9.0
30327,91917,932.0,23.0,14.0,32.0,104.0,64.0,11.0,0.0,22.0
30328,91931,486.0,0.0,26.0,28.0,114.0,14.0,0.0,0.0,0.0
30329,91932,26555.0,436.0,1830.0,542.0,3134.0,1878.0,492.0,293.0,194.0
30330,91934,267.0,54.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0
30331,91935,8335.0,43.0,383.0,201.0,1399.0,947.0,663.0,186.0,73.0
30332,91941,33111.0,306.0,2270.0,572.0,3695.0,5401.0,2937.0,572.0,485.0
30333,91942,39804.0,456.0,2556.0,552.0,4624.0,6763.0,2223.0,454.0,178.0
30334,91945,26486.0,306.0,1603.0,599.0,4579.0,1916.0,556.0,160.0,96.0
30335,91948,44.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
30336,91950,61774.0,1482.0,2613.0,946.0,9656.0,3933.0,653.0,136.0,120.0
30337,91962,1998.0,3.0,195.0,26.0,263.0,274.0,98.0,22.0,66.0
30338,91963,1256.0,0.0,35.0,0.0,156.0,42.0,15.0,0.0,28.0
30339,91977,62072.0,830.0,3463.0,1023.0,8379.0,5211.0,1810.0,358.0,230.0
30340,91978,9793.0,80.0,521.0,221.0,1360.0,1178.0,480.0,23.0,34.0
30341,91980,709.0,27.0,17.0,0.0,165.0,241.0,0.0,0.0,0.0
30342,92003,4267.0,110.0,350.0,28.0,655.0,865.0,251.0,52.0,79.0
30343,92004,2709.0,92.0,132.0,0.0,534.0,281.0,145.0,22.0,16.0
30344,92007,12131.0,127.0,477.0,114.0,683.0,3327.0,1137.0,479.0,388.0
30345,92008,26896.0,94.0,2420.0,342.0,2593.0,4954.0,2479.0,806.0,588.0
30346,92009,43837.0,56.0,2660.0,305.0,2520.0,10625.0,4847.0,1474.0,1062.0
30347,92010,15598.0,43.0,1058.0,214.0,1366.0,3046.0,1519.0,306.0,284.0
30348,92011,24476.0,29.0,1876.0,174.0,1555.0,5834.0,2870.0,956.0,580.0
30349,92014,13708.0,0.0,594.0,125.0,541.0,3890.0,2069.0,1127.0,1051.0
30350,92019,43873.0,652.0,2622.0,1138.0,6384.0,5663.0,2119.0,517.0,349.0
30351,92020,58940.0,1327.0,2869.0,930.0,9064.0,6052.0,1957.0,672.0,323.0
30352,92021,67608.0,1123.0,3173.0,1737.0,11492.0,5119.0,1540.0,360.0,264.0
30353,92024,49566.0,246.0,2869.0,465.0,3388.0,12199.0,5582.0,2054.0,1445.0
30354,92025,51859.0,996.0,2602.0,595.0,4842.0,5119.0,1422.0,549.0,239.0
30355,92026,50412.0,474.0,5468.0,899.0,5934.0,6281.0,1946.0,507.0,355.0
30356,92027,56875.0,1222.0,3308.0,887.0,6861.0,4653.0,1674.0,304.0,181.0
30357,92028,47807.0,543.0,3507.0,910.0,6193.0,6246.0,2038.0,432.0,341.0
30358,92029,18717.0,123.0,2006.0,182.0,2174.0,3345.0,1474.0,376.0,245.0
30359,92036,3173.0,3.0,128.0,129.0,634.0,373.0,213.0,38.0,73.0
30360,92037,37718.0,55.0,1032.0,164.0,1364.0,10374.0,5590.0,2963.0,2687.0
30361,92040,43269.0,302.0,2687.0,1007.0,8129.0,3798.0,1506.0,360.0,56.0
30362,92054,42195.0,586.0,2942.0,464.0,5108.0,4271.0,1497.0,594.0,170.0
30363,92055,13091.0,0.0,197.0,28.0,616.0,226.0,0.0,0.0,0.0
30364,92056,54069.0,416.0,4902.0,721.0,7159.0,7375.0,2804.0,740.0,361.0
30365,92057,56764.0,844.0,3855.0,621.0,7591.0,6870.0,2565.0,402.0,381.0
30366,92058,44825.0,479.0,2727.0,461.0,5653.0,3248.0,1082.0,304.0,56.0
30367,92059,1310.0,23.0,67.0,25.0,192.0,95.0,9.0,0.0,0.0
30368,92060,68.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0
30369,92061,1642.0,35.0,93.0,53.0,240.0,184.0,73.0,39.0,12.0
30370,92064,49587.0,275.0,2934.0,498.0,5115.0,9776.0,3779.0,874.0,845.0
30371,92065,36637.0,488.0,2495.0,837.0,5636.0,4043.0,1589.0,183.0,279.0
30372,92066,516.0,0.0,24.0,0.0,98.0,23.0,5.0,0.0,0.0
30373,92067,9147.0,0.0,332.0,18.0,241.0,2435.0,1193.0,809.0,419.0
30374,92069,49135.0,789.0,4309.0,507.0,5504.0,4830.0,1707.0,338.0,187.0
30375,92070,1151.0,3.0,39.0,40.0,147.0,66.0,38.0,3.0,2.0
30376,92071,56158.0,293.0,3856.0,1440.0,8074.0,6804.0,2533.0,460.0,252.0
30377,92075,12491.0,220.0,437.0,83.0,1078.0,3222.0,1521.0,766.0,591.0
30378,92078,45984.0,415.0,5250.0,438.0,4846.0,8031.0,2564.0,592.0,289.0
30379,92081,29038.0,148.0,3987.0,414.0,3497.0,3973.0,1206.0,396.0,293.0
30380,92082,19541.0,295.0,1155.0,526.0,2569.0,2466.0,779.0,121.0,106.0
30381,92083,36431.0,578.0,3139.0,587.0,6127.0,1984.0,510.0,205.0,182.0
30382,92084,50377.0,643.0,4017.0,682.0,7940.0,4619.0,1194.0,405.0,226.0
30383,92086,1538.0,30.0,128.0,105.0,391.0,119.0,58.0,32.0,40.0
30384,92091,1428.0,0.0,15.0,6.0,97.0,438.0,167.0,61.0,70.0
30385,92101,36295.0,243.0,2623.0,770.0,2357.0,10849.0,3524.0,2083.0,1058.0
30386,92102,45461.0,838.0,1354.0,718.0,6551.0,3910.0,1320.0,240.0,398.0
30387,92103,33241.0,126.0,1447.0,246.0,2679.0,10025.0,4544.0,1495.0,1208.0
30388,92104,44756.0,483.0,2646.0,683.0,5101.0,8735.0,3696.0,1252.0,647.0
30389,92105,71832.0,2874.0,2963.0,998.0,9766.0,3950.0,1106.0,255.0,190.0
30390,92106,18415.0,37.0,822.0,184.0,1391.0,3585.0,1658.0,952.0,407.0
30391,92107,28360.0,66.0,1793.0,386.0,2578.0,6882.0,2687.0,1204.0,585.0
30392,92108,20548.0,81.0,1148.0,96.0,1530.0,5115.0,2025.0,727.0,629.0
30393,92109,46797.0,110.0,2355.0,350.0,3004.0,14398.0,4751.0,1438.0,807.0
30394,92110,28789.0,100.0,1392.0,352.0,2908.0,5608.0,1993.0,523.0,334.0
30395,92111,49375.0,1250.0,2753.0,699.0,5991.0,7345.0,2564.0,534.0,567.0
30396,92113,57737.0,1398.0,1745.0,797.0,6627.0,1665.0,203.0,37.0,50.0
30397,92114,69798.0,1306.0,3882.0,1308.0,10702.0,5468.0,974.0,137.0,49.0
30398,92115,62308.0,1422.0,2959.0,616.0,5712.0,6545.0,2864.0,510.0,370.0
30399,92116,33110.0,290.0,2203.0,493.0,2926.0,7639.0,3757.0,620.0,661.0
30400,92117,53477.0,687.0,2859.0,614.0,7127.0,9976.0,3886.0,932.0,984.0
30401,92118,22939.0,24.0,1338.0,117.0,1631.0,4767.0,2863.0,1180.0,504.0
30402,92119,24265.0,230.0,1543.0,284.0,2399.0,4632.0,2502.0,683.0,399.0
30403,92120,27135.0,156.0,1565.0,566.0,2680.0,5375.0,2256.0,764.0,514.0
30404,92121,4503.0,0.0,133.0,0.0,198.0,1037.0,491.0,235.0,313.0
30405,92122,46104.0,182.0,1954.0,122.0,1835.0,10085.0,6596.0,1467.0,3671.0
30406,92123,29955.0,243.0,1906.0,447.0,3834.0,4876.0,1839.0,403.0,335.0
30407,92124,30135.0,131.0,1543.0,346.0,2349.0,5724.0,2155.0,824.0,387.0
30408,92126,79589.0,1305.0,4561.0,668.0,7810.0,15632.0,5524.0,855.0,1190.0
30409,92127,43033.0,137.0,1451.0,233.0,2612.0,10659.0,5259.0,1709.0,1466.0
30410,92128,48906.0,242.0,2507.0,300.0,3876.0,12100.0,6388.0,1414.0,1181.0
30411,92129,54735.0,294.0,2825.0,320.0,3516.0,12077.0,5788.0,1254.0,1322.0
30412,92130,51262.0,119.0,1534.0,72.0,1580.0,10549.0,8167.0,3527.0,3580.0
30413,92131,34039.0,116.0,1527.0,138.0,1583.0,8052.0,4508.0,1429.0,1036.0
30414,92132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30415,92134,199.0,0.0,18.0,0.0,28.0,7.0,0.0,0.0,0.0
30416,92135,953.0,0.0,3.0,5.0,122.0,41.0,0.0,0.0,0.0
30417,92139,36934.0,715.0,2293.0,753.0,4359.0,4159.0,718.0,147.0,64.0
30418,92140,2977.0,0.0,5.0,16.0,125.0,49.0,10.0,0.0,0.0
30419,92145,2145.0,49.0,97.0,22.0,79.0,476.0,154.0,132.0,57.0
30420,92147,567.0,0.0,0.0,0.0,14.0,20.0,0.0,0.0,0.0
30421,92154,88292.0,1789.0,4657.0,1847.0,11627.0,6460.0,1510.0,280.0,164.0
30422,92155,555.0,0.0,26.0,0.0,75.0,56.0,0.0,0.0,0.0
30423,92173,32355.0,1109.0,936.0,635.0,3690.0,1354.0,179.0,125.0,37.0
30424,92201,64238.0,1358.0,2324.0,1277.0,9939.0,2920.0,1122.0,303.0,265.0
30425,92203,29131.0,71.0,1309.0,538.0,4472.0,3621.0,1436.0,274.0,184.0
30426,92210,4946.0,66.0,236.0,24.0,437.0,1510.0,621.0,421.0,112.0
30427,92211,24558.0,109.0,2183.0,169.0,3680.0,5364.0,1960.0,847.0,332.0
30428,92220,32461.0,644.0,1704.0,822.0,6623.0,2071.0,1172.0,88.0,159.0
30429,92222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30430,92223,47970.0,449.0,2752.0,837.0,6660.0,4164.0,2312.0,654.0,267.0
30431,92225,22763.0,305.0,965.0,1307.0,3469.0,863.0,432.0,108.0,38.0
30432,92227,27013.0,627.0,1122.0,402.0,3403.0,1606.0,435.0,32.0,5.0
30433,92230,3669.0,0.0,90.0,256.0,444.0,143.0,0.0,0.0,0.0
30434,92231,40027.0,1630.0,1396.0,366.0,3684.0,2391.0,722.0,171.0,0.0
30435,92233,7869.0,81.0,190.0,690.0,905.0,138.0,19.0,5.0,0.0
30436,92234,53005.0,914.0,2291.0,1010.0,8781.0,3567.0,1485.0,391.0,232.0
30437,92236,43654.0,1059.0,519.0,757.0,6145.0,805.0,94.0,28.0,0.0
30438,92239,207.0,0.0,5.0,4.0,62.0,13.0,0.0,0.0,0.0
30439,92240,36206.0,581.0,1290.0,948.0,5770.0,1741.0,630.0,163.0,167.0
30440,92241,10209.0,121.0,321.0,348.0,2065.0,699.0,328.0,99.0,34.0
30441,92242,1247.0,23.0,88.0,39.0,295.0,89.0,30.0,0.0,0.0
30442,92243,49514.0,1100.0,2229.0,702.0,5063.0,3431.0,1523.0,337.0,79.0
30443,92249,7686.0,353.0,159.0,87.0,742.0,360.0,84.0,90.0,0.0
30444,92250,8557.0,286.0,300.0,136.0,997.0,559.0,72.0,12.0,0.0
30445,92251,22827.0,88.0,1257.0,939.0,2703.0,1548.0,624.0,49.0,35.0
30446,92252,8833.0,102.0,366.0,361.0,1817.0,855.0,363.0,88.0,36.0
30447,92253,38958.0,332.0,2155.0,596.0,4561.0,6383.0,2429.0,965.0,331.0
30448,92254,13626.0,587.0,51.0,50.0,1340.0,126.0,77.0,37.0,0.0
30449,92256,3266.0,32.0,174.0,82.0,533.0,194.0,141.0,35.0,15.0
30450,92257,1666.0,0.0,72.0,95.0,396.0,55.0,21.0,0.0,2.0
30451,92258,473.0,0.0,0.0,5.0,226.0,0.0,28.0,0.0,0.0
30452,92259,326.0,0.0,0.0,0.0,51.0,21.0,14.0,0.0,0.0
30453,92260,33275.0,297.0,1734.0,588.0,4675.0,5316.0,1971.0,712.0,366.0
30454,92262,27102.0,271.0,1522.0,411.0,3955.0,4045.0,1571.0,684.0,412.0
30455,92264,19836.0,89.0,1280.0,357.0,2776.0,3800.0,1493.0,675.0,281.0
30456,92266,100.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0
30457,92267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30458,92268,470.0,0.0,26.0,5.0,231.0,53.0,44.0,0.0,11.0
30459,92270,17770.0,77.0,1058.0,362.0,2516.0,3756.0,1548.0,1040.0,479.0
30460,92273,1356.0,22.0,37.0,17.0,126.0,10.0,0.0,0.0,0.0
30461,92274,19918.0,588.0,208.0,161.0,2072.0,435.0,143.0,10.0,0.0
30462,92275,1738.0,5.0,22.0,16.0,388.0,75.0,9.0,0.0,0.0
30463,92276,8180.0,50.0,433.0,199.0,1280.0,637.0,252.0,39.0,60.0
30464,92277,24363.0,99.0,1300.0,603.0,3402.0,2010.0,534.0,92.0,89.0
30465,92278,4079.0,0.0,66.0,11.0,220.0,123.0,9.0,9.0,0.0
30466,92280,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
30467,92281,1985.0,66.0,56.0,14.0,220.0,99.0,11.0,0.0,0.0
30468,92282,910.0,3.0,57.0,33.0,200.0,24.0,21.0,0.0,4.0
30469,92283,2406.0,27.0,105.0,42.0,353.0,85.0,37.0,0.0,0.0
30470,92284,25680.0,213.0,1937.0,904.0,4733.0,1389.0,630.0,169.0,98.0
30471,92285,2579.0,10.0,162.0,104.0,569.0,153.0,29.0,12.0,0.0
30472,92301,32639.0,602.0,1287.0,502.0,4178.0,946.0,109.0,1.0,37.0
30473,92304,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30474,92305,391.0,0.0,30.0,0.0,89.0,47.0,58.0,0.0,7.0
30475,92307,38379.0,90.0,2904.0,1135.0,5525.0,2506.0,1700.0,251.0,145.0
30476,92308,40180.0,305.0,2229.0,794.0,8131.0,2176.0,1118.0,235.0,221.0
30477,92309,835.0,22.0,21.0,12.0,171.0,13.0,4.0,10.0,0.0
30478,92310,9238.0,0.0,414.0,46.0,547.0,896.0,273.0,80.0,66.0
30479,92311,33676.0,363.0,1762.0,812.0,5484.0,1286.0,757.0,52.0,104.0
30480,92313,12371.0,99.0,783.0,222.0,1935.0,1289.0,1015.0,89.0,68.0
30481,92314,11469.0,17.0,894.0,132.0,2362.0,821.0,229.0,42.0,27.0
30482,92315,5269.0,0.0,439.0,50.0,859.0,618.0,147.0,82.0,83.0
30483,92316,31789.0,885.0,921.0,612.0,4406.0,1172.0,190.0,43.0,13.0
30484,92320,8211.0,76.0,490.0,242.0,1968.0,558.0,248.0,20.0,74.0
30485,92321,1157.0,0.0,59.0,28.0,100.0,237.0,50.0,18.0,0.0
30486,92322,888.0,0.0,47.0,20.0,159.0,50.0,68.0,19.0,0.0
30487,92324,58684.0,1074.0,2536.0,1120.0,7867.0,2467.0,1019.0,301.0,254.0
30488,92325,8211.0,0.0,706.0,146.0,1474.0,700.0,477.0,59.0,39.0
30489,92327,886.0,0.0,32.0,20.0,259.0,113.0,20.0,0.0,0.0
30490,92328,288.0,2.0,14.0,8.0,95.0,34.0,20.0,0.0,0.0
30491,92332,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
30492,92333,462.0,0.0,0.0,0.0,174.0,95.0,11.0,11.0,0.0
30493,92335,98442.0,2458.0,2404.0,1591.0,14335.0,3030.0,526.0,167.0,73.0
30494,92336,92781.0,1203.0,4592.0,1113.0,12058.0,8682.0,3006.0,470.0,67.0
30495,92337,38547.0,674.0,1635.0,494.0,5822.0,2584.0,590.0,76.0,72.0
30496,92338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30497,92339,1028.0,0.0,88.0,19.0,79.0,157.0,69.0,12.0,15.0
30498,92341,287.0,0.0,12.0,0.0,5.0,85.0,20.0,23.0,0.0
30499,92342,6593.0,65.0,351.0,82.0,1050.0,638.0,381.0,22.0,48.0
30500,92344,21386.0,537.0,2025.0,363.0,2878.0,1154.0,604.0,270.0,7.0
30501,92345,80709.0,1088.0,3187.0,2362.0,13478.0,2723.0,1220.0,234.0,87.0
30502,92346,59501.0,1007.0,3125.0,1238.0,8561.0,4221.0,2486.0,573.0,301.0
30503,92347,1672.0,0.0,8.0,98.0,165.0,157.0,33.0,5.0,0.0
30504,92352,6800.0,15.0,636.0,77.0,669.0,993.0,579.0,156.0,242.0
30505,92354,20829.0,202.0,1179.0,233.0,2243.0,4429.0,1527.0,1217.0,546.0
30506,92356,6211.0,29.0,295.0,404.0,1413.0,162.0,225.0,5.0,36.0
30507,92358,1111.0,24.0,44.0,35.0,319.0,101.0,26.0,0.0,0.0
30508,92359,8718.0,110.0,501.0,216.0,1282.0,699.0,361.0,111.0,49.0
30509,92363,5355.0,34.0,243.0,240.0,1011.0,244.0,68.0,8.0,11.0
30510,92364,32.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
30511,92365,2024.0,4.0,181.0,33.0,369.0,122.0,61.0,26.0,0.0
30512,92368,970.0,11.0,19.0,38.0,148.0,40.0,2.0,3.0,0.0
30513,92371,15846.0,196.0,1182.0,504.0,3167.0,529.0,280.0,7.0,18.0
30514,92372,5987.0,45.0,211.0,163.0,1389.0,489.0,211.0,19.0,0.0
30515,92373,34766.0,108.0,1820.0,320.0,3647.0,5643.0,3356.0,1213.0,885.0
30516,92374,41276.0,459.0,2180.0,721.0,5750.0,4365.0,2081.0,431.0,378.0
30517,92376,86021.0,1424.0,2879.0,1654.0,11918.0,3141.0,821.0,156.0,42.0
30518,92377,20016.0,119.0,955.0,318.0,3259.0,1337.0,368.0,155.0,138.0
30519,92378,192.0,0.0,18.0,0.0,32.0,16.0,6.0,0.0,0.0
30520,92382,5247.0,0.0,507.0,28.0,652.0,505.0,248.0,16.0,35.0
30521,92384,33.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
30522,92385,202.0,0.0,11.0,0.0,0.0,65.0,23.0,0.0,5.0
30523,92386,2105.0,18.0,355.0,0.0,538.0,221.0,43.0,0.0,22.0
30524,92389,128.0,0.0,20.0,0.0,19.0,7.0,5.0,0.0,0.0
30525,92391,3123.0,0.0,255.0,33.0,244.0,181.0,102.0,33.0,0.0
30526,92392,56178.0,767.0,3628.0,1078.0,7521.0,2449.0,1324.0,284.0,115.0
30527,92394,36141.0,613.0,1914.0,1694.0,5178.0,1035.0,504.0,71.0,70.0
30528,92395,42007.0,568.0,1950.0,731.0,6249.0,1689.0,977.0,152.0,179.0
30529,92397,4753.0,21.0,339.0,27.0,566.0,522.0,395.0,76.0,69.0
30530,92398,1515.0,0.0,85.0,73.0,84.0,58.0,29.0,0.0,0.0
30531,92399,54227.0,443.0,3732.0,1301.0,7971.0,4386.0,1849.0,477.0,394.0
30532,92401,2015.0,26.0,53.0,25.0,249.0,34.0,29.0,0.0,0.0
30533,92404,59577.0,1018.0,2834.0,1221.0,8643.0,2499.0,883.0,231.0,145.0
30534,92405,28831.0,480.0,1084.0,678.0,3744.0,1024.0,552.0,145.0,22.0
30535,92407,62439.0,933.0,2315.0,1454.0,8037.0,3433.0,1136.0,222.0,166.0
30536,92408,15661.0,394.0,621.0,392.0,2123.0,811.0,334.0,72.0,62.0
30537,92410,48011.0,1239.0,851.0,1159.0,5144.0,973.0,154.0,91.0,25.0
30538,92411,27282.0,886.0,595.0,340.0,3603.0,716.0,150.0,14.0,7.0
30539,92501,22114.0,336.0,1007.0,442.0,3814.0,1388.0,631.0,219.0,158.0
30540,92503,94431.0,1576.0,3924.0,1507.0,11330.0,6050.0,2653.0,553.0,423.0
30541,92504,53772.0,1029.0,2174.0,901.0,9402.0,3863.0,1656.0,322.0,253.0
30542,92505,49319.0,999.0,2008.0,678.0,7540.0,3129.0,1015.0,299.0,191.0
30543,92506,46048.0,287.0,3025.0,472.0,5713.0,6241.0,3977.0,1151.0,959.0
30544,92507,56231.0,861.0,1641.0,756.0,5719.0,3952.0,2065.0,279.0,800.0
30545,92508,38443.0,775.0,2563.0,315.0,4675.0,4626.0,2068.0,421.0,426.0
30546,92509,78446.0,1855.0,2566.0,1697.0,10747.0,3574.0,966.0,272.0,171.0
30547,92518,1004.0,30.0,37.0,13.0,141.0,171.0,118.0,36.0,30.0
30548,92530,53606.0,1060.0,1654.0,1386.0,7885.0,2144.0,804.0,127.0,30.0
30549,92532,22213.0,341.0,1174.0,423.0,2265.0,2232.0,677.0,158.0,136.0
30550,92536,2842.0,0.0,299.0,82.0,565.0,92.0,72.0,27.0,30.0
30551,92539,4220.0,35.0,241.0,49.0,837.0,166.0,81.0,15.0,9.0
