,Zipcode,Total Discharges,Average Charge,National Average Charge,Difference,Unnamed: 0,Center Point Lat,Center Point Lng,ID,Gmaps Lat,Gmaps Lon,new,Weight
391,25550,23.105263157894736,5905.647368421053,8354.469473684212,-2448.822105263158,7939,38.863326,-82.067437,1.0,38.863795399999994,-82.06250519999998,8678.906667,6230.084561736841
392,25601,34.7948717948718,9500.330256410254,9305.53435897436,194.79589743589747,7950,37.862732,-82.009247,1.0,37.86437539999999,-81.98620600000001,8678.906667,8873.702564435896
393,25661,22.25,5778.600833333334,9329.138333333334,-3550.537500000001,7976,37.736157,-82.273934,1.0,37.7468365,-82.2800546,8678.906667,5128.369166999999
394,25701,34.39130434782609,13071.30304347826,11162.993043478264,1908.3099999999995,7990,38.365689,-82.40525,4.0,38.37519520000001,-82.39942140000001,8678.906667,10587.216666999999
395,25702,51.97979797979797,11283.283535353536,12029.185656565647,-745.9021212121213,7991,38.434723,-82.314415,1.0,38.4379018,-82.318057,8678.906667,7933.004545787878
396,25801,39.72868217054263,8752.100232558138,10900.696511627908,-2148.596279069767,7995,37.822891999999996,-81.266198,3.0,37.79978079999999,-81.22985299999998,8678.906667,6530.3103879302325
397,26003,28.38,8800.156299999997,10741.839899999997,-1941.6836,8071,40.070163,-80.647242,4.0,40.155351399999994,-80.6548882,8678.906667,6737.223066999999
398,26038,21.444444444444443,6367.541111111113,9769.613888888887,-3402.072777777777,8080,39.964591,-80.724103,1.0,39.9620378,-80.71589770000001,8678.906667,5276.833889222222
399,26062,31.45833333333333,7915.652499999997,10469.172291666664,-2553.519791666666,8090,40.42669,-80.56067900000002,2.0,40.4205935,-80.5549561,8678.906667,6125.386875333334
400,26101,44.02409638554217,8908.314096385542,11711.045542168677,-2802.731445783133,8094,39.240324,-81.575872,1.0,39.2329673,-81.57061089999998,8678.906667,5876.175221216867
401,26155,24.5,8076.714999999998,10220.72,-2144.005,8112,39.630056,-80.763963,1.0,39.63594519999999,-80.78794070000001,8678.906667,6534.901666999999
402,26241,25.766666666666666,6606.721,8812.948666666665,-2206.2276666666658,8144,38.932602,-79.78825400000002,1.0,38.913930900000004,-79.7848422,8678.906667,6472.6790003333335
403,26330,43.121951219512205,9321.632926829268,11201.005487804878,-1879.37256097561,8182,39.285269,-80.220851,1.0,39.3011575,-80.20982190000001,8678.906667,6799.534106024389
404,26452,22.476190476190478,6552.027142857143,8819.772857142858,-2267.7457142857143,8233,39.037157,-80.528154,2.0,39.038470399999994,-80.5216184,8678.906667,6411.160952714285
405,26505,38.884615384615394,8817.291153846154,11614.647884615384,-2797.35673076923,8236,39.649516999999996,-79.945258,1.0,39.6527963,-79.9472502,8678.906667,5881.549936230769
406,26554,30.2051282051282,7724.5635897435905,8917.81358974359,-1193.2500000000002,8248,39.465392,-80.10984499999998,1.0,39.4392651,-80.14285840000001,8678.906667,7485.656666999999
407,26651,21.238095238095237,6595.327619047618,8447.918571428572,-1852.590952380952,8282,38.334344,-80.887038,1.0,38.318575200000005,-80.8765205,8678.906667,6826.315714619047
408,27030,31.57142857142857,6635.20357142857,8898.890357142855,-2263.6867857142856,8358,36.48980200000001,-80.629164,1.0,36.476395600000004,-80.610489,8678.906667,6415.219881285713
409,27103,67.63392857142857,10628.809642857144,12132.568392857134,-1503.7587499999993,8374,36.05823,-80.321496,3.0,36.0564654,-80.33245140000002,8678.906667,7175.147917
410,27288,23.653846153846153,6974.189230769232,9744.50076923077,-2770.311538461538,8414,36.497645,-79.750015,1.0,36.4919544,-79.7624177,8678.906667,5908.595128538462
411,27330,29.425531914893615,6775.175744680852,9159.022553191488,-2383.8468085106383,8435,35.514408,-79.195453,1.0,35.555945,-79.1548533,8678.906667,6295.059858489361
412,27360,18.875,7890.436249999999,9992.275625,-2101.839375,8447,35.86058,-80.099288,1.0,35.8736458,-80.07584250000001,8678.906667,6577.067292
413,27401,83.70270270270271,10584.82801801802,12003.543063063054,-1418.715045045045,8453,36.069144,-79.765156,2.0,36.067604100000004,-79.7568107,8678.906667,7260.191621954955
414,27514,46.53763440860215,18195.246989247305,12001.37698924731,6193.869999999996,8473,35.96674,-79.049419,1.0,35.9722081,-79.04755589999998,8678.906667,14872.776666999995
415,27518,39.16129032258065,7767.700806451614,10805.590483870965,-3037.889677419354,8476,35.731139,-78.773206,0.0,35.7315398,-78.7759559,8678.906667,5641.016989580645
416,27534,44.86666666666667,11355.71093333333,11274.4044,81.30653333333333,8489,35.37347800000001,-77.896666,0.0,35.37125820000001,-77.9053182,8678.906667,8760.213200333332
417,27536,31.903846153846153,7670.008269230769,9340.052115384611,-1670.0438461538456,8490,36.326731,-78.409125,1.0,36.3338756,-78.39559860000001,8678.906667,7008.862820846154
418,27565,22.26315789473684,7939.59842105263,10059.887368421052,-2120.2889473684213,8509,36.361651,-78.64895200000002,1.0,36.3655298,-78.61149990000001,8678.906667,6558.617719631578
419,27573,21.588235294117645,7345.391764705882,9215.375882352942,-1869.9841176470584,8514,36.396597,-78.976099,1.0,36.4094786,-78.9627624,8678.906667,6808.922549352941
420,27577,40.97142857142857,9555.165285714289,10310.554142857143,-755.3888571428573,8517,35.489638,-78.332894,1.0,35.5029834,-78.36146719999998,8678.906667,7923.517809857142
421,27607,62.180952380952384,9710.929428571428,12152.42799999999,-2441.498571428572,8532,35.813106,-78.721175,1.0,35.801914200000006,-78.6875364,8678.906667,6237.408095571427
422,27609,38.360655737704924,8139.226065573771,11167.4931147541,-3028.267049180328,8534,35.84376500000001,-78.633643,0.0,35.8409242,-78.62285039999998,8678.906667,5650.639617819672
423,27610,60.653846153846146,11699.78538461539,11744.254326923072,-44.468942307692444,8535,35.7444,-78.546278,0.0,35.748242499999996,-78.5547283,8678.906667,8634.437724692307
424,27704,43.764705882352935,10795.248,11184.310705882352,-389.06270588235293,8544,36.04244600000001,-78.828771,3.0,36.0323222,-78.8269385,8678.906667,8289.843961117647
425,27804,48.154761904761905,9148.400476190476,10323.706428571426,-1175.3059523809522,8552,35.98914600000001,-77.842675,2.0,36.000632,-77.8481628,8678.906667,7503.600714619047
426,27834,98.5840707964602,13505.324424778762,12129.571327433621,1375.7530973451323,8579,35.657296,-77.379187,0.0,35.6450428,-77.42429720000001,8678.906667,10054.659764345131
427,27870,39.53191489361703,7850.182978723404,9373.3314893617,-1523.1485106382975,8607,36.418933,-77.71576,1.0,36.426021500000004,-77.7223162,8678.906667,7155.758156361702
428,27886,33.0,8875.98861111111,10694.289166666666,-1818.300555555556,8622,35.904533,-77.511658,1.0,35.9125437,-77.51607879999999,8678.906667,6860.606111444444
429,27889,29.85294117647059,6926.817058823531,9376.479999999998,-2449.662941176471,8624,35.582322,-77.012337,1.0,35.546822,-77.05200040000001,8678.906667,6229.243725823528
430,27892,21.954545454545453,6521.779545454543,9526.857272727275,-3005.077727272728,8627,35.812319,-77.05163,1.0,35.777489200000005,-77.0564464,8678.906667,5673.828939727271
431,27893,42.81666666666667,8973.248000000001,9813.255166666666,-840.0071666666665,8628,35.688947999999996,-77.896676,1.0,35.6733387,-77.9053182,8678.906667,7838.899500333333
432,27909,32.95081967213114,9942.359672131151,10347.40081967213,-405.0411475409839,8631,36.288605,-76.268734,0.0,36.2927068,-76.317414,8678.906667,8273.865519459016
433,27910,30.5,7683.0680555555555,9387.946111111109,-1704.8780555555552,8632,36.290065999999996,-76.993185,1.0,36.309723600000005,-77.03341790000002,8678.906667,6974.028611444444
434,28001,29.027777777777782,7349.0247222222215,9640.479444444445,-2291.4547222222227,8688,35.338552,-80.208179,0.0,35.32138580000001,-80.20982190000001,8678.906667,6387.451944777777
435,28025,56.02777777777778,10940.030370370367,11621.723055555547,-681.6926851851848,8700,35.382677,-80.52346700000002,2.0,35.3898417,-80.5216184,8678.906667,7997.213981814814
436,28052,55.17307692307693,10305.997788461536,11844.214134615378,-1538.2163461538455,8711,35.214656,-81.233227,0.0,35.21566809999999,-81.2408689,8678.906667,7140.690320846154
437,28078,33.72093023255814,6899.008604651162,9685.142093023249,-2786.1334883720924,8720,35.405286,-80.86402,1.0,35.4172882,-80.8765205,8678.906667,5892.773178627907
438,28086,25.466666666666665,7892.961333333335,8892.82,-999.8586666666667,8725,35.244245,-81.377832,2.0,35.235301299999996,-81.36194019999998,8678.906667,7679.048000333332
439,28092,34.14634146341464,7619.1117073170735,9016.246341463415,-1397.1346341463418,8730,35.485761,-81.25455799999997,0.0,35.4902575,-81.27390729999998,8678.906667,7281.772032853658
441,28117,29.03125,9644.0403125,11981.5909375,-2337.550625,8745,35.565695,-80.898335,1.0,35.5910505,-80.8765205,8678.906667,6341.356041999999
442,28139,31.3953488372093,6439.592325581393,9388.990930232556,-2949.3986046511627,8758,35.348363,-81.994737,1.0,35.34452879999999,-81.9971108,8678.906667,5729.508062348837
443,28144,33.44117647058823,8579.300735294117,10657.53514705882,-2078.2344117647067,8759,35.706685,-80.464788,2.0,35.6999973,-80.4660256,8678.906667,6600.672255235293
444,28150,37.17460317460318,9515.096825396828,11352.724126984129,-1837.6273015873014,8762,35.342703,-81.57624799999998,1.0,35.3380357,-81.58157759999999,8678.906667,6841.279365412698
445,28203,80.7094017094017,15094.392564102556,11997.06042735042,3097.3321367521366,8776,35.208185,-80.859107,1.0,35.2146586,-80.8599193,8678.906667,11776.238803752136
446,28210,44.21052631578947,9882.501368421052,11558.015894736838,-1675.5145263157901,8783,35.130509,-80.856685,2.0,35.1274285,-80.8599193,8678.906667,7003.392140684209
447,28262,26.055555555555557,8211.958055555555,9471.989166666664,-1260.0311111111114,8794,35.322061,-80.73995500000002,0.0,35.330152899999995,-80.7325287,8678.906667,7418.875555888888
448,28328,33.51724137931034,6998.213448275862,9090.772758620691,-2092.5593103448277,8820,35.003503,-78.337924,0.0,35.045799200000005,-78.3387066,8678.906667,6586.347356655171
449,28334,45.680851063829785,6445.251063829787,8511.456808510638,-2066.2057446808512,8824,35.272208,-78.568104,0.0,35.2369644,-78.52065,8678.906667,6612.700922319148
450,28345,21.0,6099.201739130434,8300.271739130436,-2201.07,8833,34.870289,-79.66572099999998,1.0,34.884412299999994,-79.67266320000002,8678.906667,6477.836667
451,28349,29.52631578947368,7413.85842105263,8767.507894736844,-1353.6494736842105,8836,34.981159000000005,-77.927059,1.0,34.9812417,-77.9053182,8678.906667,7325.257193315789
452,28352,32.28260869565217,8183.550869565217,9960.393260869565,-1776.8423913043475,8839,34.767842,-79.45173,1.0,34.7776407,-79.4478858,8678.906667,6902.064275695651
453,28374,75.82142857142857,10554.98321428572,11982.889999999996,-1427.906785714286,8853,35.197454,-79.462959,1.0,35.203584899999996,-79.45913780000001,8678.906667,7250.999881285714
454,28401,97.5,3195.025,7294.9,-4099.875,8873,34.272145,-77.962018,1.0,34.3023653,-77.9852853,8678.906667,4579.031666999999
455,28462,35.09523809523809,7811.524761904763,10463.286904761902,-2651.762142857142,8915,34.026491,-78.289661,1.0,34.060489700000005,-78.3159411,8678.906667,6027.144524142857
456,28472,27.68,7862.394399999999,9867.154799999997,-2004.7604000000006,8924,34.29905,-78.691171,1.0,34.318567200000004,-78.72494689999998,8678.906667,6674.146266999998
457,28501,34.94915254237288,8813.944237288133,9918.326610169494,-1104.382372881356,8928,35.242318,-77.514151,0.0,35.285623,-77.4931403,8678.906667,7574.524294118643
458,28540,38.04,9063.8284,9853.877,-790.0486000000003,8955,34.754982,-77.503794,0.0,34.7216995,-77.4931403,8678.906667,7888.858066999999
459,28557,38.98,10424.506400000002,10972.573599999998,-548.0671999999998,8966,34.73896,-76.74923199999998,1.0,34.739432799999996,-76.745195,8678.906667,8130.839467
460,28560,51.34090909090909,12196.811477272728,12215.008409090908,-18.196931818181703,8967,35.126708,-76.977604,0.0,35.1642895,-76.96430600000001,8678.906667,8660.709735181817
461,28601,37.867647058823536,9694.349558823526,11802.545882352937,-2108.1963235294115,8989,35.772393,-81.32665899999998,1.0,35.7655407,-81.32893969999998,8678.906667,6570.710343470588
462,28602,30.418181818181814,10693.897818181822,12146.010545454543,-1452.1127272727265,8990,35.669886,-81.389208,1.0,35.6703562,-81.36194019999998,8678.906667,7226.793939727273
463,28607,25.863636363636363,10879.013409090909,10867.388863636363,11.6245454545453,8994,36.218005,-81.652138,1.0,36.208110600000005,-81.6254283,8678.906667,8690.531212454545
464,28621,26.194444444444446,6778.866388888888,9336.758055555554,-2557.8916666666664,9005,36.27565,-80.914624,1.0,36.3301314,-80.7990185,8678.906667,6121.015000333333
465,28645,25.84615384615385,9165.156410256408,11254.59769230769,-2089.441282051282,9025,35.978845,-81.547834,1.0,36.0092311,-81.5596427,8678.906667,6589.465384948717
466,28655,36.8448275862069,8393.133103448272,9516.479827586209,-1123.346724137931,9033,35.76326599999999,-81.749862,1.0,35.854382,-81.82243620000001,8678.906667,7555.559942862068
467,28659,33.029411764705884,6414.942058823531,8685.63,-2270.6879411764708,9036,36.21595900000001,-81.148169,1.0,36.2013832,-81.08650349999998,8678.906667,6408.218725823528
468,28677,36.37313432835821,9051.57686567164,10449.721194029853,-1398.1443283582091,9051,35.738099,-80.926089,1.0,35.7678029,-80.92077370000001,8678.906667,7280.76233864179
469,28721,29.0,6760.5386,9471.842600000002,-2711.304,9083,35.66267,-82.958496,1.0,35.6423813,-82.92864279999998,8678.906667,5967.602666999999
470,28752,24.36842105263158,6403.672105263159,8466.576315789473,-2062.904210526316,9107,35.709599,-82.035573,1.0,35.715824299999994,-82.0189155,8678.906667,6616.002456473683
471,28779,28.54545454545455,7340.2800000000025,9828.7903030303,-2488.510303030303,9125,35.357002,-83.21593299999998,1.0,35.3544375,-83.22918620000002,8678.906667,6190.396363969696
472,28791,40.86363636363637,8255.82181818182,10557.795606060608,-2301.9737878787882,9134,35.35610399999999,-82.50818100000002,1.0,35.3664107,-82.50775929999998,8678.906667,6376.932879121211
473,28792,39.04166666666666,7333.742083333333,9847.541666666666,-2513.799583333334,9135,35.38300800000001,-82.369904,0.0,35.390298200000004,-82.36688699999998,8678.906667,6165.107083666666
474,28801,97.06306306306308,11065.153873873876,12295.099549549543,-1229.9456756756756,9136,35.594348,-82.557917,2.0,35.5927461,-82.5564559,8678.906667,7448.960991324324
475,29020,31.575,6170.115,8979.546499999999,-2809.4315,9156,34.314345,-80.573719,1.0,34.3028622,-80.610489,8678.906667,5869.475166999999
476,29102,21.79166666666667,7838.227916666668,9312.195833333333,-1473.967916666667,9197,33.641983,-80.18848100000002,1.0,33.6530499,-80.20982190000001,8678.906667,7204.938750333333
477,29108,23.764705882352942,10809.671764705883,11573.497058823525,-763.825294117647,9201,34.305524,-81.627342,1.0,34.2679755,-81.64734399999998,8678.906667,7915.081372882352
478,29115,38.63333333333333,10367.250166666663,10094.0155,273.2346666666666,9206,33.477385999999996,-80.849144,0.0,33.479032000000004,-80.83224279999999,8678.906667,8952.141333666666
479,29150,44.784615384615385,8718.041538461535,10180.067230769233,-1462.0256923076925,9226,33.874774,-80.354069,1.0,33.852666,-80.3547286,8678.906667,7216.880974692307
480,29169,57.137254901960794,10907.445196078428,12183.57999999999,-1276.1348039215688,9237,33.997503,-81.097406,2.0,33.996488899999996,-81.08650349999998,8678.906667,7402.77186307843
481,29203,49.4,13769.369499999995,11570.438699999995,2198.9308000000005,9245,34.101723,-81.042085,7.0,34.115604299999994,-81.05338540000001,8678.906667,10877.837467
482,29204,47.0,9411.096282051289,12416.266538461536,-3005.1702564102557,9246,34.029148,-81.002526,1.0,34.02912269999999,-81.00368209999998,8678.906667,5673.736410589743
483,29212,25.555555555555557,8337.45814814815,10541.492222222221,-2204.034074074074,9253,34.076275,-81.19878,1.0,34.072357200000006,-81.2188355,8678.906667,6474.872592925925
484,29303,61.961904761904755,11488.363428571423,11763.813714285709,-275.4502857142858,9259,34.99496,-81.963863,3.0,34.9803527,-81.94257009999998,8678.906667,8403.456381285714
485,29307,29.414634146341466,7966.890731707317,10055.708780487801,-2088.8180487804875,9261,34.982715999999996,-81.83155500000002,1.0,34.9730414,-81.8333656,8678.906667,6590.088618219512
486,29325,31.476190476190478,9903.116190476188,10730.25619047619,-827.1400000000003,9268,34.465140999999996,-81.849816,1.0,34.4796903,-81.84429340000001,8678.906667,7851.766666999999
487,29340,22.16666666666667,6786.9850000000015,8879.283333333333,-2092.298333333334,9277,34.972313,-81.58591700000002,1.0,34.965225,-81.5596427,8678.906667,6586.608333666665
488,29379,20.133333333333333,5790.623333333332,8512.199333333332,-2721.5759999999996,9298,34.682349,-81.608728,1.0,34.702163,-81.5596427,8678.906667,5957.330667
489,29401,45.22916666666666,9735.6859375,12367.46177083333,-2631.7758333333336,9302,32.77718,-79.932,3.0,32.7791432,-79.92486690000001,8678.906667,6047.130833666666
490,29406,57.39252336448598,9975.737570093455,11939.602897196253,-1963.8653271028033,9306,32.937267,-80.03524499999997,2.0,32.9221152,-80.03672590000001,8678.906667,6715.041339897196
491,29414,34.56521739130435,9227.095217391303,10921.682826086955,-1694.5876086956519,9311,32.839966,-80.089182,1.0,32.8312481,-80.08701549999998,8678.906667,6984.319058304347
492,29440,25.575,9423.806000000002,10826.53275,-1402.7267500000007,9326,33.38111,-79.32976,1.0,33.3809044,-79.33528989999998,8678.906667,7276.179916999999
493,29464,42.125,8308.414583333331,12641.115416666666,-4332.700833333335,9339,32.816699,-79.858222,1.0,32.8234848,-79.8520818,8678.906667,4346.205833666664
494,29466,19.545454545454547,7026.9299999999985,10263.08818181818,-3236.1581818181817,9340,32.877758,-79.792013,1.0,32.8747038,-79.7960523,8678.906667,5442.748485181817
495,29488,29.16666666666667,7484.400555555557,9127.051111111106,-1642.6505555555561,9355,32.906763,-80.672836,1.0,32.8656408,-80.6770787,8678.906667,7036.256111444443
496,29505,41.44827586206897,9370.916781609196,11519.72735632184,-2148.810574712644,9359,34.130066,-79.68889300000002,2.0,34.1289479,-79.6838874,8678.906667,6530.096092287355
497,29506,76.01869158878505,10943.183551401868,12053.047757009335,-1109.8642056074768,9360,34.221377000000004,-79.650336,4.0,34.22321289999999,-79.6277523,8678.906667,7569.0424613925225
498,29520,17.583333333333332,6625.855,8120.019999999998,-1494.1650000000004,9367,34.679486,-79.92729200000002,1.0,34.688461100000005,-79.94165490000002,8678.906667,7184.741666999998
499,29526,33.95588235294117,9211.889264705884,11059.963382352944,-1848.074117647059,9369,33.847406,-78.94709300000002,2.0,33.879670000000004,-78.97407249999998,8678.906667,6830.83254935294
500,29536,22.809523809523807,8247.39714285714,9396.96380952381,-1149.5666666666666,9373,34.419502,-79.373048,1.0,34.4195274,-79.35782009999998,8678.906667,7529.340000333333
501,29550,27.33333333333333,8974.063333333334,10591.328095238096,-1617.2647619047616,9381,34.399975,-80.082806,1.0,34.412595,-80.0534923,8678.906667,7061.641905095237
502,29560,20.25,5701.58875,7480.98625,-1779.3975,9385,33.827895,-79.742142,1.0,33.8340422,-79.7175517,8678.906667,6899.509166999999
503,29569,39.404761904761905,9075.334285714289,10860.423333333332,-1785.0890476190475,9392,34.032632,-78.911583,1.0,34.0476395,-78.8835548,8678.906667,6893.817619380952
504,29572,57.93137254901961,9616.461568627448,11684.923921568623,-2068.4623529411765,9395,33.772568,-78.785662,1.0,33.7600115,-78.80994720000001,8678.906667,6610.444314058823
505,29574,25.6,7531.0603999999985,9298.5844,-1767.5240000000006,9396,34.165413,-79.26083100000002,1.0,34.192025799999996,-79.2676668,8678.906667,6911.382666999999
506,29576,38.114285714285714,7601.947428571429,11057.478142857144,-3455.5307142857137,9398,33.562090000000005,-79.061087,1.0,33.566559000000005,-79.0532061,8678.906667,5223.375952714286
507,29601,55.088888888888896,9289.054222222225,11708.899888888884,-2419.845666666667,9414,34.847112,-82.402264,2.0,34.8505552,-82.39399999999998,8678.906667,6259.061000333332
508,29605,56.67647058823529,12943.238431372542,12116.365196078423,826.8732352941179,9415,34.774425,-82.37661,2.0,34.7671945,-82.37773349999998,8678.906667,9505.779902294118
509,29615,220.0,14426.79,16851.795,-2425.0049999999983,9421,34.856825,-82.296139,2.0,34.8742328,-82.33433749999998,8678.906667,6253.901667000001
510,29621,54.742268041237104,10764.572061855677,11911.569999999998,-1146.9979381443302,9424,34.506941999999995,-82.604736,4.0,34.52949470000001,-82.6267345,8678.906667,7531.908728855669
511,29646,37.54651162790697,13881.325930232564,11664.17360465116,2217.1523255813963,9441,34.136053000000004,-82.14846999999997,2.0,34.1465789,-82.14960490000001,8678.906667,10896.058992581395
512,29650,37.55,8009.197499999998,10019.927,-2010.7295,9443,34.898138,-82.25806700000003,2.0,34.8920374,-82.269193,8678.906667,6668.177167
513,29651,25.619047619047624,7771.573333333333,10916.29904761905,-3144.7257142857147,9444,35.02383,-82.27956400000002,1.0,34.85426470000001,-82.19311490000001,8678.906667,5534.180952714285
514,29671,15.142857142857142,5504.451428571429,7551.802857142858,-2047.3514285714289,9459,34.934777000000004,-82.728691,1.0,34.9304671,-82.713132,8678.906667,6631.55523842857
515,29672,39.0,8332.598999999998,9125.461999999998,-792.863,9460,34.751278000000006,-82.934285,1.0,34.75713380000001,-82.9394002,8678.906667,7886.043666999999
516,29681,22.384615384615387,7069.884615384614,9796.606923076924,-2726.722307692308,9465,34.767679,-82.225003,1.0,34.7692466,-82.2365981,8678.906667,5952.184359307692
517,29706,19.454545454545453,6837.257272727272,8440.883636363636,-1603.6263636363635,9481,34.715558,-81.23453,1.0,34.7649635,-81.20781640000001,8678.906667,7075.2803033636355
518,29720,32.829787234042556,8062.129361702129,9941.062978723405,-1878.9336170212769,9491,34.740563,-80.732729,2.0,34.7321261,-80.7657804,8678.906667,6799.973049978722
519,29730,44.022988505747136,8794.20563218391,11041.456551724134,-2247.250919540229,9497,34.889889000000004,-81.017848,0.0,34.9037259,-81.00920620000001,8678.906667,6431.65574745977
520,29801,31.49315068493151,9692.130821917806,11082.56671232877,-1390.4358904109595,9504,33.588993,-81.697037,1.0,33.5857518,-81.71305219999998,8678.906667,7288.47077658904
521,29812,12.5,6257.2725,7330.387500000002,-1073.115,9509,33.231937,-81.428404,1.0,33.184635,-81.38393260000002,8678.906667,7605.7916669999995
522,29902,31.608695652173914,9078.234637681158,10243.710144927536,-1165.475507246377,9540,32.334933,-80.684304,2.0,32.3397688,-80.68817179999998,8678.906667,7513.4311597536225
523,29927,22.96,5636.9079999999985,8608.9064,-2971.9983999999986,9558,32.226824,-81.05744200000002,1.0,32.2425929,-81.05338540000001,8678.906667,5706.908267000001
524,29944,13.5,7693.145,8956.676666666666,-1263.5316666666665,9569,32.795699,-81.034521,1.0,32.8229342,-81.00920620000001,8678.906667,7415.3750003333325
525,30012,30.78181818181818,8695.048545454541,9917.712545454542,-1222.6640000000004,9577,33.717806,-84.002515,1.0,33.717766299999994,-83.99558789999998,8678.906667,7456.242666999999
526,30014,26.47368421052632,7113.8200000000015,9524.604736842106,-2410.7847368421053,9579,33.580062,-83.823102,1.0,33.5756821,-83.8260884,8678.906667,6268.121930157894
527,30033,35.411764705882355,11397.246588235294,11492.71329411765,-95.46670588235297,9590,33.81165900000001,-84.28323,2.0,33.809225500000004,-84.2805478,8678.906667,8583.439961117647
528,30041,38.17948717948718,11311.453846153845,11681.86435897436,-370.41051282051285,9596,34.204626,-84.10035699999997,1.0,34.2000834,-84.09072459999999,8678.906667,8308.496154179487
529,30045,56.58163265306123,11178.431530612248,11891.073673469382,-712.6421428571426,9599,33.936518,-83.927669,1.0,33.92551829999999,-83.9214896,8678.906667,7966.264524142856
531,30060,69.72727272727273,10854.024,12080.730181818171,-1226.7061818181821,9607,33.926431,-84.541629,1.0,33.94881470000001,-84.53794549999998,8678.906667,7452.200485181817
532,30076,28.66666666666667,7697.497619047621,9635.770952380952,-1938.273333333333,9617,34.028483,-84.311423,1.0,34.0567006,-84.3436881,8678.906667,6740.633333666667
533,30078,33.63636363636363,9467.217272727272,10562.843636363636,-1095.626363636364,9618,33.861019,-84.017993,1.0,33.863989399999994,-84.0273168,8678.906667,7583.2803033636355
534,30097,24.56410256410257,7453.402307692306,10227.143333333328,-2773.7410256410253,9630,34.026142,-84.14559200000002,1.0,34.0488408,-84.17516479999998,8678.906667,5905.1656413589735
535,30106,42.56818181818182,10989.577499999998,11634.974090909087,-645.3965909090911,9636,33.839078,-84.62821,1.0,33.8417064,-84.6322156,8678.906667,8033.510076090908
536,30114,26.510638297872337,10291.717446808512,11424.69489361702,-1132.9774468085106,9641,34.247838,-84.524468,1.0,34.2745511,-84.5012435,8678.906667,7545.929220191489
537,30117,36.921875,10915.571562499998,12502.5003125,-1586.9287499999994,9644,33.581851,-85.132439,1.0,33.5674989,-85.14793639999998,8678.906667,7091.977917
538,30120,30.612903225806452,9181.108387096774,11118.032903225809,-1936.924516129033,9646,34.167879,-84.852014,1.0,34.1577811,-84.87763919999998,8678.906667,6741.9821508709665
539,30134,32.153846153846146,8928.74461538462,9938.260192307687,-1009.5155769230772,9654,33.777518,-84.78139200000003,1.0,33.7646686,-84.7837717,8678.906667,7669.391090076922
540,30141,31.394736842105264,6590.6128947368425,8760.568684210524,-2169.955789473684,9658,33.86043,-84.769883,1.0,33.8537662,-84.7837717,8678.906667,6508.950877526315
541,30143,27.538461538461537,7932.86653846154,9750.636538461538,-1817.77,9659,34.459958,-84.431752,1.0,34.4285521,-84.4802606,8678.906667,6861.136666999999
542,30165,45.03846153846154,9457.113589743587,12235.888717948716,-2778.775128205128,9670,34.302923,-85.269103,5.0,34.3058655,-85.2515482,8678.906667,5900.131538794871
543,30180,25.8125,7610.77,8744.221875,-1133.4518750000002,9680,33.717103,-84.918032,1.0,33.7145773,-84.9193082,8678.906667,7545.454791999999
544,30214,47.135135135135144,9634.533243243244,11615.780540540542,-1981.2472972972973,9692,33.490464,-84.485997,1.0,33.473501,-84.5012435,8678.906667,6697.659369702702
545,30223,33.50819672131148,8533.550655737703,10409.935901639345,-1876.38524590164,9699,33.288801,-84.279923,1.0,33.2831586,-84.2489525,8678.906667,6802.5214210983595
546,30240,31.48076923076923,8640.848076923077,10175.78346153846,-1534.9353846153851,9707,33.036764,-85.120092,1.0,33.029838,-85.14793639999998,8678.906667,7143.971282384614
547,30265,35.0,9240.085789473682,10551.111403508776,-1311.0256140350875,9720,33.418686,-84.713134,2.0,33.3931572,-84.7106567,8678.906667,7367.881052964912
548,30274,27.590163934426233,11175.708196721309,10806.581147540985,369.1270491803281,9724,33.554561,-84.399687,3.0,33.552802299999996,-84.4015075,8678.906667,9048.033716180327
549,30281,41.11267605633803,9890.66704225352,11110.203239436622,-1219.5361971830987,9728,33.567898,-84.193388,2.0,33.549438300000006,-84.20679919999998,8678.906667,7459.3704698169
550,30286,21.88888888888889,9119.587407407409,10850.28185185185,-1730.6944444444446,9731,32.879166999999995,-84.330566,1.0,32.9047684,-84.31212640000001,8678.906667,6948.212222555555
551,30303,35.859375,15746.548593750002,10505.35203125,5241.196562500001,9742,33.753271000000005,-84.389938,1.0,33.755711,-84.38837170000001,8678.906667,13920.1032295
552,30308,40.952941176470596,12962.237294117649,11941.076235294118,1021.1610588235292,9746,33.771127,-84.378108,4.0,33.7717008,-84.37260490000001,8678.906667,9700.067725823528
553,30309,53.14285714285714,11297.422527472525,12562.971208791208,-1265.5486813186815,9747,33.799896000000004,-84.3858,2.0,33.797113700000004,-84.3804888,8678.906667,7413.357985681318
554,30312,36.367647058823536,13765.346470588238,10370.048235294118,3395.2982352941176,9750,33.744724,-84.375241,1.0,33.7440941,-84.377861,8678.906667,12074.204902294117
555,30322,50.0625,14149.65166666667,11709.8303125,2439.8213541666673,9758,33.793597,-84.326127,3.0,33.7980995,-84.32593670000001,8678.906667,11118.728021166666
556,30342,41.929032258064524,11736.953741935486,11735.341032258058,1.6127096774195442,9773,33.882179,-84.375289,3.0,33.8856615,-84.3699767,8678.906667,8680.51937667742
