Zipcode,Land Area (sq mi),Center Point Lat,Center Point Lng
81503,35.086,39.029808,-108.434076
81504,11.316,39.079633,-108.490284
81505,100.677,39.255826,-108.534246
81506,12.875,39.123368,-108.531757
81507,110.162,39.009885,-108.651873
81520,20.655,39.111083,-108.433844
81521,147.657,39.130597,-108.806395
81522,299.934,38.618218,-108.913333
81523,330.236,38.968751,-108.891394
81524,167.662,39.274252,-108.787139
81525,119.13,39.286707,-108.946166
81526,51.815,39.096888,-108.334511
81527,777.549,38.799079,-108.469871
81601,345.327,39.601308,-107.304388
81610,310.663,40.278752,-108.761691
81611,428.406,39.158172,-106.66856
81612,2.693,39.134183,-106.837368
81615,25.605,39.220609,-106.929297
81620,37.515,39.595601,-106.513435
81621,222.381,39.402639,-106.804983
81623,444.993,39.24658,-107.162855
81624,557.926,39.199484,-107.706269
81625,1537.862,40.745223,-107.694794
81630,1274.196,39.480559,-108.596166
81631,244.91,39.629385,-106.75004
81632,122.123,39.629202,-106.607633
81633,132.832,40.338315,-108.429204
81635,290.95,39.495029,-108.047972
81637,759.503,39.777824,-107.105819
81638,167.953,40.315572,-107.549052
81639,600.106,40.506919,-107.23923
81640,2378.542,40.668299,-108.514046
81641,1698.971,40.084284,-107.747345
81642,139.15,39.318251,-106.655956
81643,216.064,39.066286,-108.151539
81645,169.36,39.455604,-106.458353
81646,72.914,39.104397,-108.005191
81647,365.907,39.610533,-107.566625
81648,1230.175,39.940221,-108.665369
81649,79.16,39.530227,-106.278163
81650,929.471,39.751037,-108.113722
81652,89.002,39.485172,-107.654716
81653,60.164,40.969754,-107.22719
81654,88.234,39.205556,-107.045797
81655,139.862,39.781173,-106.459886
81656,1.049,39.28385,-106.897256
81657,111.202,39.675999,-106.308296
82001,58.774,41.092356,-104.936269
82005,2.953,41.14025,-104.874531
82007,196.212,41.080998,-104.698483
82009,1240.086,41.373553,-104.84281
82050,163.691,41.446986,-104.266331
82051,345.53,41.581934,-105.595429
82052,13.618,41.118551,-105.308612
82053,226.531,41.252203,-104.368869
82054,179.979,41.064273,-104.36052
82055,116.677,41.33227,-106.17571
82058,309.742,42.087082,-105.636173
82059,84.129,41.053423,-105.178649
82060,29.236,41.277387,-104.496976
82061,210.27,41.445182,-105.161358
82063,384.837,40.882289,-105.997396
82070,1091.757,41.195245,-105.831882
82072,215.706,41.414287,-105.477151
82073,0.002,41.356764,-105.587542
82081,89.848,41.533638,-104.49209
82082,221.401,41.235319,-104.134235
82083,493.657,41.662191,-106.080578
82084,73.531,41.025388,-105.619771
82190,2969.35,44.519977,-110.649093
82201,1721.681,42.018732,-105.149002
82210,388.542,41.743949,-104.830306
82212,336.899,42.278608,-104.539289
82213,481.041,42.494688,-105.004445
82214,104.641,42.252378,-104.791214
82215,80.487,42.382,-104.759567
82217,90.16,41.76036,-104.136425
82219,112.642,42.498716,-104.513283
82221,311.366,41.638038,-104.328472
82222,407.342,43.196135,-104.650472
82223,150.09,42.130328,-104.395784
82224,134.416,43.027155,-104.808472
82225,1372.395,43.01118,-104.24387
82227,376.954,42.743075,-104.750756
82229,241.384,42.878051,-104.967096
82240,662.406,42.257616,-104.150757
82242,69.748,42.694543,-104.109376
82243,54.28,41.995412,-104.429236
82244,331.351,41.879347,-104.420881
82301,1228.732,41.892016,-107.490595
82321,263.219,41.23945,-107.741407
82322,1.506,42.237737,-107.561028
82323,28.282,41.052449,-107.500084
82324,243.171,41.674474,-106.411942
82325,668.268,41.246959,-106.713116
82327,472.453,42.141638,-106.630301
82329,730.395,42.089734,-106.081233
82331,574.293,41.370024,-106.796539
82332,141.55,41.036084,-107.280714
82334,242.35,41.901041,-107.017768
82335,113.529,41.75378,-106.760179
82336,652.818,41.698283,-108.208018
82401,591.171,43.988573,-108.152151
82410,174.552,44.354714,-108.119184
82411,91.948,44.414494,-108.458033
82412,20.381,44.796848,-108.553488
82414,2819.194,44.492387,-109.593597
82420,55.432,44.93433,-108.457721
82421,46.348,44.909692,-108.599103
82422,11.99,44.497663,-108.382274
82423,18.657,44.966206,-108.581214
82426,560.482,44.51284,-107.761207
82428,212.306,44.326469,-107.511302
82430,2.431,43.815463,-108.184939
82431,554.171,44.840242,-108.164383
82432,117.583,44.202999,-107.864542
82433,850.357,44.061115,-109.102295
82434,34.846,44.381888,-108.295258
82435,847.006,44.810459,-108.915036
82440,0.34,44.719748,-108.864172
82441,117.902,44.642868,-107.769976
82442,660.944,43.879297,-107.321733
82443,1204.042,43.726647,-108.47213
82450,32.289,44.505179,-109.435558
82501,940.848,43.033049,-108.206993
82510,22.084,42.994063,-108.597886
82512,413.061,43.301468,-109.282607
82513,1537.494,43.627124,-109.66813
82514,218.577,43.03516,-108.929425
82515,8.3,42.903732,-108.542611
82516,238.289,43.188553,-108.832009
82520,2204.059,42.69917,-108.618598
82523,758.997,43.46283,-108.82266
82601,570.217,43.05894,-106.439816
82604,1846.307,42.857603,-106.770764
82609,58.545,42.8052,-106.180847
82620,734.429,42.465283,-107.10718
82630,62.868,43.165169,-107.31724
82633,3152.441,43.020861,-105.41068
82635,15.945,43.39815,-106.222379
82636,92.206,42.913338,-106.158433
82637,961.265,42.814344,-105.88458
82638,11.836,43.114517,-107.323054
82639,1683.409,43.712117,-106.612634
82640,163.407,43.563825,-106.199923
82642,506.838,43.245273,-107.600833
82643,29.805,43.441015,-106.252263
82644,0.84,42.840611,-106.36661
82646,40.119,43.000925,-106.821962
82648,546.504,43.281053,-107.152676
82649,604.604,43.301333,-108.053346
82701,1974.879,43.711636,-104.433861
82710,274.533,44.706522,-104.248772
82711,116.751,44.709224,-104.458623
82712,125.245,44.45326,-104.121622
82714,53.617,44.571551,-104.699607
82715,0.277,44.119155,-104.133391
82716,1085.41,44.464635,-105.695059
82718,1882.835,43.878837,-105.621622
82720,654.769,44.795996,-104.670545
82721,785.453,44.481838,-104.916416
82723,97.409,44.001929,-104.422888
82725,284.06,44.876792,-105.702593
82727,476.196,44.324053,-105.198239
82729,620.665,44.323705,-104.360408
82730,629.939,44.045538,-104.697602
82731,529.175,44.845838,-105.308135
82732,107.148,43.705442,-105.619567
82801,653.716,44.843713,-106.835993
82831,630.209,44.600097,-106.049796
82832,165.32,44.594845,-106.797089
82833,98.092,44.611356,-107.063394
82834,2166.775,44.239738,-106.658714
82835,506.261,44.756041,-106.359287
82836,509.346,44.783123,-107.486942
82837,46.746,44.773384,-106.235269
82838,179.803,44.932878,-107.577595
82839,116.785,44.925813,-107.161076
82842,14.69,44.572988,-106.93236
82844,18.208,44.782566,-107.221085
82845,59.521,44.753527,-106.654623
82901,1388.4,41.379272,-108.978176
82922,327.293,43.12648,-110.411256
82923,1094.668,42.659063,-109.427408
82925,699.306,43.168041,-109.784367
82929,11.42,41.555746,-109.843634
82930,1143.388,41.016101,-110.64492
82932,516.038,42.254134,-109.357051
82933,70.427,41.293212,-110.440833
82934,22.585,41.604084,-110.012918
82935,163.086,41.688569,-109.664735
82936,129.899,41.061984,-110.184672
82937,120.636,41.34708,-110.264865
82938,176.398,41.099639,-109.888823
82939,79.059,41.218918,-110.345571
82941,433.811,42.904663,-109.738811
82942,41.601,41.714292,-108.870798
82943,72.922,41.754643,-109.208009
82944,196.6,41.162053,-110.464639
82945,128.288,41.744069,-109.051037
83001,808.035,43.394562,-110.629837
83011,287.003,43.55801,-110.500305
83012,162.41,43.715496,-110.807041
83013,899.422,44.048663,-110.426071
83014,214.095,43.448623,-110.966891
83025,13.443,43.593898,-110.846405
83101,752.49,41.959496,-110.553166
83110,147.582,42.725902,-110.849219
83111,114.851,42.771912,-111.174095
83112,138.037,42.920608,-110.832476
83113,1038.021,42.531855,-110.257868
83114,383.375,42.264515,-110.984637
83115,589.223,42.89164,-110.315245
83116,1.553,41.769544,-110.533471
83118,19.755,43.047855,-110.997576
83119,13.289,42.643918,-110.988197
83120,150.238,42.915847,-111.117315
83121,0.421,41.819716,-110.533905
83122,12.93,42.820269,-110.946542
83123,88.682,42.221111,-110.250207
83124,97.121,41.773109,-110.234012
83126,61.777,42.593741,-110.830763
83127,75.312,42.960329,-110.963578
83128,452.359,43.040079,-110.722208
83201,35.397,42.904916,-112.380093
83202,141.228,42.925511,-112.182742
83203,13.691,43.04239,-112.495944
83204,230.014,42.856338,-112.629866
83209,0.663,42.857791,-112.426322
83210,269.111,43.020349,-112.869167
83211,583.134,42.701149,-113.028458
83212,207.518,42.538792,-112.543984
83213,629.143,43.539315,-113.266776
83214,112.182,42.539846,-112.307675
83215,0.078,43.443158,-112.812491
83217,294.508,42.777857,-111.942715
83218,0.401,43.317687,-112.165272
83220,25.45,42.377246,-111.423173
83221,804.288,43.324081,-112.552045
83223,1.844,42.181781,-111.406959
83226,2232.782,44.631888,-114.34981
83227,391.909,44.24891,-114.50673
83228,66.796,42.233673,-112.060271
83232,9.828,42.138463,-111.971088
83233,28.668,42.135042,-111.237956
83234,275.24,42.422579,-112.101094
83235,259.335,44.574889,-113.698601
83236,235.526,43.191095,-111.872456
83237,22.361,42.027452,-111.778558
83238,74.571,42.321016,-111.116429
83239,32.738,42.53406,-111.289969
83241,209.624,42.514851,-111.765362
83243,74.59,42.297492,-112.651289
83244,839.298,44.116803,-113.123868
83245,105.111,42.818119,-112.207732
83246,129.61,42.611071,-112.02462
83250,76.524,42.672528,-112.204751
83251,960.758,43.94358,-113.881212
83252,925.501,42.174414,-112.406564
83253,840.094,44.315204,-113.690673
83254,480.036,42.328779,-111.271877
83255,448.039,43.685697,-113.583637
83261,20.897,42.216058,-111.433149
83262,207.532,43.22576,-112.774493
83263,401.261,42.181249,-111.753213
83271,259.376,42.442204,-112.91278
83272,132.719,42.166116,-111.51117
83274,91.122,43.34884,-112.097984
83276,422.401,42.747939,-111.508511
83277,10.268,43.066895,-112.667158
83278,1465.8,44.336299,-114.813696
83281,40.929,42.329852,-111.965452
83283,57.386,42.3711,-111.63247
83285,317.145,43.072392,-111.30302
83286,72.576,42.063423,-112.015748
83287,28.802,42.042246,-111.399191
83301,281.689,42.400555,-114.524876
83302,665.442,42.226893,-115.009033
83311,104.601,42.391733,-113.56472
83312,128.857,41.975993,-113.650767
83313,230.685,43.35072,-114.260756
83314,111.948,42.985016,-114.951592
83316,260.251,42.619859,-114.882859
83318,256.382,42.439675,-113.815864
83320,578.137,43.481456,-113.872707
83321,87.257,42.463501,-114.914924
83322,19.834,43.349499,-114.978595
83323,273.295,42.502957,-113.391539
83324,87.935,42.87274,-114.27211
83325,37.688,42.587877,-114.240846
83327,946.945,43.492599,-114.809455
83328,66.863,42.570448,-114.613167
83330,117.459,42.951933,-114.707998
83332,81.429,42.803128,-114.924974
83333,343.295,43.568308,-114.31095
83334,79.189,42.44446,-114.292089
83335,101.688,42.579582,-114.066822
83336,37.289,42.56468,-113.82465
83337,234.596,43.224071,-115.152058
83338,275.394,42.725104,-114.431903
83340,555.78,43.742478,-114.638311
83341,100.575,42.419106,-114.370742
83342,1235.249,42.177466,-113.255097
83344,114.975,42.446919,-114.138302
83346,311.466,42.284852,-113.824404
83347,210.022,42.663622,-113.80902
83348,66.39,43.249472,-114.10768
83349,72.76,43.096544,-114.181412
83350,298.888,42.694326,-113.579982
83352,218.679,43.070085,-114.412326
83353,8.715,43.692423,-114.325136
83354,0.019,43.670188,-114.322264
83355,114.863,42.757435,-114.722206
83401,156.304,43.542409,-111.877936
83402,151.67,43.534886,-112.174467
83404,26.714,43.421905,-112.011535
83406,100.466,43.443948,-111.811633
83414,342.66,43.836791,-110.938066
83420,454.576,44.077471,-111.346444
83421,14.38,44.020098,-111.529233
83422,134.469,43.728569,-111.231457
83423,380.467,44.300087,-112.280545
83424,58.461,43.910055,-111.16811
83425,98.518,43.912196,-112.242431
83427,0.725,43.524952,-111.932584
83428,214.98,43.469849,-111.172135
83429,561.687,44.476186,-111.398268
83431,12.614,43.688427,-112.032935
83433,1.055,44.484481,-111.333103
83434,41.679,43.752647,-112.006385
83435,138.601,43.988863,-112.568602
83436,93.559,43.857158,-111.472046
83440,170.523,43.81469,-111.822546
83442,92.451,43.671986,-111.893368
83443,323.855,43.51595,-111.518092
83444,153.459,43.719372,-112.301574
83445,189.141,43.979292,-111.767357
83446,69.638,44.472573,-112.187636
83448,29.655,43.850004,-111.692649
83449,370.154,43.259048,-111.417191
83450,95.385,43.830648,-112.405569
83451,13.811,43.866555,-111.633321
83452,132.485,43.835421,-111.218327
83454,0.355,43.595424,-111.952242
83455,115.73,43.614042,-111.183881
83460,0.243,43.816972,-111.782203
83462,107.477,45.301183,-113.809337
83463,159.593,45.581364,-114.05356
83464,1058.988,44.533531,-113.255751
83465,185.524,44.792741,-113.672382
83466,290.422,45.414846,-114.046629
83467,757.867,44.979814,-113.896277
83468,162.283,44.922252,-113.592213
83469,465.192,45.3418,-114.429539
83501,270.108,46.208729,-116.913734
83520,11.571,46.544438,-116.325745
83522,422.617,45.919632,-116.511565
83523,189.528,46.248903,-116.443537
83524,126.749,46.365735,-116.665543
83525,1003.105,45.788829,-115.517408
83526,36.601,46.147763,-116.412071
83530,359.782,45.919925,-116.084203
83533,25.466,46.094403,-116.23687
83535,53.438,46.534195,-116.724005
83536,219.457,46.223705,-116.001302
83537,165.486,46.637598,-116.550893
83539,2810.503,46.256823,-114.846623
83540,91.647,46.345204,-116.782679
83541,99.003,46.513376,-116.469465
83542,76.601,45.569127,-116.357289
83543,136.705,46.273201,-116.23343
83544,235.535,46.490865,-116.151469
83545,44.968,46.42642,-116.4218
83546,42.117,46.560009,-115.822123
83547,96.865,45.173515,-116.218129
83548,27.477,46.360925,-116.505033
83549,624.188,45.344178,-116.190911
83552,86.334,46.008057,-115.932942
83553,106.806,46.390006,-115.892311
83554,226.341,45.720056,-116.275289
83555,205.716,46.127543,-116.689431
83601,384.886,43.891165,-115.259947
83602,18.3,44.070601,-116.10868
83604,1048.556,42.515345,-115.747855
83605,27.862,43.661908,-116.65629
83607,222.427,43.709411,-116.750541
83610,397.666,44.743225,-116.773548
83611,2270.042,44.727247,-115.368064
83612,687.718,44.921058,-116.586316
83615,77.96,44.720241,-116.054858
83616,106.434,43.775558,-116.394954
83617,234.449,43.936819,-116.505193
83619,32.463,43.966099,-116.910257
83622,266.09,44.101355,-115.884587
83623,211.618,43.082032,-115.392631
83624,258.948,42.904725,-116.154826
83626,6.434,43.667499,-116.832129
83627,97.703,42.91784,-115.547313
83628,80.138,43.595444,-116.985621
83629,185.207,43.911871,-116.130418
83631,162.077,43.865155,-115.639901
83632,124.707,44.54001,-116.412891
83633,167.255,43.014599,-115.204966
83634,149.81,43.455684,-116.328521
83636,2.58,43.906826,-116.659398
83637,440.093,44.109504,-115.249568
83638,403.629,45.067183,-115.96568
83639,236.736,43.397377,-116.866526
83641,162.467,43.354103,-116.584684
83642,41.063,43.568006,-116.404411
83643,22.358,44.630796,-116.438936
83644,50.643,43.750958,-116.579647
83645,447.683,44.368971,-116.583493
83646,27.558,43.649585,-116.431758
83647,1451.824,43.400748,-115.522903
83648,9.91,43.049579,-115.866402
83650,1603.621,42.846008,-116.676479
83651,14.87,43.587742,-116.620351
83654,251.414,45.100179,-116.350507
83655,58.312,43.951249,-116.788488
83656,0.441,43.726469,-116.799128
83657,156.399,44.223025,-116.296435
83660,119.975,43.797717,-116.929571
83661,234.461,44.080716,-116.708522
83666,9.754,43.963326,-115.975879
83669,19.792,43.724674,-116.48867
83670,73.93,44.018634,-116.312919
83671,1033.975,45.282312,-115.271093
83672,607.497,44.374148,-116.957099
83676,40.674,43.656041,-116.907523
83677,356.304,45.080615,-115.481929
83686,88.832,43.492218,-116.607703
83687,49.706,43.609971,-116.529134
83702,40.685,43.680476,-116.160161
83703,8.58,43.665564,-116.24308
83704,8.756,43.627161,-116.287653
83705,14.326,43.561551,-116.214364
83706,7.486,43.591762,-116.195289
83709,34.772,43.551112,-116.290079
83712,22.959,43.610535,-116.118981
83713,6.741,43.640283,-116.333528
83714,48.737,43.73272,-116.288769
83716,516.214,43.546083,-115.944468
83801,148.539,47.936835,-116.666177
83802,549.438,47.049875,-115.57172
83803,63.461,48.031501,-116.443566
83804,52.347,48.045283,-116.971344
83805,801.348,48.867051,-116.540728
83806,19.896,46.894062,-116.361162
83808,186.005,47.320639,-116.064352
83809,14.012,48.063602,-116.573545
83810,140.053,47.542489,-116.450803
83811,181.744,48.10796,-116.138084
83812,51.703,47.023228,-116.233587
83813,45.542,48.085042,-116.672772
83814,198.348,47.685687,-116.627768
83815,16.195,47.726282,-116.789948
83821,27.854,48.538977,-116.850647
83822,33.068,48.179101,-116.991105
83823,156.57,46.820935,-116.540923
83824,52.97,47.113599,-116.910037
83825,0.437,48.245783,-116.594634
83826,4.229,48.976174,-116.188905
83827,9.512,46.778329,-116.173663
83830,57.809,47.086727,-116.364991
83832,145.569,46.552294,-116.909567
83833,106.369,47.509953,-116.718368
83834,99.483,46.990843,-116.638413
83835,106.687,47.79695,-116.660251
83836,93.854,48.250908,-116.269126
83837,69.04,47.506543,-116.109692
83839,108.407,47.609496,-116.163816
83840,0.084,48.310572,-116.515166
83841,4.97,48.201518,-116.751107
83842,19.507,47.444837,-116.546548
83843,120.677,46.722245,-116.940158
83844,0.035,46.730066,-117.014806
83845,94.084,48.804788,-116.091401
83846,47.368,47.480713,-115.767256
83847,113.809,48.577859,-116.449093
83848,31.652,48.672385,-116.891551
83849,19.505,47.538098,-115.991959
83850,69.725,47.454339,-116.234095
83851,120.925,47.296877,-116.922804
83852,1.505,48.31108,-116.543458
83854,75.09,47.71934,-116.967308
83855,110.979,46.994784,-116.888154
83856,353.297,48.297327,-116.9109
83857,64.044,46.897098,-116.796287
83858,118.26,47.863047,-116.949403
83860,119.063,48.180541,-116.536223
83861,509.09,47.264602,-116.540566
83864,458.565,48.476674,-116.514487
83866,65.875,47.155053,-116.424772
83867,4.504,47.512124,-115.946935
83868,9.575,47.516307,-116.182601
83869,60.232,47.982344,-116.892359
83870,71.443,47.125874,-116.831523
83871,111.596,46.741942,-116.74268
83872,41.348,46.867496,-116.976959
83873,206.595,47.582915,-115.843529
83874,44.009,47.643153,-115.804985
83876,119.487,47.45747,-116.930561
84001,22.572,40.346686,-110.275956
84002,53.875,40.452048,-110.306744
84003,57.816,40.471654,-111.68059
84004,29.321,40.508779,-111.751405
84005,30.837,40.325112,-111.996537
84006,20.946,40.601472,-112.117246
84007,45.622,40.323702,-110.207858
84010,15.04,40.867942,-111.867845
84013,40.026,40.295924,-112.094468
84014,5.508,40.932087,-111.884033
84015,21.145,41.120356,-112.060775
84017,473.081,40.929601,-111.224304
84018,150.121,41.215331,-111.445567
84020,25.182,40.500154,-111.869576
84021,664.864,40.108244,-110.533742
84022,322.188,40.392089,-112.626697
84023,154.19,40.939025,-109.189534
84024,7.845,41.007663,-111.447334
84025,12.201,40.980801,-111.904831
84026,42.254,40.28278,-109.837771
84027,203.744,40.153826,-110.819968
84028,48.635,41.923747,-111.41234
84029,339.924,40.64637,-112.729081
84031,306.598,40.56446,-110.810583
84032,313.591,40.539413,-111.321274
84033,52.575,40.985643,-111.501104
84034,593.353,39.992402,-113.878847
84035,572.979,40.353999,-109.183101
84036,317.987,40.691542,-111.052867
84037,18.673,41.026669,-111.950558
84038,43.52,41.922699,-111.306214
84039,107.69,40.479556,-109.803813
84040,10.657,41.092343,-111.928061
84041,14.822,41.069929,-111.981255
84042,8.038,40.340772,-111.724517
84043,31.15,40.41031,-111.876308
84044,47.683,40.72011,-112.154965
84045,20.366,40.336491,-111.91119
84046,128.652,40.920773,-109.831103
84047,6.248,40.615229,-111.890734
84049,83.39,40.523394,-111.52001
84050,375.567,41.022634,-111.676869
84051,52.361,40.389463,-110.427015
84052,145.766,40.166509,-109.997739
84053,56.651,40.454672,-110.010158
84054,8.387,40.838548,-111.916756
84055,155.515,40.70959,-111.209625
84056,9.425,41.129126,-111.99193
84057,6.312,40.31428,-111.7104
84058,11.876,40.287743,-111.727923
84060,28.049,40.652347,-111.501929
84061,30.086,40.764258,-111.321133
84062,40.699,40.441154,-111.67045
84063,324.304,39.849587,-109.680896
84064,154.679,41.679273,-111.137731
84065,20.834,40.49386,-111.943722
84066,167.674,40.32826,-110.026773
84067,8.177,41.17105,-112.048138
84069,64.057,40.389907,-112.520686
84070,7.193,40.577101,-111.889046
84071,107.107,40.393861,-112.307126
84072,119.536,40.355408,-110.660309
84073,17.018,40.354653,-110.434844
84074,109.147,40.555521,-112.265191
84075,14.166,41.080909,-112.080743
84076,17.948,40.466458,-109.845533
84078,927.572,40.627601,-109.480061
84080,35.015,40.100245,-112.429915
84081,14.628,40.602819,-112.037619
84082,107.172,40.365808,-111.395303
84083,2092.519,40.815562,-113.569073
84084,7.719,40.622878,-111.964551
84085,95.835,40.590116,-109.951718
84086,99.991,41.473679,-111.233054
84087,12.964,40.884917,-111.932245
84088,9.413,40.595161,-111.960919
84092,54.625,40.554156,-111.706258
84093,5.423,40.594771,-111.828533
84094,5.106,40.571875,-111.862136
84095,22.659,40.557499,-111.979469
84096,70.25,40.515787,-112.102309
84097,6.008,40.304822,-111.673124
84098,82.122,40.733685,-111.533313
84101,1.821,40.756396,-111.900074
84102,1.774,40.76025,-111.864386
84103,15.106,40.795208,-111.842465
84104,21.231,40.749441,-111.981537
84105,3.043,40.738299,-111.859547
84106,6.036,40.706754,-111.855659
84107,7.498,40.658038,-111.884447
84108,68.717,40.8085,-111.729043
84109,61.578,40.705812,-111.704544
84111,1.434,40.755959,-111.883983
84112,0.861,40.765074,-111.841488
84113,0.236,40.764641,-111.833509
84115,6.157,40.714497,-111.892687
84116,37.422,40.802659,-111.955306
84117,5.716,40.661044,-111.834714
84118,17.139,40.653518,-112.013412
84119,12.06,40.700258,-111.946425
84120,10.174,40.697476,-112.00124
84121,64.448,40.612951,-111.663724
84123,8.22,40.658895,-111.921628
84124,5.81,40.677187,-111.813266
84128,10.228,40.70045,-112.046772
84144,0.023,40.76826,-111.892525
84180,0.023,40.770444,-111.901105
84301,4.391,41.608202,-112.130125
84302,57.541,41.553597,-112.050759
84304,12.419,41.819497,-111.997798
84305,41.674,41.94415,-112.075631
84306,17.667,41.800458,-112.057706
84307,441.713,41.471886,-112.487362
84308,24.56,41.967243,-112.009131
84309,8.59,41.714081,-112.098366
84310,112.751,41.335387,-111.846823
84311,7.037,41.82367,-112.116013
84312,23.407,41.7773,-112.156094
84313,284.991,41.660143,-113.962312
84314,8.041,41.648411,-112.092853
84315,17.743,41.167508,-112.137773
84316,162.09,41.770906,-112.484151
84317,215.546,41.307999,-111.620061
84318,4.547,41.802566,-111.813688
84319,97.488,41.603609,-111.667823
84320,44.485,41.965179,-111.845797
84321,192.529,41.717722,-111.836493
84324,11.942,41.48794,-111.952636
84325,36.946,41.724772,-111.98899
84326,2.995,41.670663,-111.81779
84327,17.269,41.869888,-111.992929
84328,58.127,41.54585,-111.834777
84329,481.047,41.760498,-113.418857
84330,28.993,41.926174,-112.163301
84331,55.79,41.948429,-112.273669
84332,4.18,41.699982,-111.812141
84333,24.087,41.907231,-111.812116
84334,0.908,41.782587,-112.14764
84335,66.452,41.836112,-111.874843
84336,281.236,41.912978,-112.770604
84337,174.252,41.765101,-112.317414
84338,10.938,41.913948,-111.94064
84339,56.352,41.626076,-111.946254
84340,12.086,41.363739,-112.036066
84341,12.248,41.775539,-111.806655
84401,29.501,41.212012,-112.034564
84403,35.996,41.214991,-111.889589
84404,93.144,41.269473,-112.117645
84405,18.012,41.156796,-111.965799
84414,16.302,41.321964,-111.976133
84501,144.149,39.546427,-110.757596
84511,430.69,37.585845,-109.4078
84512,280.167,37.094107,-109.618182
84513,11.289,39.237674,-111.014473
84515,318.304,38.974824,-109.130419
84516,23.467,39.142987,-111.068844
84518,66.166,39.388873,-110.876886
84520,5.662,39.533025,-110.42945
84521,57.278,39.417033,-110.762446
84522,54.82,38.923974,-111.210953
84523,113.88,39.093675,-111.197985
84525,1086.542,39.081441,-110.054367
84526,321.931,39.739508,-110.936458
84528,175.416,39.402323,-111.075783
84529,1.269,39.679446,-110.820751
84530,277.766,38.279836,-109.143112
84531,569.513,37.174258,-109.883578
84532,1467.521,38.526717,-109.548643
84533,1380.487,37.564888,-110.443121
84534,436.09,37.253519,-109.231924
84535,1881.287,37.999676,-109.55723
84536,597.253,37.127173,-110.351269
84537,93.641,39.330055,-111.231235
84539,40.346,39.613472,-110.337814
84540,1017.695,39.243381,-109.43576
84542,6.7,39.542264,-110.73502
84601,13.979,40.226569,-111.69725
84604,125.232,40.318661,-111.576955
84606,11.32,40.21444,-111.625543
84620,16.146,38.914823,-111.927685
84621,7.315,39.050976,-111.826241
84622,19.38,39.103829,-111.821679
84623,20.83,39.453838,-111.58845
84624,489.581,39.459894,-112.642706
84626,88.306,39.904448,-111.99898
84627,33.308,39.35316,-111.561071
84628,20.601,39.941547,-112.131374
84629,259.502,39.783373,-111.476408
84630,99.359,39.287324,-111.829491
84631,165.487,38.957618,-112.388783
84632,26.424,39.620157,-111.658264
84633,42.417,39.967495,-111.90677
84634,42.065,39.158413,-111.811127
84635,37.878,39.401963,-112.722943
84636,65.529,39.140601,-112.338934
84637,133.773,38.677231,-112.517827
84638,46.713,39.512163,-112.256314
84639,211.522,39.507669,-111.900088
84640,35.223,39.496888,-112.388639
84642,50.117,39.286221,-111.618891
84643,25.816,39.115203,-111.712867
84645,84.322,39.835531,-111.843662
84646,38.856,39.541055,-111.608795
84647,109.743,39.541106,-111.415822
84648,155.069,39.685799,-111.864412
84649,227.219,39.344436,-112.329198
84651,108.931,39.958215,-111.715417
84652,11.794,39.016937,-111.868202
84653,22.185,40.026902,-111.644209
84654,245.826,38.876444,-111.670919
84655,45.537,39.971313,-111.80682
84656,18.97,39.135599,-112.068388
84657,20.829,38.818586,-111.938937
84660,139.467,40.121268,-111.695542
84662,79.017,39.42947,-111.471926
84663,136.798,40.165628,-111.49508
84664,17.083,40.115104,-111.565117
84665,22.568,39.195683,-111.670248
84667,16.319,39.500342,-111.664821
84701,267.984,38.601238,-111.698393
84710,30.777,37.482554,-112.477536
84711,36.295,38.669902,-112.022656
84712,203.616,37.992535,-111.931912
84713,101.758,38.322179,-112.650931
84714,397.436,37.848004,-113.724295
84715,28.597,38.289981,-111.548946
84716,254.851,37.94439,-111.44226
84718,29.377,37.539559,-112.045126
84719,60.425,37.672604,-112.810364
84720,310.855,37.590627,-113.190988
84721,253.439,37.77034,-113.078614
84722,13.896,37.457577,-113.605393
84723,15.678,38.180066,-112.252461
84724,3.862,38.675277,-112.148888
84725,168.086,37.540352,-113.780206
84726,375.245,37.739286,-111.58815
84728,336.33,39.295173,-113.906591
84729,99.506,37.382639,-112.66015
84730,11.08,38.736308,-112.01938
84731,77.321,38.252722,-112.853374
84732,9.422,38.445402,-111.90231
84733,109.908,37.259209,-113.774912
84734,863.193,38.305338,-110.652037
84735,127.567,37.640601,-112.430772
84736,8.747,37.549888,-111.998168
84737,197.162,37.044715,-113.205996
84738,22.051,37.174482,-113.705252
84739,27.809,38.629228,-112.206145
84740,48.098,38.297916,-112.259267
84741,1353.967,37.188452,-112.249236
84742,27.797,37.540108,-113.20803
84743,31.474,38.174184,-112.138462
84744,38.482,38.620207,-111.943044
84745,17.273,37.231543,-113.244639
84746,9.27,37.242783,-113.356162
84747,67.237,38.40656,-111.643863
84749,39.533,38.431025,-111.529071
84750,126.383,38.438672,-112.192102
84751,298.86,38.383423,-112.927663
84752,33.078,38.186802,-112.872652
84753,352.063,37.995221,-113.817318
84754,63.334,38.624378,-112.108864
84755,80.148,37.229519,-112.772193
84756,145.6,37.574142,-113.569107
84757,51.088,37.46457,-113.269305
84758,77.029,37.318801,-112.72246
84759,496.77,37.906609,-112.399422
84760,143.044,37.95497,-112.669165
84761,151.997,37.875242,-112.848443
84762,224.247,37.483586,-112.729657
