,Zipcode,Center Point Lat,Center Point Lng,ID,Gmaps Lat,Gmaps Lon
12028,37218,36.164095,-86.889416,1.0,36.2337188,-86.8922723
12029,37219,36.166808,-86.783192,0.0,36.16647020000001,-86.7837366
12030,37220,36.068447,-86.793127,0.0,36.06247070000001,-86.7768273
12031,37221,36.051294,-86.96879799999998,0.0,36.07273259999999,-86.96240859999999
12032,37228,36.19693,-86.803373,0.0,36.1961749,-86.80445859999999
12033,37240,36.144893,-86.805471,0.0,36.1457192,-86.8066559
12034,37243,36.165011,-86.78214100000002,0.0,36.1635337,-86.7816953
12035,37246,36.159857,-86.79144699999998,0.0,36.1595432,-86.79095889999999
12036,37301,35.416857,-85.79440699999998,0.0,35.426845,-85.78716630000001
12037,37302,35.008329,-85.019818,0.0,35.0136884,-85.01295089999999
12038,37303,35.442462,-84.640077,0.0,35.424641,-84.6269824
12039,37305,35.46519,-85.69423,0.0,35.4624326,-85.71024369999999
12040,37306,35.096767,-86.19182099999998,0.0,35.1333512,-86.1955169
12041,37307,35.174229,-84.621319,0.0,35.1618894,-84.6269824
12042,37308,35.34263499999999,-84.993756,0.0,35.3532326,-85.0025539
12043,37309,35.301912,-84.741487,0.0,35.3093644,-84.7420032
12044,37310,35.252525,-84.710066,0.0,35.2217401,-84.7420032
12045,37311,35.113133000000005,-84.928186,1.0,35.0981107,-84.9297206
12046,37312,35.232461,-84.87982099999998,1.0,35.2148165,-84.83593950000001
12047,37313,35.357709,-85.7128,0.0,35.3907649,-85.6948458
12048,37315,35.048266,-85.05155,0.0,35.0500092,-85.04904979999999
12049,37317,35.031001,-84.443056,1.0,35.0245776,-84.5012435
12050,37318,35.177916,-85.99278000000002,0.0,35.1760482,-85.986639
12051,37321,35.50210300000001,-85.008024,1.0,35.4861708,-85.0441304
12052,37322,35.503397,-84.823888,0.0,35.519359,-84.79420909999999
12053,37323,35.096183,-84.81653299999998,0.0,,
12054,37324,35.239754,-85.987165,0.0,35.2585083,-85.9917437
12055,37325,35.251359,-84.591718,0.0,35.2591226,-84.59557319999999
12056,37326,35.040004,-84.384985,0.0,35.0359126,-84.3814742
12057,37327,35.437647,-85.41520899999998,0.0,35.4133959,-85.4169211
12058,37328,35.036942,-86.357374,0.0,35.0176988,-86.3680869
12059,37329,35.394355,-84.46104,0.0,35.3837976,-84.44877199999999
12060,37330,35.279542,-86.130578,0.0,35.2744289,-86.1446493
12061,37331,35.319312,-84.529833,1.0,35.3315048,-84.5012435
12062,37332,35.598701,-84.971947,0.0,35.6154752,-85.0025539
12063,37333,35.153754,-84.33533800000002,0.0,35.1828767,-84.3647199
12064,37334,35.166452,-86.580895,1.0,35.1216698,-86.5400674
12065,37335,35.068898,-86.403992,0.0,35.0943718,-86.357952
12066,37336,35.308843,-84.931512,0.0,35.3059815,-84.9193082
12067,37337,35.787056,-84.850664,0.0,35.7845851,-84.87763919999999
12068,37338,35.429787,-85.209519,0.0,35.449137,-85.21012689999999
12069,37339,35.379959,-85.63423,0.0,35.3772406,-85.62292959999999
12070,37340,35.034063,-85.517519,0.0,35.0175005,-85.53547239999999
12071,37341,35.224176,-85.07329399999998,0.0,35.1927185,-85.0960576
12072,37342,35.391968,-85.948,0.0,35.3886461,-85.95089229999999
12073,37343,35.166669,-85.21228,2.0,35.14242,-85.21012689999999
12074,37345,35.016807,-86.20302,0.0,35.046689,-86.2361744
12075,37347,35.063468,-85.61341800000002,0.0,35.0701393,-85.62292959999999
12076,37348,35.131615000000004,-86.434051,0.0,35.1294429,-86.4288534
12077,37350,34.99392,-85.350184,0.0,34.9969017,-85.35238199999999
12078,37351,35.100285,-85.260363,0.0,35.1047084,-85.2631924
12079,37352,35.27752,-86.353027,0.0,35.2700506,-86.357952
12080,37353,35.11501,-84.98909599999998,0.0,35.1226529,-84.9921549
12081,37354,35.506329,-84.347385,0.0,35.4986139,-84.3331694
12082,37355,35.499787,-86.083833,2.0,35.5239664,-86.0733498
12083,37356,35.228878,-85.82369399999997,0.0,35.241675,-85.81790389999999
12084,37357,35.585288,-85.91734,0.0,35.6059569,-85.9100089
12085,37359,35.2042,-86.41287700000002,0.0,35.1822576,-86.357952
12086,37360,35.437596,-86.254339,0.0,35.4535205,-86.26664629999999
12087,37361,35.101249,-84.686634,0.0,35.0645271,-84.6583745
12088,37362,35.031282,-84.680856,0.0,35.035683,-84.75244819999999
12089,37363,35.115688,-85.063804,0.0,35.0935409,-85.0856761
12090,37365,35.38253,-85.559742,0.0,35.3855636,-85.55091639999999
12091,37366,35.338856,-85.830003,0.0,35.3307737,-85.8588594
12092,37367,35.627409,-85.23618,1.0,35.6028856,-85.2308414
12093,37369,35.190807,-84.47959200000003,0.0,35.1870275,-84.49908839999999
12094,37370,35.356625,-84.70017299999998,0.0,35.3390001,-84.6688348
12095,37373,35.407458,-85.092816,0.0,35.4004016,-85.0856761
12096,37374,35.168803999999994,-85.646536,0.0,35.15947269999999,-85.6640365
12097,37375,35.150468,-85.890399,1.0,35.1680035,-85.9100089
12098,37376,35.047765000000005,-85.955825,0.0,35.0375311,-85.95089229999999
12099,37377,35.204919,-85.334972,0.0,35.1225431,-85.3438554
12100,37379,35.294758,-85.177356,0.0,35.3161809,-85.1686743
12101,37380,35.070937,-85.754605,0.0,35.07451229999999,-85.7461548
12102,37381,35.687217,-84.87701,0.0,35.6974597,-84.87763919999999
12103,37385,35.33315800000001,-84.23698399999998,0.0,35.31978240000001,-84.2489525
12104,37387,35.273286,-85.746581,0.0,35.2925519,-85.7051116
12105,37388,35.343672,-86.221295,1.0,35.352762,-86.1955169
12106,37391,35.093227,-84.35397900000002,0.0,35.1066131,-84.375233
12107,37394,35.539396,-85.860045,0.0,35.5390252,-85.8591793
12108,37396,35.005799,-85.499729,0.0,35.005368,-85.50457109999999
12109,37397,35.22555999999999,-85.514664,0.0,35.2624058,-85.47880649999999
12110,37398,35.181209,-86.138387,1.0,35.1747032,-86.1141045
12111,37402,35.043721999999995,-85.317871,2.0,35.0449767,-85.31620660000002
12112,37403,35.048259,-85.29436199999998,2.0,35.0496723,-85.2955242
12113,37404,35.027911,-85.273662,3.0,35.0297403,-85.2774207
12114,37405,35.120403,-85.40782800000002,0.0,35.1503998,-85.4169211
12115,37406,35.073134,-85.245571,0.0,35.0675923,-85.26189869999999
12116,37407,35.001943,-85.28972399999998,0.0,34.9971651,-85.2877663
12117,37408,35.028634000000004,-85.308554,0.0,35.0282934,-85.3110368
12118,37409,35.013749,-85.335346,0.0,35.0018059,-85.33688120000001
12119,37410,35.001899,-85.31421999999998,0.0,35.0010118,-85.31620660000002
12120,37411,35.028764,-85.22616500000002,0.0,35.0277196,-85.2256635
12121,37412,34.997526,-85.22743,1.0,34.99474410000001,-85.2256635
12122,37415,35.124725,-85.281199,1.0,35.1562307,-85.2825938
12123,37416,35.0976,-85.180301,0.0,35.0863004,-85.17904039999999
12124,37419,35.039708000000005,-85.40410899999998,0.0,35.029192,-85.4066
12125,37421,35.030496,-85.14578,3.0,35.041539,-85.1583064
12126,37601,36.33825,-82.318084,3.0,36.3412594,-82.32348429999999
12127,37604,36.299587,-82.38319399999997,3.0,36.2894696,-82.3560389
12128,37614,36.301387,-82.37124200000002,0.0,36.30409,-82.36247
12129,37615,36.402425,-82.45718000000002,0.0,36.3926398,-82.4536115
12130,37616,36.228473,-82.746798,0.0,36.228764,-82.76707449999999
12131,37617,36.52457800000001,-82.365576,0.0,36.5591854,-82.36688699999999
12132,37618,36.46033900000001,-82.208744,0.0,36.4619422,-82.1931149
12133,37620,36.549613,-82.09404,2.0,36.5421738,-82.10606829999999
12134,37640,36.326824,-81.974686,0.0,36.318346,-81.97529949999999
12135,37641,36.196373,-82.667344,0.0,36.101366,-82.6267345
12136,37642,36.530987,-82.7268,0.0,36.5277991,-82.723924
12137,37643,36.377345,-82.137118,1.0,36.373015,-82.1496049
12138,37645,36.56215200000001,-82.662199,0.0,36.5668195,-82.65914649999999
12139,37650,36.094488,-82.448079,1.0,36.0905748,-82.4536115
12140,37656,36.398802,-82.629857,0.0,36.39202969999999,-82.6159271
12141,37657,36.017623,-82.560126,0.0,36.0223168,-82.57268049999999
12142,37658,36.239034,-82.099448,0.0,36.2839784,-82.10606829999999
12143,37659,36.28021,-82.491063,0.0,36.3091869,-82.49693309999999
12144,37660,36.52686,-82.571968,3.0,36.5298904,-82.5834947
12145,37663,36.463012,-82.488726,0.0,36.4713869,-82.50775929999999
12146,37664,36.520428,-82.498988,0.0,36.5345348,-82.48610529999999
12147,37665,36.578779,-82.570554,0.0,36.5804277,-82.5753842
12148,37680,36.579284,-81.72543,0.0,36.5698797,-81.7239979
12149,37681,36.258014,-82.6206,0.0,36.2309829,-82.6267345
12150,37682,36.300986,-82.290892,0.0,36.3004786,-82.2941383
12151,37683,36.454743,-81.822037,1.0,36.4785538,-81.8005724
12152,37686,36.440209,-82.348811,0.0,36.4402378,-82.3560389
12153,37687,36.178723,-82.09700500000002,0.0,36.1977194,-82.10606829999999
12154,37688,36.545442,-81.882882,0.0,36.5375002,-81.87706709999999
12155,37690,36.25012,-82.55758399999998,0.0,36.258658,-82.5510469
12156,37691,36.371668,-81.756695,0.0,36.378024,-81.7458845
12157,37692,36.189822,-82.30082900000002,0.0,36.2118871,-82.32348429999999
12158,37694,36.383788,-82.278722,0.0,36.3915927,-82.269193
12159,37701,35.79170900000001,-83.987225,0.0,35.7919891,-83.97971729999999
12160,37705,36.226872,-84.00972,0.0,36.232437,-84.0061661
12161,37708,36.330563,-83.316088,0.0,36.3170017,-83.357567
12162,37709,36.162997,-83.664552,0.0,36.20358969999999,-83.6561215
12163,37710,36.158632,-84.31613399999998,0.0,36.1529509,-84.375233
12164,37711,36.281355,-83.045426,0.0,36.2999541,-83.05761559999999
12165,37713,36.081454,-83.134295,0.0,36.0773733,-83.13273319999999
12166,37714,36.260336,-84.292968,0.0,36.2767772,-84.2489525
12167,37715,36.554227,-83.960522,0.0,36.5529087,-83.94266979999999
12168,37716,36.097124,-84.17518299999998,0.0,36.0995654,-84.16461629999999
12169,37719,36.022415,-84.429381,0.0,36.0341205,-84.4157893
12170,37721,36.11842,-83.812584,0.0,36.1259258,-83.8260884
12171,37722,35.814831,-83.202702,0.0,35.7901167,-83.2291862
12172,37723,35.97043,-84.81365600000002,0.0,35.987992,-84.8046446
12173,37724,36.548535,-83.710257,0.0,36.5474813,-83.8366958
12174,37725,35.99608900000001,-83.399118,0.0,36.0142499,-83.357567
12175,37726,36.204182,-84.830473,0.0,36.2169861,-84.83593950000001
12176,37727,35.885101,-83.022989,0.0,35.9080666,-83.01465259999999
12177,37729,36.516651,-84.03444300000002,0.0,36.5253983,-84.0378894
12178,37730,36.547384,-83.975516,0.0,36.5550061,-83.9749044
12179,37731,36.548667,-83.009063,0.0,36.5445662,-83.0039075
12180,37732,36.327039,-84.606364,0.0,36.3384811,-84.62469270000001
12181,37733,36.354076,-84.711232,0.0,36.3610327,-84.70265409999999
12182,37737,35.761367,-84.120426,0.0,35.76046,-84.1118458
12183,37738,35.670251,-83.47488100000002,0.0,35.6944147,-83.46435509999999
12184,37742,35.675844,-84.17924599999998,0.0,35.66709170000001,-84.20679919999999
12185,37743,36.068721,-82.85646700000002,1.0,36.0941226,-82.8640623
12186,37745,36.278036,-82.820587,1.0,36.2440997,-82.8425216
12187,37748,35.945607,-84.516324,2.0,35.9419218,-84.5012435
12188,37752,36.560697,-83.53807900000002,0.0,36.574771,-83.53900019999999
12189,37753,35.823088,-83.100349,0.0,35.8159964,-83.11127979999999
12190,37754,36.139099,-84.029801,0.0,36.1263469,-84.0484601
12191,37755,36.402394,-84.526705,0.0,36.4314366,-84.5536678
12192,37756,36.304565,-84.419801,0.0,36.28474420000001,-84.41726659999999
12193,37757,36.29900900000001,-84.137299,0.0,36.3262043,-84.15406589999999
12194,37760,36.108387,-83.457779,1.0,36.1055775,-83.4430118
12195,37762,36.577304,-84.12617,1.0,36.5783062,-84.12768179999999
12196,37763,35.82023,-84.492265,0.0,35.8530782,-84.4592701
12197,37764,35.970376,-83.616621,0.0,35.9848005,-83.6135572
12198,37765,36.572343,-83.05861800000002,0.0,36.5698375,-83.0683519
12199,37766,36.399701,-84.08082399999998,1.0,36.3960347,-84.0378894
12200,37769,36.218671,-84.153543,0.0,36.2181198,-84.15406589999999
12201,37770,36.153311,-84.66329300000002,0.0,36.123034,-84.6688348
12202,37771,35.84072600000001,-84.32172800000002,0.0,35.8906718,-84.3331694
12203,37772,35.79114000000001,-84.218553,1.0,35.7976978,-84.20679919999999
12204,37774,35.72913,-84.358961,0.0,35.7166607,-84.3331694
12205,37777,35.826849,-84.054192,1.0,35.8246705,-84.0907246
12206,37779,36.215139,-83.756079,0.0,36.21943170000001,-83.75178509999999
12207,37801,35.66392000000001,-84.094594,0.0,35.6194254,-84.1224036
12208,37803,35.66084199999999,-83.98138900000002,0.0,35.6567552,-83.99558789999999
12209,37804,35.792054,-83.893165,1.0,35.7830899,-83.91089680000002
12210,37806,36.084693,-83.727986,0.0,36.0884866,-83.7305392
12211,37807,36.259656,-83.82599,0.0,36.2557129,-83.8260884
12212,37809,36.156693,-83.038092,0.0,36.1678724,-83.01465259999999
12213,37810,36.184525,-83.11549000000002,0.0,36.1728556,-83.1005505
12214,37811,36.356119,-83.21071500000002,0.0,36.3529478,-83.2291862
12215,37813,36.175136,-83.257024,0.0,36.1826171,-83.2720082
12216,37814,36.233317,-83.337823,2.0,36.2396396,-83.3254958
12217,37818,36.188793,-82.971098,0.0,36.1971369,-82.9609096
12218,37819,36.568255,-84.205753,0.0,36.5665358,-84.21734029999999
12219,37820,36.085171,-83.566057,0.0,36.0692067,-83.57096399999999
12220,37821,35.97517,-83.195566,1.0,35.9613014,-83.1863358
12221,37825,36.412413,-83.695841,0.0,36.4217678,-83.6986568
12222,37826,35.558276,-84.589664,0.0,35.5652123,-84.59557319999999
12223,37828,36.197924,-84.06900999999998,0.0,36.2005773,-84.0722375
12224,37829,36.010201,-84.637685,0.0,35.9910339,-84.6269824
12225,37830,35.96648300000001,-84.290549,1.0,35.9858908,-84.2805478
12226,37840,36.070295,-84.409183,0.0,36.0662791,-84.375233
12227,37841,36.515692,-84.570592,1.0,36.5289692,-84.56414699999999
12228,37843,36.010713,-83.04836,0.0,36.040574,-83.05761559999999
12229,37845,36.09337,-84.439501,0.0,36.1032683,-84.4422098
12230,37846,35.679251,-84.481817,0.0,35.6922536,-84.5117321
12231,37847,36.434173,-84.27895,0.0,36.4309769,-84.3121264
12232,37848,36.235726,-83.680116,0.0,36.2300187,-83.6959992
12233,37849,36.054314,-84.04604300000003,2.0,36.0603038,-84.0273168
12234,37851,36.584059,-83.907579,0.0,36.5842057,-83.8987271
12235,37852,36.324146,-84.579513,0.0,36.3337797,-84.54318669999999
12236,37853,35.836719,-83.910713,0.0,35.8379726,-83.9214896
12237,37854,35.880918,-84.720011,0.0,35.8643916,-84.7106567
12238,37857,36.424289,-82.9414,1.0,36.4242854,-82.9716617
12239,37860,36.250455,-83.183736,0.0,36.2755952,-83.1970511
12240,37861,36.240743,-83.513713,0.0,36.2399811,-83.528342
12241,37862,35.778007,-83.612571,1.0,35.769927,-83.6561215
12242,37863,35.78596,-83.562198,0.0,35.7974425,-83.5603112
12243,37865,35.851094,-83.734853,0.0,35.86130929999999,-83.7411631
12244,37866,36.342062,-83.856572,0.0,36.3442991,-83.8685072
12245,37869,36.514755,-83.244996,1.0,36.5456022,-83.2077645
12246,37870,36.462895,-83.833801,0.0,36.4715385,-83.8260884
12247,37871,36.052076,-83.681001,0.0,36.0429305,-83.6880257
12248,37872,36.269532,-84.649496,0.0,36.2529521,-84.6688348
12249,37873,36.52627,-82.843047,0.0,36.5027168,-82.8425216
12250,37874,35.59833,-84.456484,1.0,35.6013333,-84.4617373
12251,37876,35.865101,-83.47896999999998,0.0,35.8636122,-83.3789389
12252,37877,36.15113,-83.406846,0.0,36.1351026,-83.38962219999999
12253,37878,35.620642,-83.89401099999998,0.0,35.5996335,-83.94266979999999
12254,37879,36.473313,-83.513631,1.0,36.4534498,-83.4856913
12255,37880,35.685695,-84.677934,0.0,35.6884087,-84.6688348
12256,37881,36.406476,-83.342508,0.0,36.3919091,-83.3468784
12257,37882,35.601221,-83.813069,0.0,35.6209228,-83.7199136
12258,37885,35.47642600000001,-84.132339,0.0,35.4864793,-84.0801613
12259,37886,35.745588,-83.80471800000002,0.0,35.7445072,-83.7942551
12260,37887,36.091638,-84.580889,0.0,36.1173847,-84.54318669999999
12261,37888,36.310172,-83.608265,0.0,36.2900333,-83.6561215
12262,37890,36.085274,-83.29873,0.0,36.0870731,-83.3041061
12263,37891,36.292068,-83.138109,0.0,36.2719179,-83.13273319999999
12264,37892,36.55569600000001,-84.357644,0.0,36.54177,-84.375233
12265,37902,35.963643,-83.92061,0.0,35.9641189,-83.92016559999999
12266,37909,35.947567,-84.02141800000003,0.0,35.9467011,-84.03260329999999
12267,37912,36.007549,-83.984876,0.0,36.0091467,-83.97971729999999
12268,37914,35.983165,-83.795796,0.0,35.9834366,-83.7942551
12269,37915,35.970813,-83.900432,0.0,35.9723339,-83.8950042
12270,37916,35.95272999999999,-83.934186,3.0,35.9536716,-83.9281092
12271,37917,36.001185,-83.913706,2.0,36.0059438,-83.91619349999999
12272,37918,36.056174,-83.916861,0.0,36.0539129,-83.9003022
12273,37919,35.914748,-84.000169,0.0,35.9073934,-84.0061661
12274,37920,35.908752,-83.869153,3.0,35.9113041,-83.8685072
12275,37921,35.97976699999999,-84.002156,0.0,35.9735642,-84.0273168
12276,37922,35.86049600000001,-84.100535,0.0,35.8681377,-84.0907246
12277,37923,35.926395,-84.079528,1.0,35.9276062,-84.0854432
12278,37924,36.030261,-83.79876999999998,0.0,36.0268006,-83.7942551
12279,37931,35.976144,-84.129965,0.0,35.9787718,-84.13295950000001
12280,37932,35.91732800000001,-84.198756,0.0,35.9177396,-84.21734029999999
12281,37934,35.86134000000001,-84.16776800000002,2.0,35.8722577,-84.17516479999999
12282,37938,36.123933,-83.938611,0.0,36.1199761,-83.9214896
12283,38001,35.81629,-89.159971,0.0,35.8031972,-89.1515476
12284,38002,35.286355,-89.700274,0.0,35.280438,-89.7192132
12285,38004,35.411411,-89.759757,0.0,35.4121916,-89.7567693
12286,38006,35.693723,-89.08965699999996,0.0,35.6718949,-89.1134166
12287,38007,36.159414,-89.426956,0.0,36.1625531,-89.4362431
12288,38008,35.246459,-88.99718,1.0,35.2327023,-88.99880979999999
12289,38011,35.462176,-89.711687,0.0,35.4558615,-89.68162079999999
12290,38012,35.610611,-89.273232,1.0,35.6074339,-89.28472510000002
12291,38015,35.556935,-89.823415,0.0,35.5547119,-89.8224054
12292,38016,35.18156,-89.75997199999998,0.0,35.1816448,-89.7661527
12293,38017,35.066971,-89.648939,1.0,35.0603204,-89.64399240000002
12294,38018,35.13851,-89.76001600000002,0.0,35.1376546,-89.7661527
12295,38019,35.562373,-89.628878,1.0,35.5642424,-89.6464548
12296,38021,35.875848,-89.16475,0.0,35.8792184,-89.16847729999999
12297,38023,35.457109,-89.93833000000002,0.0,35.5000984,-89.9813445
12298,38024,36.035542,-89.380814,1.0,36.0445248,-89.436391
12299,38028,35.183099,-89.6322,0.0,35.203307,-89.6345796
12300,38029,35.238741,-89.821895,0.0,35.237117,-89.81949159999999
12301,38030,36.016378,-89.586052,0.0,36.0234428,-89.6063278
12302,38034,35.911414,-89.236962,0.0,35.8909414,-89.2277026
12303,38036,35.32022,-89.625825,0.0,35.3254521,-89.61927899999999
12304,38037,35.797359,-89.398895,0.0,35.7609311,-89.3795835
12305,38039,35.070591,-89.155715,0.0,35.0581459,-89.18964299999999
12306,38040,35.89239,-89.444872,0.0,35.8921839,-89.4553088
12307,38041,35.659289,-89.70461800000002,0.0,35.6747255,-89.68162079999999
12308,38042,35.145159,-89.137403,0.0,35.1459218,-89.1515476
12309,38044,35.199316,-88.809933,0.0,35.1979114,-88.79747929999999
12310,38046,35.069904,-89.24793100000002,0.0,35.0434075,-89.2436991
12311,38047,36.090531,-89.5034,0.0,36.0612984,-89.5450458
12312,38049,35.390333,-89.53820999999998,0.0,35.3676615,-89.5308903
12313,38050,35.829629,-89.23307,0.0,35.81736,-89.23008019999999
12314,38052,35.090253999999995,-88.917801,0.0,35.0779198,-88.90306
12315,38053,35.346626,-89.951498,0.0,35.3466196,-89.9626799
12316,38054,35.336356,-89.873398,0.0,35.35223,-89.86614
12317,38057,35.052974,-89.368397,0.0,35.059261,-89.3795835
12318,38058,35.458137,-89.81630600000004,0.0,35.4561628,-89.83177289999999
12319,38059,36.105685,-89.248757,0.0,36.1088398,-89.2657266
12320,38060,35.209346999999994,-89.50546800000002,0.0,35.1918074,-89.49311759999999
12321,38061,35.06839,-88.770907,0.0,35.0546186,-88.7686382
12322,38063,35.764057,-89.64050300000002,1.0,35.7833682,-89.5120084
12323,38066,35.073387,-89.505031,0.0,35.0599375,-89.5308903
12324,38067,35.081609,-89.041788,0.0,35.1010642,-89.0370477
12325,38068,35.265556,-89.34517,1.0,35.2571148,-89.3606298
12326,38069,35.477856,-89.33028399999998,0.0,35.4546923,-89.3795835
12327,38070,35.94356,-89.23701,0.0,35.942736,-89.2348349
12328,38075,35.379076,-89.136127,0.0,35.34352620000001,-89.1324866
12329,38076,35.138706,-89.44207800000002,0.0,35.1367026,-89.46476439999999
12330,38077,36.328075,-89.47439399999998,0.0,36.3275367,-89.4747441
12331,38079,36.427748,-89.462502,0.0,36.4137178,-89.49311759999999
12332,38080,36.207086,-89.51920799999998,0.0,36.1970612,-89.5308903
12333,38103,35.15305,-90.054979,3.0,35.1428747,-90.0523125
12334,38104,35.132549,-90.00372800000002,4.0,35.1323787,-90.004663
12335,38105,35.151419,-90.03546800000002,2.0,35.1516237,-90.0349866
12336,38106,35.102064,-90.094687,0.0,35.0938053,-90.12142349999999
12337,38107,35.170165000000004,-90.023442,0.0,35.1653736,-90.0233208
12338,38108,35.176666,-89.967917,0.0,35.1763676,-89.9673469
12339,38109,35.037886,-90.154242,0.0,35.0277217,-90.1401381
12340,38111,35.11052100000001,-89.943501,0.0,35.0938483,-89.9346659
12341,38112,35.147662,-89.976392,0.0,35.1433749,-89.9673469
12342,38114,35.09648,-89.985854,0.0,35.0938654,-89.99067339999999
12343,38115,35.053329,-89.862806,0.0,35.0497486,-89.8598619
12344,38116,35.033181,-90.01139599999998,1.0,35.0278019,-90.0093266
12345,38117,35.11518,-89.905344,0.0,35.1103341,-89.901957
12346,38118,35.032631,-89.932532,1.0,35.0277847,-89.9346659
12347,38119,35.079511,-89.845385,2.0,35.0772572,-89.84581999999999
12348,38120,35.123633,-89.852645,3.0,35.1212908,-89.8551818
12349,38122,35.158933000000005,-89.921214,0.0,35.1543524,-89.9206512
12350,38125,35.025913,-89.788637,0.0,35.0276125,-89.78491269999999
12351,38126,35.126968,-90.04365899999998,0.0,35.1241195,-90.0443217
12352,38127,35.242751,-90.02679,0.0,35.2368232,-90.0186555
12353,38128,35.224574,-89.926689,2.0,35.2258075,-89.9159785
12354,38131,35.06635900000001,-89.992094,0.0,35.0642811,-89.99358819999999
12355,38132,35.073171,-89.99483000000002,0.0,35.0732265,-89.9965028
12356,38133,35.212885,-89.794298,1.0,35.2091855,-89.7989767
12357,38134,35.174957,-89.859879,0.0,35.1927931,-89.8692203
12358,38135,35.23891500000001,-89.848589,0.0,35.2422203,-89.84581999999999
12359,38138,35.084827000000004,-89.79933100000002,3.0,35.0937076,-89.8036636
12360,38139,35.079657,-89.75509699999998,0.0,35.0881102,-89.7520768
12361,38141,35.01365,-89.856938,0.0,35.005666,-89.84113819999999
12362,38152,35.123648,-89.93139000000002,0.0,35.1242857,-89.9360705
12363,38201,36.123507,-88.530333,1.0,36.1021887,-88.5371958
12364,38220,35.993575,-88.670909,0.0,35.98423,-88.6819958
12365,38221,36.244754,-88.03501,0.0,36.2038812,-88.050979
12366,38222,36.445536,-88.157903,0.0,36.4437809,-88.14865700000001
12367,38224,36.387017,-88.49219699999998,0.0,36.4053896,-88.49849909999999
12368,38225,36.31885,-88.67074000000002,0.0,36.3210077,-88.6916315
12369,38226,36.484448,-88.70151800000002,0.0,36.4828493,-88.64343079999999
12370,38229,36.22313,-88.606426,0.0,36.2334,-88.6144839
12371,38230,36.15523,-88.775865,0.0,36.1482371,-88.7686382
12372,38231,36.213058,-88.426137,0.0,36.2315162,-88.4597673
12373,38232,36.359026,-89.324185,0.0,36.3261184,-89.3037147
12374,38233,36.203444,-89.04908,0.0,36.1944198,-89.0752499
12375,38235,35.989374,-88.56389300000002,0.0,35.9891227,-88.5740459
12376,38236,36.168109,-88.268062,0.0,36.1744683,-88.25585249999999
12377,38237,36.358391,-88.837992,2.0,36.3659215,-88.8455037
12378,38240,36.245091,-89.318119,0.0,36.2395846,-89.341667
12379,38241,36.427772,-88.591844,0.0,36.4496179,-88.57585739999999
12380,38242,36.305579,-88.33112,1.0,36.2942119,-88.28504199999999
12381,38251,36.459872,-88.355856,0.0,36.4466301,-88.3433623
12382,38253,36.264479,-88.993346,0.0,36.2919836,-89.0657027
12383,38254,36.374904,-89.347404,0.0,36.3807777,-89.35464759999999
12384,38255,36.240718,-88.85913000000002,0.0,36.233387,-88.8245788
12385,38256,36.308521,-88.131502,0.0,36.2705053,-88.14865700000001
12386,38257,36.456709,-88.876526,0.0,36.4528817,-88.8838834
12387,38258,36.032792,-88.619287,0.0,36.0161174,-88.6144839
12388,38259,36.19915200000001,-89.183658,0.0,36.2060356,-89.1801225
12389,38260,36.360777,-89.200363,0.0,36.3689903,-89.2277026
12390,38261,36.42886,-89.113506,1.0,36.411512,-89.1134166
12391,38301,35.588164,-88.85339499999998,2.0,35.5821649,-88.8455037
12392,38305,35.701654,-88.768058,1.0,35.6684779,-88.7301525
12393,38310,35.261666,-88.40857,0.0,35.27050310000001,-88.4210006
12394,38311,35.437098,-88.10420400000002,0.0,35.4415427,-88.1096118
12395,38313,35.610339,-88.619827,0.0,35.57974129999999,-88.6144839
12396,38315,35.268316,-88.615654,0.0,35.2728634,-88.6144839
12397,38316,36.065982,-88.817584,0.0,36.0616852,-88.8070886
12398,38317,36.057937,-88.26380999999998,0.0,36.0449186,-88.314212
12399,38318,35.947414,-88.242002,0.0,35.9680712,-88.2655845
12400,38320,36.051656,-88.1126,1.0,36.0313101,-88.1291387
12401,38321,35.845504,-88.532266,0.0,35.8409429,-88.5371958
12402,38326,35.054654,-88.286151,0.0,35.0376244,-88.2753144
12403,38327,35.22441,-88.308574,0.0,35.23029,-88.289905
12404,38328,35.680535,-88.215686,0.0,35.672925,-88.21690269999999
12405,38329,35.537576,-88.10779000000002,0.0,35.5291444,-88.1096118
12406,38330,36.070503,-89.034414,0.0,36.0637442,-89.0370477
12407,38332,35.41909099999999,-88.426456,0.0,35.4021596,-88.4210006
12408,38333,36.128133,-87.954454,0.0,36.1371212,-87.9530849
12409,38334,35.36128400000001,-88.571718,0.0,35.3491301,-88.56619529999999
12410,38337,35.785275,-89.014026,0.0,35.7911956,-89.0083726
12411,38339,35.052271999999995,-88.515023,0.0,35.0627165,-88.50817649999999
12412,38340,35.401322,-88.68325,0.0,35.4053803,-88.6916315
12413,38341,35.877577,-88.083895,0.0,35.8571089,-88.1291387
12414,38342,36.07174000000001,-88.288871,0.0,36.131313,-88.2753144
12415,38343,35.827399,-88.92640899999998,1.0,35.8449956,-88.9222277
12416,38344,35.978164,-88.424138,1.0,35.970208,-88.4210006
12417,38345,35.597455,-88.506055,0.0,35.5894163,-88.50817649999999
12418,38347,35.47776599999999,-88.4986,0.0,35.47431,-88.49365949999999
12419,38348,35.872744,-88.650963,0.0,35.8858938,-88.6530753
12420,38351,35.671109,-88.399952,1.0,35.6648364,-88.4210006
